Group_name,Kingdom,Phylum,Class,Order,Family,Genus,Species,SpeciesID,Comment
Collembola,Animalia,Arthropoda,Collembola,,,Pygmarrhopalites,Pygmarrhopalites principalis,Pyg_pri,
Collembola,Animalia,Arthropoda,Collembola,,,Pygmarrhopalites,Pygmarrhopalites pseudoappendices,Pyg_pse,
Collembola,Animalia,Arthropoda,Collembola,,,Pygmarrhopalites,Pygmarrhopalites pygmaeus,Pyg_pyg,
Collembola,Animalia,Arthropoda,Collembola,,,Pygmarrhopalites,Pygmarrhopalites sericus,Pyg_ser,
Collembola,Animalia,Arthropoda,Collembola,,,Pygmarrhopalites,Pygmarrhopalites spinosus,Pyg_spi,
Collembola,Animalia,Arthropoda,Collembola,,,Pygmarrhopalites,Pygmarrhopalites terricola,Pyg_ter,
Collembola,Animalia,Arthropoda,Collembola,,,Rapoportella,Rapoportella Ellis,Rap_Ell,
Collembola,Animalia,Arthropoda,Collembola,,,Rastriopes,Rastriopes amphigyus,Ras_amp,
Collembola,Animalia,Arthropoda,Collembola,,,Rastriopes,Rastriopes vexillarius,Ras_vex,
Collembola,Animalia,Arthropoda,Collembola,,,Salina,Salina celebensis,Sal_cel,
Collembola,Animalia,Arthropoda,Collembola,,,Scaphaphorura,Scaphaphorura arenaria,Sca_are,
Collembola,Animalia,Arthropoda,Collembola,,,Schaefferia,Schaefferia decemoculata,Sch_dec,
Collembola,Animalia,Arthropoda,Collembola,,,Schaefferia,Schaefferia elegans,Sch_ele,
Collembola,Animalia,Arthropoda,Collembola,,,Schaefferia,Schaefferia emucronata,Sch_emu,
Collembola,Animalia,Arthropoda,Collembola,,,Schaefferia,Schaefferia quadrioculata,Sch_qua,
Collembola,Animalia,Arthropoda,Collembola,,,Schaefferia,Schaefferia sexoculata,Sch_sex,
Collembola,Animalia,Arthropoda,Collembola,,,Schaefferia,Schaefferia subcoeca,Sch_sub,
Collembola,Animalia,Arthropoda,Collembola,,,Schaefferia,Schaefferia willemi,Sch_wil,
Collembola,Animalia,Arthropoda,Collembola,,,Schoettella,Schoettella ununguiculata,Sch_unu,
Collembola,Animalia,Arthropoda,Collembola,,,Seira,Seira annulicornis,Sei_ann,
Collembola,Animalia,Arthropoda,Collembola,,,Seira,Seira armillata,Sei_arm,
Collembola,Animalia,Arthropoda,Collembola,,,Seira,Seira dollfusi,Sei_dol,
Collembola,Animalia,Arthropoda,Collembola,,,Seira,Seira domestica,Sei_dom,
Collembola,Animalia,Arthropoda,Collembola,,,Seira,Seira dori,Sei_dor,
Collembola,Animalia,Arthropoda,Collembola,,,Seira,Seira falcifer,Sei_fal,
Collembola,Animalia,Arthropoda,Collembola,,,Seira,Seira ferrarii,Sei_fer,
Collembola,Animalia,Arthropoda,Collembola,,,Seira,Seira flavovirens,Sei_fla,
Collembola,Animalia,Arthropoda,Collembola,,,Seira,Seira fuscopicta,Sei_fus,
Collembola,Animalia,Arthropoda,Collembola,,,Seira,Seira voeltzkowi,Sei_voe,
Collembola,Animalia,Arthropoda,Collembola,,,Setocerura,Setocerura georgiana,Set_geo,
Collembola,Animalia,Arthropoda,Collembola,,,Sinella,Sinella curviseta,Sin_cur,
Collembola,Animalia,Arthropoda,Collembola,,,Sminthurides,Sminthurides annulicornis,Smi_ann,
Collembola,Animalia,Arthropoda,Collembola,,,Sminthurides,Sminthurides aquaticus,Smi_aqu,
Collembola,Animalia,Arthropoda,Collembola,,,Sminthurides,Sminthurides bifidus,Smi_bif,
Collembola,Animalia,Arthropoda,Collembola,,,Sminthurides,Sminthurides inaequalis,Smi_ina,
Collembola,Animalia,Arthropoda,Collembola,,,Sminthurides,Sminthurides malmgreni,Smi_mal,
Collembola,Animalia,Arthropoda,Collembola,,,Sminthurides,Sminthurides parvulus,Smi_par,
Collembola,Animalia,Arthropoda,Collembola,,,Sminthurides,Sminthurides penicillifer,Smi_pen,
Collembola,Animalia,Arthropoda,Collembola,,,Sminthurides,Sminthurides pseudassimilis,Smi_pse,
Collembola,Animalia,Arthropoda,Collembola,,,Sminthurides,Sminthurides schoetti,Smi_sch,
Collembola,Animalia,Arthropoda,Collembola,,,Sminthurides,Sminthurides signatus,Smi_sig,
Collembola,Animalia,Arthropoda,Collembola,,,Sminthurinus,Sminthurinus albifrons,Smi_alb,
Collembola,Animalia,Arthropoda,Collembola,,,Sminthurinus,Sminthurinus alpinus,Smi_alp,
Collembola,Animalia,Arthropoda,Collembola,,,Sminthurinus,Sminthurinus aureus,Smi_aur,
Collembola,Animalia,Arthropoda,Collembola,,,Sminthurinus,Sminthurinus aureus,Smi_aur,
Collembola,Animalia,Arthropoda,Collembola,,,Sminthurinus,Sminthurinus bimaculatus,Smi_bim,
Collembola,Animalia,Arthropoda,Collembola,,,Sminthurinus,Sminthurinus concolor,Smi_con,
Collembola,Animalia,Arthropoda,Collembola,,,Sminthurinus,Sminthurinus domesticus,Smi_dom,
Collembola,Animalia,Arthropoda,Collembola,,,Sminthurinus,Sminthurinus elegans,Smi_ele,
Collembola,Animalia,Arthropoda,Collembola,,,Sminthurinus,Sminthurinus gisini,Smi_gis,
Collembola,Animalia,Arthropoda,Collembola,,,Sminthurinus,Sminthurinus igniceps,Smi_ign,
Collembola,Animalia,Arthropoda,Collembola,,,Sminthurinus,Sminthurinus lawrencei,Smi_law,
Collembola,Animalia,Arthropoda,Collembola,,,Sminthurinus,Sminthurinus lineatus,Smi_lin,
Collembola,Animalia,Arthropoda,Collembola,,,Sminthurinus,Sminthurinus niger,Smi_nig,
Collembola,Animalia,Arthropoda,Collembola,,,Sminthurinus,Sminthurinus niger,Smi_nig,
Collembola,Animalia,Arthropoda,Collembola,,,Sminthurinus,Sminthurinus quadratus,Smi_qua,
Collembola,Animalia,Arthropoda,Collembola,,,Sminthurinus,Sminthurinus reticulatus,Smi_ret,
Collembola,Animalia,Arthropoda,Collembola,,,Sminthurinus,Sminthurinus signatus,Smi_sig,
Collembola,Animalia,Arthropoda,Collembola,,,Sminthurinus,Sminthurinus transversalis,Smi_tra,
Collembola,Animalia,Arthropoda,Collembola,,,Sminthurinus,Sminthurinus trinotatus,Smi_tri,
Collembola,Animalia,Arthropoda,Collembola,,,Sminthurus,Sminthurus ghilarovi,Smi_ghi,
Collembola,Animalia,Arthropoda,Collembola,,,Sminthurus,Sminthurus maculatus,Smi_mac,
Collembola,Animalia,Arthropoda,Collembola,,,Sminthurus,Sminthurus multipunctatus,Smi_mul,
Collembola,Animalia,Arthropoda,Collembola,,,Sminthurus,Sminthurus nigromaculatus,Smi_nig,
Collembola,Animalia,Arthropoda,Collembola,,,Sminthurus,Sminthurus viridis,Smi_vir,
Collembola,Animalia,Arthropoda,Collembola,,,Spatulosminthurus,Spatulosminthurus flaviceps,Spa_fla,
Collembola,Animalia,Arthropoda,Collembola,,,Spatulosminthurus,Spatulosminthurus guthriei,Spa_gut,
Collembola,Animalia,Arthropoda,Collembola,,,Spatulosminthurus,Spatulosminthurus lesnei,Spa_les,
Collembola,Animalia,Arthropoda,Collembola,,,species,species group,spe_gro,
Collembola,Animalia,Arthropoda,Collembola,,,Sphaeridia,Sphaeridia boettgeri,Sph_boe,
Collembola,Animalia,Arthropoda,Collembola,,,Sphaeridia,Sphaeridia cerastes,Sph_cer,
Collembola,Animalia,Arthropoda,Collembola,,,Sphaeridia,Sphaeridia clara,Sph_cla,
Collembola,Animalia,Arthropoda,Collembola,,,Sphaeridia,Sphaeridia coronata,Sph_cor,
Collembola,Animalia,Arthropoda,Collembola,,,Sphaeridia,Sphaeridia fibulifera,Sph_fib,
Collembola,Animalia,Arthropoda,Collembola,,,Sphaeridia,Sphaeridia franklinae,Sph_fra,
Collembola,Animalia,Arthropoda,Collembola,,,Sphaeridia,Sphaeridia furcata,Sph_fur,
Collembola,Animalia,Arthropoda,Collembola,,,Sphaeridia,Sphaeridia leutrensis,Sph_leu,
Collembola,Animalia,Arthropoda,Collembola,,,Sphaeridia,Sphaeridia pilleata,Sph_pil,
Collembola,Animalia,Arthropoda,Collembola,,,Sphaeridia,Sphaeridia pumilis,Sph_pum,
Collembola,Animalia,Arthropoda,Collembola,,,Sphaeridia,Sphaeridia squamifera,Sph_squ,
Collembola,Animalia,Arthropoda,Collembola,,,Sphaeridia,Sphaeridia superstes,Sph_sup,
Collembola,Animalia,Arthropoda,Collembola,,,Spinonychiurus,Spinonychiurus edinensis,Spi_edi,
Collembola,Animalia,Arthropoda,Collembola,,,Spinonychiurus,Spinonychiurus spinularius,Spi_spi,
Collembola,Animalia,Arthropoda,Collembola,,,Stachia,Stachia populosa,Sta_pop,
Collembola,Animalia,Arthropoda,Collembola,,,Stenacidia,Stenacidia violacea,Ste_vio,
Collembola,Animalia,Arthropoda,Collembola,,,Stenaphorura,Stenaphorura denisi,Ste_den,
Collembola,Animalia,Arthropoda,Collembola,,,Stenaphorura,Stenaphorura lubbocki,Ste_lub,
Collembola,Animalia,Arthropoda,Collembola,,,Stenaphorura,Stenaphorura quadrispina,Ste_qua,
Collembola,Animalia,Arthropoda,Collembola,,,Stenognathellus,Stenognathellus cassagnaui,Ste_cas,
Collembola,Animalia,Arthropoda,Collembola,,,Stenognathellus,Stenognathellus denisi,Ste_den,
Collembola,Animalia,Arthropoda,Collembola,,,Stenognathellus,Stenognathellus stenognathus,Ste_ste,
Collembola,Animalia,Arthropoda,Collembola,,,Strenzketoma,Strenzketoma buddenbrocki,Str_bud,
Collembola,Animalia,Arthropoda,Collembola,,,Subisotoma,Subisotoma pusilla,Sub_pus,
Collembola,Animalia,Arthropoda,Collembola,,,Superodontella,Superodontella carmenae,Sup_car,
Collembola,Animalia,Arthropoda,Collembola,,,Superodontella,Superodontella empodialis,Sup_emp,
Collembola,Animalia,Arthropoda,Collembola,,,Superodontella,Superodontella lamellifera,Sup_lam,
Collembola,Animalia,Arthropoda,Collembola,,,Superodontella,Superodontella montemaceli,Sup_mon,
Collembola,Animalia,Arthropoda,Collembola,,,Superodontella,Superodontella nana,Sup_nan,
Collembola,Animalia,Arthropoda,Collembola,,,Supraphorura,Supraphorura furcifera,Sup_fur,
Collembola,Animalia,Arthropoda,Collembola,,,Tetracanthella,Tetracanthella afurcata,Tet_afu,
Collembola,Animalia,Arthropoda,Collembola,,,Tetracanthella,Tetracanthella alpina,Tet_alp,
Collembola,Animalia,Arthropoda,Collembola,,,Tetracanthella,Tetracanthella arctica,Tet_arc,
Collembola,Animalia,Arthropoda,Collembola,,,Tetracanthella,Tetracanthella bescidica,Tet_bes,
Collembola,Animalia,Arthropoda,Collembola,,,Tetracanthella,Tetracanthella brachyura,Tet_bra,
Collembola,Animalia,Arthropoda,Collembola,,,Tetracanthella,Tetracanthella deficiens,Tet_def,
Collembola,Animalia,Arthropoda,Collembola,,,Tetracanthella,Tetracanthella fjellbergi,Tet_fje,
Collembola,Animalia,Arthropoda,Collembola,,,Tetracanthella,Tetracanthella franzi,Tet_fra,
Collembola,Animalia,Arthropoda,Collembola,,,Tetracanthella,Tetracanthella hygropetrica,Tet_hyg,
Collembola,Animalia,Arthropoda,Collembola,,,Tetracanthella,Tetracanthella hystrix,Tet_hys,
Collembola,Animalia,Arthropoda,Collembola,,,Tetracanthella,Tetracanthella luxemburgensis,Tet_lux,
Collembola,Animalia,Arthropoda,Collembola,,,Tetracanthella,Tetracanthella montana,Tet_mon,
Collembola,Animalia,Arthropoda,Collembola,,,Tetracanthella,Tetracanthella pilosa,Tet_pil,
Collembola,Animalia,Arthropoda,Collembola,,,Tetracanthella,Tetracanthella recta,Tet_rec,
Collembola,Animalia,Arthropoda,Collembola,,,Tetracanthella,Tetracanthella sibirica,Tet_sib,
Collembola,Animalia,Arthropoda,Collembola,,,Tetracanthella,Tetracanthella stachi,Tet_sta,
Collembola,Animalia,Arthropoda,Collembola,,,Tetracanthella,Tetracanthella strenzkei,Tet_str,
Collembola,Animalia,Arthropoda,Collembola,,,Tetracanthella,Tetracanthella uniseta,Tet_uni,
Collembola,Animalia,Arthropoda,Collembola,,,Tetracanthella,Tetracanthella wahlgreni,Tet_wah,
Collembola,Animalia,Arthropoda,Collembola,,,Tetrodontophora,Tetrodontophora bielanensis,Tet_bie,
Collembola,Animalia,Arthropoda,Collembola,,,Thalassaphorura,Thalassaphorura debilis,Tha_deb,
Collembola,Animalia,Arthropoda,Collembola,,,Thalassaphorura,Thalassaphorura encarpata,Tha_enc,
Collembola,Animalia,Arthropoda,Collembola,,,Thalassaphorura,Thalassaphorura zschokkei,Tha_zsc,
Collembola,Animalia,Arthropoda,Collembola,,,Thaumanura,Thaumanura carolii,Tha_car,
Collembola,Animalia,Arthropoda,Collembola,,,Thaumanura,Thaumanura oniscoides,Tha_oni,
Collembola,Animalia,Arthropoda,Collembola,,,Tomocerina,Tomocerina minuta,Tom_min,
Collembola,Animalia,Arthropoda,Collembola,,,Tomocerus,Tomocerus baudoti,Tom_bau,
Collembola,Animalia,Arthropoda,Collembola,,,Tomocerus,Tomocerus lamelliger,Tom_lam,
Collembola,Animalia,Arthropoda,Collembola,,,Tomocerus,Tomocerus lividus,Tom_liv,
Collembola,Animalia,Arthropoda,Collembola,,,Tomocerus,Tomocerus minor,Tom_min,
Collembola,Animalia,Arthropoda,Collembola,,,Tomocerus,Tomocerus vulgaris,Tom_vul,
Collembola,Animalia,Arthropoda,Collembola,,,Tremoisea,Tremoisea israelica,Tre_isr,
Collembola,Animalia,Arthropoda,Collembola,,,Triacanthella,Triacanthella biroi,Tri_bir,
Collembola,Animalia,Arthropoda,Collembola,,,Triacanthella,Triacanthella perfecta,Tri_per,
Collembola,Animalia,Arthropoda,Collembola,,,Troglopedetes,Troglopedetes cretensis,Tro_cre,
Collembola,Animalia,Arthropoda,Collembola,,,Tullbergia,Tullbergia antarctica,Tul_ant,
Collembola,Animalia,Arthropoda,Collembola,,,Tullbergia,Tullbergia bisetosa,Tul_bis,
Collembola,Animalia,Arthropoda,Collembola,,,Tullbergia,Tullbergia krausbaueri,Tul_kra,
Collembola,Animalia,Arthropoda,Collembola,,,Uzelia,Uzelia setifera,Uze_set,
Collembola,Animalia,Arthropoda,Collembola,,,Vertagopus,Vertagopus arboreus,Ver_arb,
Collembola,Animalia,Arthropoda,Collembola,,,Vertagopus,Vertagopus cinereus,Ver_cin,
Collembola,Animalia,Arthropoda,Collembola,,,Vertagopus,Vertagopus montanus,Ver_mon,
Collembola,Animalia,Arthropoda,Collembola,,,Vertagopus,Vertagopus westerlundi,Ver_wes,
Collembola,Animalia,Arthropoda,Collembola,,,Vibronychiurus,Vibronychiurus hermonicus,Vib_her,
Collembola,Animalia,Arthropoda,Collembola,,,Wankeliella,Wankeliella mediochaeta,Wan_med,
Collembola,Animalia,Arthropoda,Collembola,,,Wankeliella,Wankeliella peterseni,Wan_pet,
Collembola,Animalia,Arthropoda,Collembola,,,Wankeliella,Wankeliella pongei,Wan_pon,
Collembola,Animalia,Arthropoda,Collembola,,,Willemgastrura,Willemgastrura coeca,Wil_coe,
Collembola,Animalia,Arthropoda,Collembola,,,Willemia,Willemia anophthalma,Wil_ano,
Collembola,Animalia,Arthropoda,Collembola,,,Willemia,Willemia bedosae,Wil_bed,
Collembola,Animalia,Arthropoda,Collembola,,,Willemia,Willemia buddenbrocki,Wil_bud,
Collembola,Animalia,Arthropoda,Collembola,,,Willemia,Willemia denisi,Wil_den,
Collembola,Animalia,Arthropoda,Collembola,,,Willemia,Willemia intermedia,Wil_int,
Collembola,Animalia,Arthropoda,Collembola,,,Willemia,Willemia multilobata,Wil_mul,
Collembola,Animalia,Arthropoda,Collembola,,,Willemia,Willemia scandinavica,Wil_sca,
Collembola,Animalia,Arthropoda,Collembola,,,Willowsia,Willowsia buski,Wil_bus,
Collembola,Animalia,Arthropoda,Collembola,,,Willowsia,Willowsia nigromaculata,Wil_nig,
Collembola,Animalia,Arthropoda,Collembola,,,Willowsia,Willowsia platani,Wil_pla,
Collembola,Animalia,Arthropoda,Collembola,,,Xenylla,Xenylla acauda,Xen_aca,
Collembola,Animalia,Arthropoda,Collembola,,,Xenylla,Xenylla boerneri,Xen_boe,
Collembola,Animalia,Arthropoda,Collembola,,,Xenylla,Xenylla brevicauda,Xen_bre,
Collembola,Animalia,Arthropoda,Collembola,,,Xenylla,Xenylla brevisimilis,Xen_bre,
Collembola,Animalia,Arthropoda,Collembola,,,Xenylla,Xenylla corticalis,Xen_cor,
Collembola,Animalia,Arthropoda,Collembola,,,Xenylla,Xenylla greensladeae,Xen_gre,
Collembola,Animalia,Arthropoda,Collembola,,,Xenylla,Xenylla grisea,Xen_gri,
Collembola,Animalia,Arthropoda,Collembola,,,Xenylla,Xenylla humicola,Xen_hum,
Collembola,Animalia,Arthropoda,Collembola,,,Xenylla,Xenylla maritima,Xen_mar,
Collembola,Animalia,Arthropoda,Collembola,,,Xenylla,Xenylla mediterranea,Xen_med,
Collembola,Animalia,Arthropoda,Collembola,,,Xenylla,Xenylla schillei,Xen_sch,
Collembola,Animalia,Arthropoda,Collembola,,,Xenylla,Xenylla subacauda,Xen_sub,
Collembola,Animalia,Arthropoda,Collembola,,,Xenylla,Xenylla tullbergi,Xen_tul,
Collembola,Animalia,Arthropoda,Collembola,,,Xenylla,Xenylla welchi,Xen_wel,
Collembola,Animalia,Arthropoda,Collembola,,,Xenyllodes,Xenyllodes armatus,Xen_arm,
Collembola,Animalia,Arthropoda,Collembola,,,Xenyllogastrura,Xenyllogastrura octoculata,Xen_oct,
Collembola,Animalia,Arthropoda,Collembola,,,Yosiiella,Yosiiella mira,Yos_mir,
