species_name;lat;lon;obs_year;source
lumbricus_terrestris;52,4;4,6;2015;jean
lumbricus_terrestris;51,39626;0,11213;2015;jean
lumbricus_terrestris;51,79655;-0,64196;2015;jean
lumbricus_terrestris;52,95766;-2,1972;2015;jean
lumbricus_terrestris;51,79659;-0,64485;2015;jean
lumbricus_terrestris;53,35857;-2,88796;2015;jean
lumbricus_terrestris;51,43874;-0,87323;2015;jean
lumbricus_terrestris;52,61469;-0,83051;2015;jean
lumbricus_terrestris;52,19703;-2,24501;2015;jean
lumbricus_terrestris;51,44657;-0,88339;2015;jean
lumbricus_terrestris;51,43874;-0,87323;2015;jean
lumbricus_terrestris;51,41482;-0,84477;2015;jean
lumbricus_terrestris;51,42597;-2,77879;2015;jean
lumbricus_terrestris;51,79657;-0,6434;2015;jean
lumbricus_terrestris;52,35;5,2;2015;jean
lumbricus_terrestris;60,13132;24,720692;2015;jean
lumbricus_terrestris;51,76977;-1,27173;2015;jean
lumbricus_terrestris;51,39603;0,11234;2015;jean
lumbricus_terrestris;50,856415;6,156889;2015;jean
lumbricus_terrestris;51,296263;12,500505;2015;jean
lumbricus_terrestris;53,15;6,15;2015;jean
lumbricus_terrestris;50,856415;6,156889;2015;jean
lumbricus_terrestris;51,48894;-0,11529;2015;jean
lumbricus_terrestris;50,856415;6,156889;2015;jean
lumbricus_terrestris;53,598;-2,51786;2015;jean
lumbricus_terrestris;49,998787;8,571162;2015;jean
lumbricus_terrestris;51,616657;7,950153;2015;jean
lumbricus_terrestris;48,290485;7,863962;2015;jean
lumbricus_terrestris;51,42298;-2,77521;2015;jean
lumbricus_terrestris;53,68529;-2,19831;2015;jean
lumbricus_terrestris;53,77371;-2,62358;2015;jean
lumbricus_terrestris;50,004154;8,854551;2014;jean
lumbricus_terrestris;51,64207;-1,268;2014;jean
lumbricus_terrestris;48,222214;7,737894;2014;jean
lumbricus_terrestris;50,7909;-3,7216;2014;jean
lumbricus_terrestris;49,350803;8,638679;2014;jean
lumbricus_terrestris;51,37608;-3,3663;2014;jean
lumbricus_terrestris;50,856415;6,156889;2014;jean
lumbricus_terrestris;48,12442;7,754846;2014;jean
lumbricus_terrestris;48,446171;7,745533;2014;jean
lumbricus_terrestris;51,6434;-1,27238;2014;jean
lumbricus_terrestris;52,55;5,7;2014;jean
lumbricus_terrestris;52,03768;-0,30662;2014;jean
lumbricus_terrestris;53,16232;-4,1703;2014;jean
lumbricus_terrestris;50,856415;6,156889;2014;jean
lumbricus_terrestris;50,406498;8,966614;2014;jean
lumbricus_terrestris;50,406498;8,966614;2014;jean
lumbricus_terrestris;50,136864;8,577919;2014;jean
lumbricus_terrestris;51,75124;-1,18801;2014;jean
lumbricus_terrestris;51,49624;-0,17837;2014;jean
lumbricus_terrestris;54,5269;-3,56444;2014;jean
lumbricus_terrestris;52,537945;10,151367;2014;jean
lumbricus_terrestris;51,42653;-0,76371;2014;jean
lumbricus_terrestris;52,6;4,7;2014;jean
lumbricus_terrestris;59,375462;13,462216;2014;jean
lumbricus_terrestris;49,823963;8,533426;2014;jean
lumbricus_terrestris;51,6;4,85;2014;jean
lumbricus_terrestris;50,87233;-1,02465;2014;jean
lumbricus_terrestris;51,42231;-0,78971;2014;jean
lumbricus_terrestris;49,838558;8,355511;2014;jean
lumbricus_terrestris;47,537369;10,282173;2014;jean
lumbricus_terrestris;51,67257;-1,25738;2014;jean
lumbricus_terrestris;45,597706;13,767929;2014;jean
lumbricus_terrestris;51,42998;-0,74923;2014;jean
lumbricus_terrestris;57,1881;-7,40095;2014;jean
lumbricus_terrestris;45,597706;13,767929;2014;jean
lumbricus_terrestris;49,817219;7,834969;2014;jean
lumbricus_terrestris;50,856415;6,156889;2014;jean
lumbricus_terrestris;50,704994;6,627717;2014;jean
lumbricus_terrestris;53,37676;-2,85827;2014;jean
lumbricus_terrestris;50,704994;6,627717;2014;jean
lumbricus_terrestris;49,709534;8,841481;2014;jean
lumbricus_terrestris;55,00943;-2,40815;2014;jean
lumbricus_terrestris;59,348274;18,168993;2014;jean
lumbricus_terrestris;51,6;4,85;2014;jean
lumbricus_terrestris;48,850258;9,387989;2014;jean
lumbricus_terrestris;53,37676;-2,85827;2014;jean
lumbricus_terrestris;53,861595;10,736138;2014;jean
lumbricus_terrestris;52,67298;-1,21836;2014;jean
lumbricus_terrestris;48,105732;7,675838;2014;jean
lumbricus_terrestris;60,218709;24,78297;2014;jean
lumbricus_terrestris;52,67298;-1,21836;2014;jean
lumbricus_terrestris;50,314022;8,523407;2014;jean
lumbricus_terrestris;48,079712;7,649574;2014;jean
lumbricus_terrestris;59,776092;18,323117;2014;jean
lumbricus_terrestris;47,933613;7,690972;2014;jean
lumbricus_terrestris;50,16868;-5,11708;2014;jean
lumbricus_terrestris;51,85606;0,23111;2014;jean
lumbricus_terrestris;50,949722;6,757536;2014;jean
lumbricus_terrestris;50,949722;6,757536;2014;jean
lumbricus_terrestris;50,949722;6,757536;2014;jean
lumbricus_terrestris;56,664849;16,482109;2014;jean
lumbricus_terrestris;51,22894;-2,02931;2014;jean
lumbricus_terrestris;48,020245;9,240532;2014;jean
lumbricus_terrestris;49,830639;8,450579;2014;jean
lumbricus_terrestris;49,320198;8,549767;2014;jean
lumbricus_terrestris;51,095654;8,036885;2014;jean
lumbricus_terrestris;51,074516;13,76265;2014;jean
lumbricus_terrestris;51,428864;7,473192;2014;jean
lumbricus_terrestris;50,949722;6,757536;2014;jean
lumbricus_terrestris;51,44559;-0,03805;2014;jean
lumbricus_terrestris;52,537945;10,151367;2014;jean
lumbricus_terrestris;52,72518;-2,83802;2014;jean
lumbricus_terrestris;51,26169;-0,31831;2014;jean
lumbricus_terrestris;52,537945;10,151367;2014;jean
lumbricus_terrestris;52,537945;10,151367;2014;jean
lumbricus_terrestris;51,5359;-0,12777;2014;jean
lumbricus_terrestris;51,578083;14,614563;2014;jean
lumbricus_terrestris;48,185558;8,980336;2014;jean
lumbricus_terrestris;50,856415;6,156889;2014;jean
lumbricus_terrestris;50,856083;6,154806;2014;jean
lumbricus_terrestris;52,537945;10,151367;2014;jean
lumbricus_terrestris;49,983242;8,852577;2014;jean
lumbricus_terrestris;57,820661;16,317484;2014;jean
lumbricus_terrestris;52,5717;0,82662;2014;jean
lumbricus_terrestris;50,856415;6,156889;2014;jean
lumbricus_terrestris;52,380211;7,767162;2014;jean
lumbricus_terrestris;50,412128;8,227795;2014;jean
lumbricus_terrestris;50,406498;8,966614;2014;jean
lumbricus_terrestris;52,537945;10,151367;2014;jean
lumbricus_terrestris;50,81827;-1,06723;2014;jean
lumbricus_terrestris;48,939884;9,465151;2014;jean
lumbricus_terrestris;50,856415;6,156889;2014;jean
lumbricus_terrestris;47,483799;10,342383;2014;jean
lumbricus_terrestris;50,87233;-1,02465;2014;jean
lumbricus_terrestris;52,35;4,55;2014;jean
lumbricus_terrestris;50,417721;8,229601;2014;jean
lumbricus_terrestris;50,856415;6,156889;2014;jean
lumbricus_terrestris;51,9984;-0,60235;2014;jean
lumbricus_terrestris;50,417725;8,232124;2014;jean
lumbricus_terrestris;50,387917;8,049727;2014;jean
lumbricus_terrestris;50,856415;6,156889;2014;jean
lumbricus_terrestris;59,550397;10,573767;2014;jean
lumbricus_terrestris;53,37676;-2,85827;2014;jean
lumbricus_terrestris;50,416176;8,227386;2014;jean
lumbricus_terrestris;51,35207;0,55842;2014;jean
lumbricus_terrestris;50,417759;8,232196;2014;jean
lumbricus_terrestris;49,838558;8,355511;2014;jean
lumbricus_terrestris;51,64206;-1,26655;2014;jean
lumbricus_terrestris;51,45;5,5;2014;jean
lumbricus_terrestris;51,67737;-3,21778;2014;jean
lumbricus_terrestris;60,217552;24,786803;2014;jean
lumbricus_terrestris;60,21581;24,777664;2014;jean
lumbricus_terrestris;60,217851;24,80483;2014;jean
lumbricus_terrestris;51,64735;-3,22991;2014;jean
lumbricus_terrestris;60,172983;24,688049;2014;jean
lumbricus_terrestris;50,015018;8,439045;2014;jean
lumbricus_terrestris;53,2;6,1;2014;jean
lumbricus_terrestris;51,75;5,15;2014;jean
lumbricus_terrestris;50,226894;8,750954;2014;jean
lumbricus_terrestris;60,22652;24,786198;2014;jean
lumbricus_terrestris;51,6439;-1,27375;2014;jean
lumbricus_terrestris;60,217552;24,786803;2014;jean
lumbricus_terrestris;50,7913;-3,72517;2013;jean
lumbricus_terrestris;52,03768;-0,30662;2013;jean
lumbricus_terrestris;53,25;6,1;2013;jean
lumbricus_terrestris;52,15;4,4;2013;jean
lumbricus_terrestris;52,6;4,7;2013;jean
lumbricus_terrestris;52,15;4,4;2013;jean
lumbricus_terrestris;51,67345;-1,25448;2013;jean
lumbricus_terrestris;53,653946;10,870156;2013;jean
lumbricus_terrestris;51,64349;-1,27282;2013;jean
lumbricus_terrestris;48,074467;11,636667;2013;jean
lumbricus_terrestris;51,6434;-1,27238;2013;jean
lumbricus_terrestris;47,808773;8,508911;2013;jean
lumbricus_terrestris;50,547588;8,97893;2013;jean
lumbricus_terrestris;50,704994;6,627717;2013;jean
lumbricus_terrestris;51,64478;-1,2694;2013;jean
lumbricus_terrestris;49,469559;6,384505;2013;jean
lumbricus_terrestris;48,904842;9,36842;2013;jean
lumbricus_terrestris;50,135105;8,958492;2013;jean
lumbricus_terrestris;49,990746;9,706335;2013;jean
lumbricus_terrestris;50,126633;8,657827;2013;jean
lumbricus_terrestris;51,67346;-1,25592;2013;jean
lumbricus_terrestris;51,120064;9,025955;2013;jean
lumbricus_terrestris;60,217497;24,781338;2013;jean
lumbricus_terrestris;50,856415;6,156889;2013;jean
lumbricus_terrestris;49,267357;8,516893;2013;jean
lumbricus_terrestris;51,17369;-1,69312;2013;jean
lumbricus_terrestris;51,137238;9,038143;2013;jean
lumbricus_terrestris;60,591889;15,647449;2013;jean
lumbricus_terrestris;51,147263;9,094276;2013;jean
lumbricus_terrestris;50,856415;6,156889;2013;jean
lumbricus_terrestris;51,1378;-2,27366;2013;jean
lumbricus_terrestris;56,359359;16,415643;2013;jean
lumbricus_terrestris;51,49445;-2,66004;2013;jean
lumbricus_terrestris;46,147728;7,239304;2013;jean
lumbricus_terrestris;50,731;-1,25147;2013;jean
lumbricus_terrestris;49,372818;7,552414;2013;jean
lumbricus_terrestris;51,49324;-2,65894;2013;jean
lumbricus_terrestris;49,729797;8,960413;2013;jean
lumbricus_terrestris;49,263336;8,522344;2013;jean
lumbricus_terrestris;53,008121;-6,354539;2013;jean
lumbricus_terrestris;51,49596;-2,65466;2013;jean
lumbricus_terrestris;47,875771;12,358438;2013;jean
lumbricus_terrestris;52,72518;-2,83802;2013;jean
lumbricus_terrestris;48,932762;8,849187;2013;jean
lumbricus_terrestris;49,385021;7,458614;2013;jean
lumbricus_terrestris;50,406498;8,966614;2013;jean
lumbricus_terrestris;51,49324;-2,65894;2013;jean
lumbricus_terrestris;53,201233;9,200271;2013;jean
lumbricus_terrestris;52,72518;-2,83802;2013;jean
lumbricus_terrestris;50,704994;6,627717;2013;jean
lumbricus_terrestris;48,861046;9,360137;2013;jean
lumbricus_terrestris;47,483799;10,342383;2013;jean
lumbricus_terrestris;48,487942;8,976517;2013;jean
lumbricus_terrestris;52,255367;10,602622;2013;jean
lumbricus_terrestris;53,39452;-2,88871;2013;jean
lumbricus_terrestris;50,667309;11,230602;2013;jean
lumbricus_terrestris;48,185089;8,980465;2013;jean
lumbricus_terrestris;50,00069;8,561525;2013;jean
lumbricus_terrestris;50,64233;13,123169;2013;jean
lumbricus_terrestris;50,949669;6,757107;2013;jean
lumbricus_terrestris;50,949776;6,75745;2013;jean
lumbricus_terrestris;53,841312;8,609033;2013;jean
lumbricus_terrestris;50,43914;8,025684;2013;jean
lumbricus_terrestris;50,40929;-3,99273;2013;jean
lumbricus_terrestris;54,097507;12,088394;2013;jean
lumbricus_terrestris;48,279308;12,149162;2013;jean
lumbricus_terrestris;53,41249;-2,88908;2013;jean
lumbricus_terrestris;49,116177;10,110083;2013;jean
lumbricus_terrestris;52,590118;10,140123;2013;jean
lumbricus_terrestris;49,949467;7,964401;2013;jean
lumbricus_terrestris;48,88344;2,38638;2013;jean
lumbricus_terrestris;52,539665;13,815908;2013;jean
lumbricus_terrestris;54,056263;12,228727;2013;jean
lumbricus_terrestris;51,485271;9,954193;2013;jean
lumbricus_terrestris;50,949558;6,757278;2013;jean
lumbricus_terrestris;50,949459;6,757278;2013;jean
lumbricus_terrestris;50,3741;7,574902;2013;jean
lumbricus_terrestris;52,25;4,95;2013;jean
lumbricus_terrestris;50,306637;8,286213;2013;jean
lumbricus_terrestris;50,236225;7,112617;2013;jean
lumbricus_terrestris;52,539799;13,816209;2013;jean
lumbricus_terrestris;50,4201;-3,91084;2013;jean
lumbricus_terrestris;53,255665;8,114948;2013;jean
lumbricus_terrestris;51,64349;-1,27253;2013;jean
lumbricus_terrestris;51,063786;11,734343;2013;jean
lumbricus_terrestris;49,347828;8,105507;2013;jean
lumbricus_terrestris;50,406498;8,966614;2013;jean
lumbricus_terrestris;50,16985;-5,12346;2013;jean
lumbricus_terrestris;50,440712;9,241755;2013;jean
lumbricus_terrestris;50,3584;-4,46512;2013;jean
lumbricus_terrestris;50,949776;6,757107;2013;jean
lumbricus_terrestris;49,315918;8,52479;2013;jean
lumbricus_terrestris;50,733547;7,450233;2013;jean
lumbricus_terrestris;51,102551;8,040705;2013;jean
lumbricus_terrestris;51,15;6,05;2013;jean
lumbricus_terrestris;49,21384;8,227515;2013;jean
lumbricus_terrestris;48,88344;2,38638;2013;jean
lumbricus_terrestris;50,949451;6,75745;2013;jean
lumbricus_terrestris;50,915482;10,21368;2013;jean
lumbricus_terrestris;52,03808;1,33752;2013;jean
lumbricus_terrestris;50,984154;8,729668;2013;jean
lumbricus_terrestris;52,03386;1,34633;2013;jean
lumbricus_terrestris;50,856083;6,154806;2013;jean
lumbricus_terrestris;53,201233;9,200271;2013;jean
lumbricus_terrestris;49,023972;10,623735;2013;jean
lumbricus_terrestris;53,572071;9,948024;2013;jean
lumbricus_terrestris;53,1;6,85;2013;jean
lumbricus_terrestris;52,43298;-4,02416;2013;jean
lumbricus_terrestris;56,582046;13,751437;2013;jean
lumbricus_terrestris;50,85191;6,275597;2013;jean
lumbricus_terrestris;59,76345;18,211618;2013;jean
lumbricus_terrestris;50,856083;6,154806;2013;jean
lumbricus_terrestris;50,436756;8,625822;2013;jean
lumbricus_terrestris;53,572071;9,948024;2013;jean
lumbricus_terrestris;49,998787;8,571162;2013;jean
lumbricus_terrestris;54,85498;-3,85843;2013;jean
lumbricus_terrestris;52,84105;-3,95453;2013;jean
lumbricus_terrestris;52,534176;9,445439;2013;jean
lumbricus_terrestris;57,18047;-2,24099;2013;jean
lumbricus_terrestris;57,17838;-2,24364;2013;jean
lumbricus_terrestris;53,66453;0,07957;2013;jean
lumbricus_terrestris;54,85458;-3,85611;2013;jean
lumbricus_terrestris;57,17941;-2,24131;2013;jean
lumbricus_terrestris;54,84722;-3,87039;2013;jean
lumbricus_terrestris;57,18072;-2,23661;2013;jean
lumbricus_terrestris;48,88344;2,38638;2013;jean
lumbricus_terrestris;49,998787;8,571162;2013;jean
lumbricus_terrestris;50,416176;8,227386;2013;jean
lumbricus_terrestris;57,17454;-2,2578;2013;jean
lumbricus_terrestris;57,19333;-2,2169;2013;jean
lumbricus_terrestris;52,562237;10,195098;2013;jean
lumbricus_terrestris;48,88409;9,390755;2013;jean
lumbricus_terrestris;52,15;4,4;2013;jean
lumbricus_terrestris;57,19325;-2,21714;2013;jean
lumbricus_terrestris;57,17467;-2,25818;2013;jean
lumbricus_terrestris;51,578083;14,614563;2013;jean
lumbricus_terrestris;57,19374;-2,21786;2013;jean
lumbricus_terrestris;57,19342;-2,21728;2013;jean
lumbricus_terrestris;54,84685;-3,87114;2013;jean
lumbricus_terrestris;54,85198;-3,87228;2013;jean
lumbricus_terrestris;54,85161;-3,87149;2013;jean
lumbricus_terrestris;53,66473;0,08155;2013;jean
lumbricus_terrestris;54,8465;-3,87139;2013;jean
lumbricus_terrestris;57,17452;-2,25618;2013;jean
lumbricus_terrestris;57,17492;-2,25812;2013;jean
lumbricus_terrestris;57,17966;-2,24232;2013;jean
lumbricus_terrestris;57,18063;-2,24091;2013;jean
lumbricus_terrestris;57,19448;-2,21838;2013;jean
lumbricus_terrestris;57,17442;-2,25668;2013;jean
lumbricus_terrestris;57,17842;-2,24311;2013;jean
lumbricus_terrestris;54,85436;-3,85952;2013;jean
lumbricus_terrestris;51,77819;-1,32668;2013;jean
lumbricus_terrestris;52;4,4;2013;jean
lumbricus_terrestris;57,1742;-2,25757;2013;jean
lumbricus_terrestris;53,66416;0,08076;2013;jean
lumbricus_terrestris;57,17841;-2,24412;2013;jean
lumbricus_terrestris;54,85185;-3,87062;2013;jean
lumbricus_terrestris;54,84649;-3,87088;2013;jean
lumbricus_terrestris;57,1794;-2,24197;2013;jean
lumbricus_terrestris;50,08474;8,927379;2013;jean
lumbricus_terrestris;49,998787;8,571162;2013;jean
lumbricus_terrestris;51,17897;-0,85337;2013;jean
lumbricus_terrestris;51,578083;14,614563;2013;jean
lumbricus_terrestris;51,4303;-2,37381;2013;jean
lumbricus_terrestris;51,42852;-2,37902;2013;jean
lumbricus_terrestris;51,4295;-2,38363;2013;jean
lumbricus_terrestris;51,42938;-2,39329;2013;jean
lumbricus_terrestris;52,61084;-0,8212;2013;jean
lumbricus_terrestris;51,42977;-2,37378;2013;jean
lumbricus_terrestris;49,996044;8,844852;2013;jean
lumbricus_terrestris;51,43036;-2,37508;2013;jean
lumbricus_terrestris;51,43042;-2,37452;2013;jean
lumbricus_terrestris;51,38935;-1,40125;2013;jean
lumbricus_terrestris;51,43032;-2,37521;2013;jean
lumbricus_terrestris;51,42991;-2,37362;2013;jean
lumbricus_terrestris;51,38898;-1,40185;2013;jean
lumbricus_terrestris;51,684475;12,296448;2013;jean
lumbricus_terrestris;51,578083;14,614563;2013;jean
lumbricus_terrestris;51,42882;-2,37975;2013;jean
lumbricus_terrestris;51,38815;-1,40042;2013;jean
lumbricus_terrestris;50,856415;6,156889;2013;jean
lumbricus_terrestris;51,42941;-2,39347;2013;jean
lumbricus_terrestris;52,63342;-0,84551;2013;jean
lumbricus_terrestris;51,578083;14,614563;2013;jean
lumbricus_terrestris;51,38938;-1,40006;2013;jean
lumbricus_terrestris;52,397549;10,549021;2013;jean
lumbricus_terrestris;51,43003;-2,37401;2013;jean
lumbricus_terrestris;51,42902;-2,38065;2013;jean
lumbricus_terrestris;51,3885;-1,40073;2013;jean
lumbricus_terrestris;52;4,2;2013;jean
lumbricus_terrestris;51,6;4,85;2013;jean
lumbricus_terrestris;51,42915;-2,38371;2013;jean
lumbricus_terrestris;51,43017;-2,37417;2013;jean
lumbricus_terrestris;51,38857;-1,40225;2013;jean
lumbricus_terrestris;51,38832;-1,40135;2013;jean
lumbricus_terrestris;51,38956;-1,40046;2013;jean
lumbricus_terrestris;51,42926;-2,38248;2013;jean
lumbricus_terrestris;51,38904;-1,40276;2013;jean
lumbricus_terrestris;57,63058;18,301988;2013;jean
lumbricus_terrestris;51,42854;-2,37948;2013;jean
lumbricus_terrestris;51,42903;-2,3834;2013;jean
lumbricus_terrestris;52,61574;-0,83203;2013;jean
lumbricus_terrestris;50,61398;-2,02009;2013;jean
lumbricus_terrestris;50,60469;-2,03958;2013;jean
lumbricus_terrestris;52,61617;-0,83137;2013;jean
lumbricus_terrestris;57,620888;18,269514;2013;jean
lumbricus_terrestris;50,61499;-2,01723;2013;jean
lumbricus_terrestris;55,64042;-4,74153;2013;jean
lumbricus_terrestris;52,61554;-0,8319;2013;jean
lumbricus_terrestris;51,39021;-1,41179;2013;jean
lumbricus_terrestris;50,60132;-2,04241;2013;jean
lumbricus_terrestris;50,61517;-2,01677;2013;jean
lumbricus_terrestris;52,61485;-0,83282;2013;jean
lumbricus_terrestris;50,60528;-2,03967;2013;jean
lumbricus_terrestris;52,61598;-0,8321;2013;jean
lumbricus_terrestris;52,61556;-0,83285;2013;jean
lumbricus_terrestris;50,60036;-2,04265;2013;jean
lumbricus_terrestris;50,61524;-2,01682;2013;jean
lumbricus_terrestris;50,7913;-3,72169;2013;jean
lumbricus_terrestris;50,0901;-5,55035;2013;jean
lumbricus_terrestris;50,60263;-2,04177;2013;jean
lumbricus_terrestris;51,39016;-1,41185;2013;jean
lumbricus_terrestris;52,61636;-0,83259;2013;jean
lumbricus_terrestris;50,61423;-2,0203;2013;jean
lumbricus_terrestris;52,61593;-0,83307;2013;jean
lumbricus_terrestris;52,61638;-0,83175;2013;jean
lumbricus_terrestris;50,86;1,85;2012;jean
lumbricus_terrestris;50,86;1,85;2012;jean
lumbricus_terrestris;50,86;1,85;2012;jean
lumbricus_terrestris;50,86;1,85;2012;jean
lumbricus_terrestris;50,86;1,85;2012;jean
lumbricus_terrestris;50,85;1,86;2012;jean
lumbricus_terrestris;50,86;1,85;2012;jean
lumbricus_terrestris;50,86;1,85;2012;jean
lumbricus_terrestris;50,86;1,85;2012;jean
lumbricus_terrestris;50,86;1,85;2012;jean
lumbricus_terrestris;50,86;1,85;2012;jean
lumbricus_terrestris;50,86;1,85;2012;jean
lumbricus_terrestris;50,86;1,81;2012;jean
lumbricus_terrestris;50,86;1,85;2012;jean
lumbricus_terrestris;50,86;1,85;2012;jean
lumbricus_terrestris;50,86;1,85;2012;jean
lumbricus_terrestris;50,86;1,85;2012;jean
lumbricus_terrestris;50,86;1,85;2012;jean
lumbricus_terrestris;50,85;1,86;2012;jean
lumbricus_terrestris;50,86;1,85;2012;jean
lumbricus_terrestris;50,85;1,86;2012;jean
lumbricus_terrestris;50,86;1,85;2012;jean
lumbricus_terrestris;50,85;1,86;2012;jean
lumbricus_terrestris;50,86;1,85;2012;jean
lumbricus_terrestris;50,85;1,86;2012;jean
lumbricus_terrestris;50,85;1,87;2012;jean
lumbricus_terrestris;50,86;1,85;2012;jean
lumbricus_terrestris;50,86;1,85;2012;jean
lumbricus_terrestris;50,85;1,86;2012;jean
lumbricus_terrestris;50,85;1,86;2012;jean
lumbricus_terrestris;50,85;1,86;2012;jean
lumbricus_terrestris;50,86;1,85;2012;jean
lumbricus_terrestris;50,86;1,85;2012;jean
lumbricus_terrestris;50,86;1,85;2012;jean
lumbricus_terrestris;50,86;1,85;2012;jean
lumbricus_terrestris;50,85;1,87;2012;jean
lumbricus_terrestris;50,85;1,87;2012;jean
lumbricus_terrestris;50,86;1,85;2012;jean
lumbricus_terrestris;50,85;1,86;2012;jean
lumbricus_terrestris;50,85;1,86;2012;jean
lumbricus_terrestris;50,85;1,86;2012;jean
lumbricus_terrestris;50,86;1,85;2012;jean
lumbricus_terrestris;50,86;1,85;2012;jean
lumbricus_terrestris;50,86;1,85;2012;jean
lumbricus_terrestris;50,85;1,86;2012;jean
lumbricus_terrestris;50,86;1,85;2012;jean
lumbricus_terrestris;50,85;1,86;2012;jean
lumbricus_terrestris;50,86;1,85;2012;jean
lumbricus_terrestris;50,86;1,85;2012;jean
lumbricus_terrestris;50,86;1,85;2012;jean
lumbricus_terrestris;50,86;1,85;2012;jean
lumbricus_terrestris;50,85;1,86;2012;jean
lumbricus_terrestris;50,86;1,85;2012;jean
lumbricus_terrestris;50,85;1,86;2012;jean
lumbricus_terrestris;50,85;1,86;2012;jean
lumbricus_terrestris;50,86;1,85;2012;jean
lumbricus_terrestris;50,86;1,85;2012;jean
lumbricus_terrestris;50,86;1,85;2012;jean
lumbricus_terrestris;50,86;1,85;2012;jean
lumbricus_terrestris;50,86;1,85;2012;jean
lumbricus_terrestris;50,86;1,85;2012;jean
lumbricus_terrestris;50,86;1,85;2012;jean
lumbricus_terrestris;52,03768;-0,30662;2012;jean
lumbricus_terrestris;50,86;1,85;2012;jean
lumbricus_terrestris;50,86;1,85;2012;jean
lumbricus_terrestris;50,85;1,87;2012;jean
lumbricus_terrestris;50,86;1,85;2012;jean
lumbricus_terrestris;50,86;1,85;2012;jean
lumbricus_terrestris;50,86;1,85;2012;jean
lumbricus_terrestris;50,86;1,86;2012;jean
lumbricus_terrestris;50,86;1,85;2012;jean
lumbricus_terrestris;50,86;1,85;2012;jean
lumbricus_terrestris;50,85;1,87;2012;jean
lumbricus_terrestris;50,86;1,85;2012;jean
lumbricus_terrestris;50,85;1,86;2012;jean
lumbricus_terrestris;50,86;1,85;2012;jean
lumbricus_terrestris;50,85;1,86;2012;jean
lumbricus_terrestris;49,984234;8,839359;2012;jean
lumbricus_terrestris;50,387344;9,12333;2012;jean
lumbricus_terrestris;50,85;1,86;2012;jean
lumbricus_terrestris;50,86;1,85;2012;jean
lumbricus_terrestris;53,25;6,15;2012;jean
lumbricus_terrestris;50,86;1,85;2012;jean
lumbricus_terrestris;50,85;1,86;2012;jean
lumbricus_terrestris;50,86;1,85;2012;jean
lumbricus_terrestris;50,86;1,85;2012;jean
lumbricus_terrestris;50,43055;8,655005;2012;jean
lumbricus_terrestris;50,85;1,86;2012;jean
lumbricus_terrestris;50,86;1,85;2012;jean
lumbricus_terrestris;53,41293;-2,82891;2012;jean
lumbricus_terrestris;50,834404;6,439254;2012;jean
lumbricus_terrestris;51,64574;-3,3744;2012;jean
lumbricus_terrestris;52,1;4,35;2012;jean
lumbricus_terrestris;50,856415;6,156889;2012;jean
lumbricus_terrestris;50,856415;6,156889;2012;jean
lumbricus_terrestris;53,37676;-2,85827;2012;jean
lumbricus_terrestris;50,856415;6,156889;2012;jean
lumbricus_terrestris;53,201233;9,200271;2012;jean
lumbricus_terrestris;50,547588;8,97893;2012;jean
lumbricus_terrestris;53,41293;-2,82891;2012;jean
lumbricus_terrestris;53,41249;-2,88908;2012;jean
lumbricus_terrestris;51,90418;-2,23302;2012;jean
lumbricus_terrestris;50,386414;9,145689;2012;jean
lumbricus_terrestris;52,74216;-0,3604;2012;jean
lumbricus_terrestris;49,797028;8,256462;2012;jean
lumbricus_terrestris;50,406498;8,966614;2012;jean
lumbricus_terrestris;50,406498;8,966614;2012;jean
lumbricus_terrestris;53,43047;-2,88946;2012;jean
lumbricus_terrestris;52,52924;9,475308;2012;jean
lumbricus_terrestris;49,385021;7,458614;2012;jean
lumbricus_terrestris;60,227517;24,818669;2012;jean
lumbricus_terrestris;51,5;3,95;2012;jean
lumbricus_terrestris;52,72079;-0,37186;2012;jean
lumbricus_terrestris;51,85;4,6;2012;jean
lumbricus_terrestris;60,219694;24,783861;2012;jean
lumbricus_terrestris;52,45;4,65;2012;jean
lumbricus_terrestris;60,220957;24,811245;2012;jean
lumbricus_terrestris;53,216867;-7,723801;2012;jean
lumbricus_terrestris;50,042385;8,978325;2012;jean
lumbricus_terrestris;54,66988;-5,760971;2012;jean
lumbricus_terrestris;49,20414;8,348064;2012;jean
lumbricus_terrestris;49,189503;8,349609;2012;jean
lumbricus_terrestris;52,52924;9,475308;2012;jean
lumbricus_terrestris;49,385021;7,458614;2012;jean
lumbricus_terrestris;49,216702;8,383169;2012;jean
lumbricus_terrestris;48,279366;12,14751;2012;jean
lumbricus_terrestris;52,4;6,15;2012;jean
lumbricus_terrestris;50,856415;6,156889;2012;jean
lumbricus_terrestris;51,95;4,65;2012;jean
lumbricus_terrestris;53,44866;-2,85972;2012;jean
lumbricus_terrestris;53,44866;-2,85972;2012;jean
lumbricus_terrestris;50,011986;8,212023;2012;jean
lumbricus_terrestris;49,956688;8,180351;2012;jean
lumbricus_terrestris;49,216702;8,383341;2012;jean
lumbricus_terrestris;49,195168;8,351326;2012;jean
lumbricus_terrestris;52,63628;13,490117;2012;jean
lumbricus_terrestris;51,65;4,85;2012;jean
lumbricus_terrestris;50,949722;6,757622;2012;jean
lumbricus_terrestris;49,386684;7,459944;2012;jean
lumbricus_terrestris;48,483776;8,339974;2012;jean
lumbricus_terrestris;51,607304;9,431591;2012;jean
