taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
9264957	Rhynchelmis dissimilis Semernoy, 2004	9264957	Rhynchelmis dissimilis Semernoy, 2004	6	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Rhynchelmis	2307973	Rhynchelmis dissimilis	9264957	
4411032	Stylodrilus leucocephalus Hrabĕ, 1931	4411032	Stylodrilus leucocephalus Hrabĕ, 1931	2	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Stylodrilus	2308011	Stylodrilus leucocephalus	4411032	
8768375	Rhynchelmis gustafsoni Fend & Brinkhurst, 2000	8768375	Rhynchelmis gustafsoni Fend & Brinkhurst, 2000	35	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Rhynchelmis	2307973	Rhynchelmis gustafsoni	8768375	
10294910	Lamprodrilus satyriscus decatheca Michaelsen, 1901	10294910	Lamprodrilus satyriscus decatheca Michaelsen, 1901	1	SUBSPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Lamprodrilus	5194009	Lamprodrilus satyriscus	9190377	
7351039	Rhynchelmis diespluviae Fend, 2014	7351039	Rhynchelmis diespluviae Fend, 2014	11	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Rhynchelmis	2307973	Rhynchelmis diespluviae	7351039	
9039566	Cookidrilus ruffoi Giani, Martínez-Ansemil & Sambugar, 2004	9039566	Cookidrilus ruffoi Giani, Martínez-Ansemil & Sambugar, 2004	2	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Cookidrilus	4406404	Cookidrilus ruffoi	9039566	
8796401	Lamprodrilus polytoreutus Michaelsen, 1901	8796401	Lamprodrilus polytoreutus Michaelsen, 1901	10	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Lamprodrilus	5194009	Lamprodrilus polytoreutus	8796401	
4411026	Stylodrilus parvus (Hrabě & Černosvitov, 1927)	4411026	Stylodrilus parvus (Hrabě & Černosvitov, 1927)	303	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Stylodrilus	2308011	Stylodrilus parvus	4411026	
9257072	Lumbriculus sachalinicus Sokolskaya, 1967	9257072	Lumbriculus sachalinicus Sokolskaya, 1967	4	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Lumbriculus	2308018	Lumbriculus sachalinicus	9257072	
10100455	BOLD:AAX0650	10100455	BOLD:AAX0650	1	UNRANKED	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Lamprodrilus	5194009	Lamprodrilus stigmatias	8864210	
2307978	Rhynchelmis elrodi Smith & Dickey, 1918	2307978	Rhynchelmis elrodi Smith & Dickey, 1918	50	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Rhynchelmis	2307973	Rhynchelmis elrodi	2307978	
8784023	Eremidrilus ritocsi Fend & Rodriguez, 2003	8784023	Eremidrilus ritocsi Fend & Rodriguez, 2003	14	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Eremidrilus	4812145	Eremidrilus ritocsi	8784023	
8801456	Tenagodrilus musculus Eckroth & Brinkhurst, 1996	8801456	Tenagodrilus musculus Eckroth & Brinkhurst, 1996	7	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Tenagodrilus	4812144	Tenagodrilus musculus	8801456	
9254689	Teleuscolex baicalensis (Grube, 1873)	9254689	Teleuscolex baicalensis (Grube, 1873)	10	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Teleuscolex	4812150	Teleuscolex baicalensis	9254689	
9520524	Lamprodrilus pygmaeus sulcatus Izosimov, 1901	9520524	Lamprodrilus pygmaeus sulcatus Izosimov, 1901	1	SUBSPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Lamprodrilus	5194009	Lamprodrilus pygmaeus	8903571	
10143841	Lamprodrilus achaetus hemiachaetus Snimschikova, 1987	8760620	Lamprodrilus achaetus Izosimov, 1962	5	SUBSPECIES	SYNONYM	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Lamprodrilus	5194009	Lamprodrilus achaetus	8760620	
4411055	Rhynchelmis vagensis Hrabĕ, 1961	4411055	Rhynchelmis vagensis Hrabĕ, 1961	6	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Rhynchelmis	2307973	Rhynchelmis vagensis	4411055	
5958871	Stylodrilus cernosvitovi Hrabe, 1950	5958871	Stylodrilus cernosvitovi Hrabe, 1950	8	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Stylodrilus	2308011	Stylodrilus cernosvitovi	5958871	
10898535	Eremidrilus humboldti Fend & Rodriguez, 2020	10898535	Eremidrilus humboldti Fend & Rodriguez, 2020	4	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Eremidrilus	4812145	Eremidrilus humboldti	10898535	
4307913	Saenuris variegata Hoffmeister, 1843	2308023	Lumbriculus variegatus (Müller, 1774)	9	SPECIES	SYNONYM	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Lumbriculus	2308018	Lumbriculus variegatus	2308023	
9043310	Rhynchelmis aleutensis Fend, 2005	9043310	Rhynchelmis aleutensis Fend, 2005	6	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Rhynchelmis	2307973	Rhynchelmis aleutensis	9043310	
10209285	BOLD:ACQ3902	10209285	BOLD:ACQ3902	2	UNRANKED	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Rhynchelmis	2307973	Rhynchelmis yakimorum	8877157	
8968343	Secubelmis limpida Fend & Gustafson, 2001	8968343	Secubelmis limpida Fend & Gustafson, 2001	15	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Secubelmis	4812149	Secubelmis limpida	8968343	
9609348	Rhynchelmis spermatochaeta Semernoy, 1982	9609348	Rhynchelmis spermatochaeta Semernoy, 1982	4	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Rhynchelmis	2307973	Rhynchelmis spermatochaeta	9609348	
10446282	Lamprodrilus pygmaeus var. oligosetosa Izosimov, 1962	10446282	Lamprodrilus pygmaeus var. oligosetosa Izosimov, 1962	1	VARIETY	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Lamprodrilus	5194009	Lamprodrilus pygmaeus	8903571	
2307976	Sutroa rostrata Eisen, 1888	2307975	Rhynchelmis rostrata (Eisen, 1888)	1	SPECIES	SYNONYM	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Rhynchelmis	2307973	Rhynchelmis rostrata	2307975	
9003185	Lamprodrilus secernus Semernoy, 2004	9003185	Lamprodrilus secernus Semernoy, 2004	2	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Lamprodrilus	5194009	Lamprodrilus secernus	9003185	
10078484	BOLD:ACQ3904	10078484	BOLD:ACQ3904	1	UNRANKED	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Rhynchelmis	2307973	Rhynchelmis yakimorum	8877157	
9094026	Pseudorhynchelmis olchonensis (Burow & Koshow, 1932)	9094026	Pseudorhynchelmis olchonensis (Burow & Koshow, 1932)	9	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Pseudorhynchelmis	4813791	Pseudorhynchelmis olchonensis	9094026	
2307992	Spelaedrilus multiporus Cook, 1975	2307992	Spelaedrilus multiporus Cook, 1975	4	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Spelaedrilus	2307991	Spelaedrilus multiporus	2307992	
8847813	Lamprodrilus michaelseni Hrabě, 1929	8847813	Lamprodrilus michaelseni Hrabě, 1929	2	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Lamprodrilus	5194009	Lamprodrilus michaelseni	8847813	
9317045	Teleuscolex glaber Hrabĕ, 1982	9317045	Teleuscolex glaber Hrabĕ, 1982	3	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Teleuscolex	4812150	Teleuscolex glaber	9317045	
2308011	Stylodrilus Claparède, 1862	2308011	Stylodrilus Claparède, 1862	191	GENUS	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Stylodrilus	2308011			
10496269	BOLD:AAJ3027	10496269	BOLD:AAJ3027	1	UNRANKED	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Lamprodrilus	5194009	Lamprodrilus achaetus	8760620	
4410988	Trichodrilus ptujensis Hrabĕ, 1963	4410988	Trichodrilus ptujensis Hrabĕ, 1963	2	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Trichodrilus	2307987	Trichodrilus ptujensis	4410988	
2307980	Rhynchelmis glandula Altman, 1936	2307980	Rhynchelmis glandula Altman, 1936	7	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Rhynchelmis	2307973	Rhynchelmis glandula	2307980	
2307968	Styloscolex asymmetricus Izosimov, 1962	2307968	Styloscolex asymmetricus Izosimov, 1962	17	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Styloscolex	2307967	Styloscolex asymmetricus	2307968	
11144764	Styloscolex tazawaensis Fend, Ohtaka & Torii, 2020	11144764	Styloscolex tazawaensis Fend, Ohtaka & Torii, 2020	1	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Styloscolex	2307967	Styloscolex tazawaensis	11144764	
9102381	Phagodrilus oregonensis McKey-Fender, 2001	9102381	Phagodrilus oregonensis McKey-Fender, 2001	2	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Phagodrilus	4812143	Phagodrilus oregonensis	9102381	
9870592	BOLD:AAM1831	9870592	BOLD:AAM1831	1	UNRANKED	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Lumbriculus	2308018	Lumbriculus variegatus	2308023	
11178393	Honshudrilus yuzawaensis Fend, Ohtaka & Torii, 2020	11178393	Honshudrilus yuzawaensis Fend, Ohtaka & Torii, 2020	2	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Honshudrilus	11180492	Honshudrilus yuzawaensis	11178393	
9263456	Bythonomus lankesteri Vejdovský, 1884	4411022	Stylodrilus lemani (Grube, 1879)	1	SPECIES	SYNONYM	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Stylodrilus	2308011	Stylodrilus lemani	4411022	
8894149	Lamprodrilus ammophagus Michaelsen, 1905	8894149	Lamprodrilus ammophagus Michaelsen, 1905	7	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Lamprodrilus	5194009	Lamprodrilus ammophagus	8894149	
4410992	Phreatothrix cantabrigiensis Beddard, 1908	4410991	Trichodrilus cantabrigiensis (Beddard, 1908)	3	SPECIES	SYNONYM	Animalia	1	Annelida	42	Clitellata	255	Lumbriculida	473	Lumbriculidae	6964	Trichodrilus	2307987	Trichodrilus cantabrigiensis	4410991	
