FID,species,latitude,longitude,datasource,OBJECTID
81241,Aporrectodea rosea,52.938000000000002,14.008300000000000,Edaphobase,81242
81242,Aporrectodea rosea,52.938000000000002,14.008300000000000,Edaphobase,81243
81243,Aporrectodea rosea,53.014499999999998,14.250299999999999,Edaphobase,81244
81244,Aporrectodea rosea,53.272500000000001,13.888999999999999,Edaphobase,81245
81245,Aporrectodea rosea,53.357700000000001,14.163200000000000,Edaphobase,81246
81246,Aporrectodea rosea,53.272500000000001,13.888999999999999,Edaphobase,81247
81247,Aporrectodea rosea,51.694600000000001,13.605600000000001,Edaphobase,81248
81248,Aporrectodea rosea,53.272500000000001,13.888999999999999,Edaphobase,81249
81249,Aporrectodea rosea,52.558999999999997,14.028700000000001,Edaphobase,81250
81250,Aporrectodea rosea,51.694600000000001,13.605600000000001,Edaphobase,81251
81251,Aporrectodea rosea,52.558999999999997,14.028700000000001,Edaphobase,81252
81252,Aporrectodea rosea,52.938000000000002,14.008300000000000,Edaphobase,81253
81253,Aporrectodea rosea,52.938000000000002,14.008300000000000,Edaphobase,81254
81254,Aporrectodea rosea,53.272500000000001,13.888999999999999,Edaphobase,81255
81255,Aporrectodea rosea,51.694600000000001,13.605600000000001,Edaphobase,81256
81256,Aporrectodea rosea,53.357700000000001,14.163200000000000,Edaphobase,81257
81257,Aporrectodea rosea,53.066000000000003,11.511600000000000,Edaphobase,81258
81258,Aporrectodea rosea,52.558999999999997,14.028700000000001,Edaphobase,81259
81259,Aporrectodea rosea,52.765300000000003,14.118900000000000,Edaphobase,81260
81260,Aporrectodea rosea,52.580900000000000,14.360799999999999,Edaphobase,81261
81261,Aporrectodea rosea,52.938000000000002,14.008300000000000,Edaphobase,81262
81262,Aporrectodea rosea,52.765300000000003,14.118900000000000,Edaphobase,81263
81263,Aporrectodea rosea,51.982799999999997,13.572200000000000,Edaphobase,81264
81264,Aporrectodea rosea,53.272500000000001,13.888999999999999,Edaphobase,81265
81265,Aporrectodea rosea,53.272500000000001,13.888999999999999,Edaphobase,81266
81266,Aporrectodea rosea,53.357700000000001,14.163200000000000,Edaphobase,81267
81267,Aporrectodea rosea,53.014499999999998,14.250299999999999,Edaphobase,81268
81268,Aporrectodea rosea,52.938000000000002,14.008300000000000,Edaphobase,81269
81269,Aporrectodea rosea,52.580900000000000,14.360799999999999,Edaphobase,81270
81270,Aporrectodea rosea,53.014499999999998,14.250299999999999,Edaphobase,81271
81271,Aporrectodea rosea,52.845799999999997,13.558700000000000,Edaphobase,81272
81272,Aporrectodea rosea,53.014499999999998,14.250299999999999,Edaphobase,81273
81273,Aporrectodea rosea,53.066000000000003,11.511600000000000,Edaphobase,81274
81274,Aporrectodea rosea,51.694600000000001,13.605600000000001,Edaphobase,81275
81275,Aporrectodea rosea,53.272500000000001,13.888999999999999,Edaphobase,81276
81276,Aporrectodea rosea,51.852100000000000,13.219300000000000,Edaphobase,81277
81277,Aporrectodea rosea,52.558999999999997,14.028700000000001,Edaphobase,81278
81278,Aporrectodea rosea,53.272500000000001,13.888999999999999,Edaphobase,81279
81279,Aporrectodea rosea,52.845799999999997,13.558700000000000,Edaphobase,81280
81280,Aporrectodea rosea,53.272500000000001,13.888999999999999,Edaphobase,81281
81281,Aporrectodea rosea,53.272500000000001,13.888999999999999,Edaphobase,81282
81282,Aporrectodea rosea,51.694600000000001,13.605600000000001,Edaphobase,81283
81283,Aporrectodea rosea,52.938000000000002,14.008300000000000,Edaphobase,81284
81284,Aporrectodea rosea,52.765300000000003,14.118900000000000,Edaphobase,81285
81285,Aporrectodea rosea,52.580900000000000,14.360799999999999,Edaphobase,81286
81286,Aporrectodea rosea,52.938000000000002,14.008300000000000,Edaphobase,81287
81287,Aporrectodea rosea,52.765300000000003,14.118900000000000,Edaphobase,81288
81288,Aporrectodea rosea,51.982799999999997,13.572200000000000,Edaphobase,81289
81289,Aporrectodea rosea,52.558999999999997,14.028700000000001,Edaphobase,81290
81290,Aporrectodea rosea,52.938000000000002,14.008300000000000,Edaphobase,81291
81291,Aporrectodea rosea,52.845799999999997,13.558700000000000,Edaphobase,81292
81292,Aporrectodea rosea,51.694600000000001,13.605600000000001,Edaphobase,81293
81293,Aporrectodea rosea,51.694600000000001,13.605600000000001,Edaphobase,81294
81294,Aporrectodea rosea,53.014499999999998,14.250299999999999,Edaphobase,81295
81295,Aporrectodea rosea,52.765300000000003,14.118900000000000,Edaphobase,81296
81296,Aporrectodea rosea,52.580900000000000,14.360799999999999,Edaphobase,81297
81297,Aporrectodea rosea,52.845799999999997,13.558700000000000,Edaphobase,81298
81298,Aporrectodea rosea,52.558999999999997,14.028700000000001,Edaphobase,81299
81299,Aporrectodea rosea,52.938000000000002,14.008300000000000,Edaphobase,81300
81300,Aporrectodea rosea,52.765300000000003,14.118900000000000,Edaphobase,81301
81301,Aporrectodea rosea,52.580900000000000,14.360799999999999,Edaphobase,81302
81302,Aporrectodea rosea,52.938000000000002,14.008300000000000,Edaphobase,81303
81303,Aporrectodea rosea,52.938000000000002,14.008300000000000,Edaphobase,81304
81304,Aporrectodea rosea,53.014499999999998,14.250299999999999,Edaphobase,81305
81305,Aporrectodea rosea,52.558999999999997,14.028700000000001,Edaphobase,81306
81306,Aporrectodea rosea,52.938000000000002,14.008300000000000,Edaphobase,81307
81307,Aporrectodea rosea,52.765300000000003,14.118900000000000,Edaphobase,81308
81308,Aporrectodea rosea,53.014499999999998,14.250299999999999,Edaphobase,81309
81309,Aporrectodea rosea,52.580900000000000,14.360799999999999,Edaphobase,81310
81310,Aporrectodea rosea,53.014499999999998,14.250299999999999,Edaphobase,81311
81311,Aporrectodea rosea,53.014499999999998,14.250299999999999,Edaphobase,81312
81312,Aporrectodea rosea,53.014499999999998,14.250299999999999,Edaphobase,81313
81313,Aporrectodea rosea,52.938000000000002,14.008300000000000,Edaphobase,81314
81314,Aporrectodea rosea,52.938000000000002,14.008300000000000,Edaphobase,81315
81315,Aporrectodea rosea,52.938000000000002,14.008300000000000,Edaphobase,81316
81316,Aporrectodea rosea,53.090699999999998,11.442299999999999,Edaphobase,81317
81317,Aporrectodea rosea,52.765300000000003,14.118900000000000,Edaphobase,81318
81318,Aporrectodea rosea,52.938000000000002,14.008300000000000,Edaphobase,81319
81319,Aporrectodea rosea,53.272500000000001,13.888999999999999,Edaphobase,81320
81320,Aporrectodea rosea,53.272500000000001,13.888999999999999,Edaphobase,81321
81321,Aporrectodea rosea,52.580900000000000,14.360799999999999,Edaphobase,81322
81322,Aporrectodea rosea,52.580900000000000,14.360799999999999,Edaphobase,81323
81323,Aporrectodea rosea,53.272500000000001,13.888999999999999,Edaphobase,81324
81324,Aporrectodea rosea,53.357700000000001,14.163200000000000,Edaphobase,81325
81325,Aporrectodea rosea,51.694600000000001,13.605600000000001,Edaphobase,81326
81326,Aporrectodea rosea,51.852100000000000,13.219300000000000,Edaphobase,81327
81327,Aporrectodea rosea,53.272500000000001,13.888999999999999,Edaphobase,81328
81328,Aporrectodea rosea,52.938000000000002,14.008300000000000,Edaphobase,81329
81329,Aporrectodea rosea,52.580900000000000,14.360799999999999,Edaphobase,81330
81330,Aporrectodea rosea,51.694600000000001,13.605600000000001,Edaphobase,81331
81331,Aporrectodea rosea,51.694600000000001,13.605600000000001,Edaphobase,81332
81332,Aporrectodea rosea,53.357700000000001,14.163200000000000,Edaphobase,81333
81333,Aporrectodea rosea,52.938000000000002,14.008300000000000,Edaphobase,81334
81334,Aporrectodea rosea,52.765300000000003,14.118900000000000,Edaphobase,81335
81335,Aporrectodea rosea,52.765300000000003,14.118900000000000,Edaphobase,81336
81336,Aporrectodea rosea,51.473999999999997,13.928900000000001,Edaphobase,81337
81337,Aporrectodea rosea,51.694600000000001,13.605600000000001,Edaphobase,81338
81338,Aporrectodea rosea,53.357700000000001,14.163200000000000,Edaphobase,81339
81339,Aporrectodea rosea,51.694600000000001,13.605600000000001,Edaphobase,81340
81340,Aporrectodea rosea,53.014499999999998,14.250299999999999,Edaphobase,81341
81341,Aporrectodea rosea,53.272500000000001,13.888999999999999,Edaphobase,81342
81342,Aporrectodea rosea,53.014499999999998,14.250299999999999,Edaphobase,81343
81343,Aporrectodea rosea,53.357700000000001,14.163200000000000,Edaphobase,81344
81344,Aporrectodea rosea,52.765300000000003,14.118900000000000,Edaphobase,81345
81345,Aporrectodea rosea,52.558999999999997,14.028700000000001,Edaphobase,81346
81346,Aporrectodea rosea,53.014499999999998,14.250299999999999,Edaphobase,81347
81347,Aporrectodea rosea,52.765300000000003,14.118900000000000,Edaphobase,81348
81348,Aporrectodea rosea,51.694600000000001,13.605600000000001,Edaphobase,81349
81349,Aporrectodea rosea,52.558999999999997,14.028700000000001,Edaphobase,81350
81350,Aporrectodea rosea,53.014499999999998,14.250299999999999,Edaphobase,81351
81351,Aporrectodea rosea,53.357700000000001,14.163200000000000,Edaphobase,81352
81352,Aporrectodea rosea,53.272500000000001,13.888999999999999,Edaphobase,81353
81353,Aporrectodea rosea,52.845799999999997,13.558700000000000,Edaphobase,81354
81354,Aporrectodea rosea,52.558999999999997,14.028700000000001,Edaphobase,81355
81355,Aporrectodea rosea,53.357700000000001,14.163200000000000,Edaphobase,81356
81356,Aporrectodea rosea,51.694600000000001,13.605600000000001,Edaphobase,81357
81357,Aporrectodea rosea,52.938000000000002,14.008300000000000,Edaphobase,81358
81358,Aporrectodea rosea,51.473999999999997,13.928900000000001,Edaphobase,81359
81359,Aporrectodea rosea,52.938000000000002,14.008300000000000,Edaphobase,81360
81360,Aporrectodea rosea,52.558999999999997,14.028700000000001,Edaphobase,81361
81361,Aporrectodea rosea,53.357700000000001,14.163200000000000,Edaphobase,81362
81362,Aporrectodea rosea,53.272500000000001,13.888999999999999,Edaphobase,81363
81363,Aporrectodea rosea,52.938000000000002,14.008300000000000,Edaphobase,81364
81364,Aporrectodea rosea,52.938000000000002,14.008300000000000,Edaphobase,81365
81365,Aporrectodea rosea,53.357700000000001,14.163200000000000,Edaphobase,81366
81366,Aporrectodea rosea,52.558999999999997,14.028700000000001,Edaphobase,81367
81367,Aporrectodea rosea,53.272500000000001,13.888999999999999,Edaphobase,81368
81368,Aporrectodea rosea,52.938000000000002,14.008300000000000,Edaphobase,81369
81369,Aporrectodea rosea,51.694600000000001,13.605600000000001,Edaphobase,81370
81370,Aporrectodea rosea,53.272500000000001,13.888999999999999,Edaphobase,81371
81371,Aporrectodea rosea,52.765300000000003,14.118900000000000,Edaphobase,81372
81372,Aporrectodea rosea,53.014499999999998,14.250299999999999,Edaphobase,81373
81373,Aporrectodea rosea,52.558999999999997,14.028700000000001,Edaphobase,81374
81374,Aporrectodea rosea,52.580900000000000,14.360799999999999,Edaphobase,81375
81375,Aporrectodea rosea,53.272500000000001,13.888999999999999,Edaphobase,81376
81376,Aporrectodea rosea,52.972700000000003,12.193500000000000,Edaphobase,81377
81377,Aporrectodea rosea,52.845799999999997,13.558700000000000,Edaphobase,81378
81378,Aporrectodea rosea,52.938000000000002,14.008300000000000,Edaphobase,81379
81379,Aporrectodea rosea,52.765300000000003,14.118900000000000,Edaphobase,81380
81380,Aporrectodea rosea,52.938000000000002,14.008300000000000,Edaphobase,81381
81381,Aporrectodea rosea,53.014499999999998,14.250299999999999,Edaphobase,81382
81382,Aporrectodea rosea,53.357700000000001,14.163200000000000,Edaphobase,81383
81383,Aporrectodea rosea,53.014499999999998,14.250299999999999,Edaphobase,81384
81384,Aporrectodea rosea,53.357700000000001,14.163200000000000,Edaphobase,81385
81385,Aporrectodea rosea,52.558999999999997,14.028700000000001,Edaphobase,81386
81386,Aporrectodea rosea,51.694600000000001,13.605600000000001,Edaphobase,81387
81387,Aporrectodea rosea,53.357700000000001,14.163200000000000,Edaphobase,81388
81388,Aporrectodea rosea,52.845799999999997,13.558700000000000,Edaphobase,81389
81389,Aporrectodea rosea,52.938000000000002,14.008300000000000,Edaphobase,81390
81390,Aporrectodea rosea,53.357700000000001,14.163200000000000,Edaphobase,81391
81391,Aporrectodea rosea,52.938000000000002,14.008300000000000,Edaphobase,81392
81392,Aporrectodea rosea,51.982799999999997,13.572200000000000,Edaphobase,81393
81393,Aporrectodea rosea,51.694600000000001,13.605600000000001,Edaphobase,81394
81394,Aporrectodea rosea,52.938000000000002,14.008300000000000,Edaphobase,81395
81395,Aporrectodea rosea,53.014499999999998,14.250299999999999,Edaphobase,81396
81396,Aporrectodea rosea,52.938000000000002,14.008300000000000,Edaphobase,81397
81397,Aporrectodea rosea,53.014499999999998,14.250299999999999,Edaphobase,81398
81398,Aporrectodea rosea,53.272500000000001,13.888999999999999,Edaphobase,81399
81399,Aporrectodea rosea,53.014499999999998,14.250299999999999,Edaphobase,81400
81400,Aporrectodea rosea,53.357700000000001,14.163200000000000,Edaphobase,81401
81401,Aporrectodea rosea,52.938000000000002,14.008300000000000,Edaphobase,81402
81402,Aporrectodea rosea,52.845799999999997,13.558700000000000,Edaphobase,81403
81403,Aporrectodea rosea,51.694600000000001,13.605600000000001,Edaphobase,81404
81404,Aporrectodea rosea,52.938000000000002,14.008300000000000,Edaphobase,81405
81405,Aporrectodea rosea,51.982799999999997,13.572200000000000,Edaphobase,81406
81406,Aporrectodea rosea,53.014499999999998,14.250299999999999,Edaphobase,81407
81407,Aporrectodea rosea,52.558999999999997,14.028700000000001,Edaphobase,81408
81408,Aporrectodea rosea,52.938000000000002,14.008300000000000,Edaphobase,81409
81409,Aporrectodea rosea,52.765300000000003,14.118900000000000,Edaphobase,81410
81410,Aporrectodea rosea,53.014499999999998,14.250299999999999,Edaphobase,81411
81411,Aporrectodea rosea,52.938000000000002,14.008300000000000,Edaphobase,81412
81412,Aporrectodea rosea,52.765300000000003,14.118900000000000,Edaphobase,81413
81413,Aporrectodea rosea,51.852100000000000,13.219300000000000,Edaphobase,81414
81414,Aporrectodea rosea,53.014499999999998,14.250299999999999,Edaphobase,81415
81415,Aporrectodea rosea,52.580900000000000,14.360799999999999,Edaphobase,81416
81416,Aporrectodea rosea,52.580900000000000,14.360799999999999,Edaphobase,81417
81417,Aporrectodea rosea,51.473999999999997,13.928900000000001,Edaphobase,81418
81418,Aporrectodea rosea,51.694600000000001,13.605600000000001,Edaphobase,81419
81419,Aporrectodea rosea,51.732199999999999,14.533500000000000,Edaphobase,81420
81420,Aporrectodea rosea,52.765300000000003,14.118900000000000,Edaphobase,81421
81421,Aporrectodea rosea,52.580900000000000,14.360799999999999,Edaphobase,81422
81422,Aporrectodea rosea,52.558999999999997,14.028700000000001,Edaphobase,81423
81423,Aporrectodea rosea,52.938000000000002,14.008300000000000,Edaphobase,81424
81424,Aporrectodea rosea,52.765300000000003,14.118900000000000,Edaphobase,81425
81425,Aporrectodea rosea,52.938000000000002,14.008300000000000,Edaphobase,81426
81426,Aporrectodea rosea,52.558999999999997,14.028700000000001,Edaphobase,81427
81427,Aporrectodea rosea,53.272500000000001,13.888999999999999,Edaphobase,81428
81428,Aporrectodea rosea,53.272500000000001,13.888999999999999,Edaphobase,81429
81429,Aporrectodea rosea,52.938000000000002,14.008300000000000,Edaphobase,81430
81430,Aporrectodea rosea,52.765300000000003,14.118900000000000,Edaphobase,81431
81431,Aporrectodea rosea,53.014499999999998,14.250299999999999,Edaphobase,81432
81432,Aporrectodea rosea,53.272500000000001,13.888999999999999,Edaphobase,81433
81433,Aporrectodea rosea,53.014499999999998,14.250299999999999,Edaphobase,81434
81434,Aporrectodea rosea,48.711599999999997,9.211300000000000,Edaphobase,81435
81435,Aporrectodea rosea,49.842500000000001,8.129300000000001,Edaphobase,81436
81436,Aporrectodea rosea,49.842500000000001,8.129300000000001,Edaphobase,81437
81437,Aporrectodea rosea,49.842500000000001,8.129300000000001,Edaphobase,81438
81438,Aporrectodea rosea,49.842500000000001,8.129300000000001,Edaphobase,81439
81439,Aporrectodea rosea,52.372100000000003,9.735700000000000,Edaphobase,81440
81440,Aporrectodea rosea,48.197600000000001,10.057399999999999,Edaphobase,81441
81441,Aporrectodea rosea,48.033999999999999,9.808199999999999,Edaphobase,81442
81442,Aporrectodea rosea,48.652799999999999,9.924099999999999,Edaphobase,81443
81443,Aporrectodea rosea,48.395099999999999,9.486200000000000,Edaphobase,81444
81444,Aporrectodea rosea,48.488599999999998,9.391000000000000,Edaphobase,81445
81445,Aporrectodea rosea,48.395099999999999,9.486200000000000,Edaphobase,81446
81446,Aporrectodea rosea,49.091500000000003,8.371600000000001,Edaphobase,81447
81447,Aporrectodea rosea,47.721600000000002,7.602600000000000,Edaphobase,81448
81448,Aporrectodea rosea,49.091500000000003,8.371600000000001,Edaphobase,81449
81449,Aporrectodea rosea,47.902799999999999,8.625700000000000,Edaphobase,81450
81450,Aporrectodea rosea,48.040799999999997,8.916200000000000,Edaphobase,81451
81451,Aporrectodea rosea,48.652799999999999,9.924099999999999,Edaphobase,81452
81452,Aporrectodea rosea,47.996699999999997,8.434699999999999,Edaphobase,81453
81453,Aporrectodea rosea,47.833599999999997,7.845600000000000,Edaphobase,81454
81454,Aporrectodea rosea,48.197600000000001,10.057399999999999,Edaphobase,81455
81455,Aporrectodea rosea,47.772799999999997,8.712400000000001,Edaphobase,81456
81456,Aporrectodea rosea,49.656999999999996,9.707800000000001,Edaphobase,81457
81457,Aporrectodea rosea,47.898099999999999,9.898800000000000,Edaphobase,81458
81458,Aporrectodea rosea,48.488599999999998,9.391000000000000,Edaphobase,81459
81459,Aporrectodea rosea,48.033999999999999,9.808199999999999,Edaphobase,81460
81460,Aporrectodea rosea,49.176499999999997,8.980800000000000,Edaphobase,81461
81461,Aporrectodea rosea,48.652799999999999,9.924099999999999,Edaphobase,81462
81462,Aporrectodea rosea,48.197600000000001,10.057399999999999,Edaphobase,81463
81463,Aporrectodea rosea,51.527799999999999,10.045600000000000,Edaphobase,81464
81464,Aporrectodea rosea,51.527799999999999,10.045600000000000,Edaphobase,81465
81465,Aporrectodea rosea,51.527799999999999,10.045600000000000,Edaphobase,81466
81466,Aporrectodea rosea,51.527799999999999,10.045600000000000,Edaphobase,81467
81467,Aporrectodea rosea,51.527799999999999,10.045600000000000,Edaphobase,81468
81468,Aporrectodea rosea,51.527799999999999,10.045600000000000,Edaphobase,81469
81469,Aporrectodea rosea,51.527799999999999,10.045600000000000,Edaphobase,81470
81470,Aporrectodea rosea,51.527799999999999,10.045600000000000,Edaphobase,81471
81471,Aporrectodea rosea,51.527799999999999,10.045600000000000,Edaphobase,81472
81472,Aporrectodea rosea,51.527799999999999,10.045600000000000,Edaphobase,81473
81473,Aporrectodea rosea,51.527799999999999,10.045600000000000,Edaphobase,81474
81474,Aporrectodea rosea,51.527799999999999,10.045600000000000,Edaphobase,81475
81475,Aporrectodea rosea,51.527799999999999,10.045600000000000,Edaphobase,81476
81476,Aporrectodea rosea,51.527799999999999,10.045600000000000,Edaphobase,81477
81477,Aporrectodea rosea,51.527799999999999,10.045600000000000,Edaphobase,81478
81478,Aporrectodea rosea,51.527799999999999,10.045600000000000,Edaphobase,81479
81479,Aporrectodea rosea,48.579900000000002,9.039300000000001,Edaphobase,81480
81480,Aporrectodea rosea,52.680900000000001,13.583600000000001,Edaphobase,81481
81481,Aporrectodea rosea,50.971100000000000,14.900300000000000,Edaphobase,81482
81482,Aporrectodea rosea,50.970700000000001,14.900100000000000,Edaphobase,81483
81483,Aporrectodea rosea,50.970700000000001,14.900100000000000,Edaphobase,81484
81484,Aporrectodea rosea,50.971100000000000,14.900300000000000,Edaphobase,81485
81485,Aporrectodea rosea,50.971100000000000,14.900300000000000,Edaphobase,81486
81486,Aporrectodea rosea,50.970700000000001,14.900100000000000,Edaphobase,81487
81487,Aporrectodea rosea,50.971100000000000,14.900300000000000,Edaphobase,81488
81488,Aporrectodea rosea,50.970700000000001,14.900100000000000,Edaphobase,81489
81489,Aporrectodea rosea,50.970700000000001,14.900100000000000,Edaphobase,81490
81490,Aporrectodea rosea,50.971100000000000,14.900300000000000,Edaphobase,81491
81491,Aporrectodea rosea,50.970700000000001,14.900100000000000,Edaphobase,81492
81492,Aporrectodea rosea,50.970700000000001,14.900100000000000,Edaphobase,81493
81493,Aporrectodea rosea,50.966500000000003,14.902300000000000,Edaphobase,81494
81494,Aporrectodea rosea,50.970700000000001,14.900100000000000,Edaphobase,81495
81495,Aporrectodea rosea,50.970700000000001,14.900100000000000,Edaphobase,81496
81496,Aporrectodea rosea,50.970700000000001,14.900100000000000,Edaphobase,81497
81497,Aporrectodea rosea,50.971100000000000,14.900300000000000,Edaphobase,81498
81498,Aporrectodea rosea,50.970700000000001,14.900100000000000,Edaphobase,81499
81499,Aporrectodea rosea,50.970700000000001,14.900100000000000,Edaphobase,81500
81500,Aporrectodea rosea,50.970700000000001,14.900100000000000,Edaphobase,81501
81501,Aporrectodea rosea,50.970700000000001,14.900100000000000,Edaphobase,81502
81502,Aporrectodea rosea,50.971100000000000,14.900300000000000,Edaphobase,81503
81503,Aporrectodea rosea,50.970700000000001,14.900100000000000,Edaphobase,81504
81504,Aporrectodea rosea,50.971100000000000,14.900300000000000,Edaphobase,81505
81505,Aporrectodea rosea,51.065500000000000,14.931699999999999,Edaphobase,81506
81506,Aporrectodea rosea,51.100700000000003,14.974500000000001,Edaphobase,81507
81507,Aporrectodea rosea,51.203400000000002,12.386900000000001,Edaphobase,81508
81508,Aporrectodea rosea,51.065500000000000,14.931699999999999,Edaphobase,81509
81510,Aporrectodea rosea,51.106099999999998,14.766900000000000,Edaphobase,81511
81511,Aporrectodea rosea,51.037799999999997,14.893900000000000,Edaphobase,81512
81512,Aporrectodea rosea,51.037799999999997,14.893900000000000,Edaphobase,81513
81513,Aporrectodea rosea,51.066099999999999,14.911899999999999,Edaphobase,81514
81514,Aporrectodea rosea,51.096200000000003,14.948900000000000,Edaphobase,81515
81515,Aporrectodea rosea,51.180700000000002,14.994899999999999,Edaphobase,81516
81516,Aporrectodea rosea,51.037799999999997,14.893900000000000,Edaphobase,81517
81517,Aporrectodea rosea,51.066099999999999,14.911899999999999,Edaphobase,81518
81518,Aporrectodea rosea,51.411299999999997,14.861900000000000,Edaphobase,81519
81519,Aporrectodea rosea,51.212600000000002,14.983000000000001,Edaphobase,81520
81520,Aporrectodea rosea,51.066099999999999,14.911899999999999,Edaphobase,81521
81521,Aporrectodea rosea,51.091200000000001,14.841900000000001,Edaphobase,81522
81522,Aporrectodea rosea,51.037799999999997,14.893900000000000,Edaphobase,81523
81523,Aporrectodea rosea,51.411299999999997,14.861900000000000,Edaphobase,81524
81524,Aporrectodea rosea,51.065500000000000,14.931699999999999,Edaphobase,81525
81525,Aporrectodea rosea,51.066099999999999,14.911899999999999,Edaphobase,81526
81526,Aporrectodea rosea,51.065500000000000,14.931699999999999,Edaphobase,81527
81527,Aporrectodea rosea,51.066099999999999,14.911899999999999,Edaphobase,81528
81528,Aporrectodea rosea,51.065500000000000,14.931699999999999,Edaphobase,81529
81529,Aporrectodea rosea,51.065500000000000,14.931699999999999,Edaphobase,81530
81530,Aporrectodea rosea,51.066099999999999,14.911899999999999,Edaphobase,81531
81531,Aporrectodea rosea,51.411299999999997,14.861900000000000,Edaphobase,81532
81532,Aporrectodea rosea,51.129300000000001,14.933100000000000,Edaphobase,81533
81533,Aporrectodea rosea,51.073799999999999,14.945000000000000,Edaphobase,81534
81534,Aporrectodea rosea,51.411299999999997,14.861900000000000,Edaphobase,81535
81535,Aporrectodea rosea,51.037799999999997,14.893900000000000,Edaphobase,81536
81536,Aporrectodea rosea,51.065500000000000,14.931699999999999,Edaphobase,81537
81537,Aporrectodea rosea,51.066099999999999,14.911899999999999,Edaphobase,81538
81538,Aporrectodea rosea,51.065500000000000,14.931699999999999,Edaphobase,81539
81539,Aporrectodea rosea,51.096200000000003,14.948900000000000,Edaphobase,81540
81540,Aporrectodea rosea,51.037799999999997,14.893900000000000,Edaphobase,81541
81541,Aporrectodea rosea,51.066099999999999,14.934600000000000,Edaphobase,81542
81542,Aporrectodea rosea,51.411299999999997,14.861900000000000,Edaphobase,81543
81543,Aporrectodea rosea,51.065500000000000,14.931699999999999,Edaphobase,81544
81544,Aporrectodea rosea,51.065500000000000,14.931699999999999,Edaphobase,81545
81545,Aporrectodea rosea,51.129300000000001,14.933100000000000,Edaphobase,81546
81546,Aporrectodea rosea,51.091200000000001,14.841900000000001,Edaphobase,81547
81547,Aporrectodea rosea,51.065500000000000,14.931699999999999,Edaphobase,81548
81548,Aporrectodea rosea,51.212600000000002,14.983000000000001,Edaphobase,81549
81549,Aporrectodea rosea,51.065500000000000,14.931699999999999,Edaphobase,81550
81550,Aporrectodea rosea,51.066099999999999,14.911899999999999,Edaphobase,81551
81551,Aporrectodea rosea,51.129300000000001,14.933100000000000,Edaphobase,81552
81552,Aporrectodea rosea,51.065500000000000,14.931699999999999,Edaphobase,81553
81553,Aporrectodea rosea,51.073799999999999,14.945000000000000,Edaphobase,81554
81554,Aporrectodea rosea,51.411299999999997,14.861900000000000,Edaphobase,81555
81555,Aporrectodea rosea,51.066099999999999,14.911899999999999,Edaphobase,81556
81556,Aporrectodea rosea,51.065500000000000,14.931699999999999,Edaphobase,81557
81557,Aporrectodea rosea,50.891199999999998,14.688200000000000,Edaphobase,81558
81558,Aporrectodea rosea,51.106099999999998,14.766900000000000,Edaphobase,81559
81559,Aporrectodea rosea,51.073799999999999,14.945000000000000,Edaphobase,81560
81560,Aporrectodea rosea,51.065500000000000,14.931699999999999,Edaphobase,81561
81561,Aporrectodea rosea,51.037799999999997,14.893900000000000,Edaphobase,81562
81562,Aporrectodea rosea,51.065500000000000,14.931699999999999,Edaphobase,81563
81563,Aporrectodea rosea,51.203400000000002,12.386900000000001,Edaphobase,81564
81564,Aporrectodea rosea,51.065500000000000,14.931699999999999,Edaphobase,81565
81565,Aporrectodea rosea,51.065500000000000,14.931699999999999,Edaphobase,81566
81566,Aporrectodea rosea,51.065500000000000,14.931699999999999,Edaphobase,81567
81567,Aporrectodea rosea,51.065500000000000,14.931699999999999,Edaphobase,81568
81568,Aporrectodea rosea,51.096200000000003,14.948900000000000,Edaphobase,81569
81569,Aporrectodea rosea,51.203400000000002,12.386900000000001,Edaphobase,81570
81570,Aporrectodea rosea,51.065500000000000,14.931699999999999,Edaphobase,81571
81571,Aporrectodea rosea,51.065500000000000,14.931699999999999,Edaphobase,81572
81572,Aporrectodea rosea,51.066099999999999,14.911899999999999,Edaphobase,81573
81573,Aporrectodea rosea,51.065500000000000,14.931699999999999,Edaphobase,81574
81574,Aporrectodea rosea,51.411299999999997,14.861900000000000,Edaphobase,81575
81575,Aporrectodea rosea,50.851199999999999,14.651899999999999,Edaphobase,81576
81576,Aporrectodea rosea,51.411299999999997,14.861900000000000,Edaphobase,81577
81577,Aporrectodea rosea,51.180700000000002,14.994899999999999,Edaphobase,81578
81578,Aporrectodea rosea,51.065500000000000,14.931699999999999,Edaphobase,81579
81579,Aporrectodea rosea,51.065500000000000,14.931699999999999,Edaphobase,81580
81580,Aporrectodea rosea,51.066099999999999,14.911899999999999,Edaphobase,81581
81581,Aporrectodea rosea,51.100700000000003,14.974500000000001,Edaphobase,81582
81582,Aporrectodea rosea,51.066099999999999,14.911899999999999,Edaphobase,81583
81583,Aporrectodea rosea,51.180700000000002,14.994899999999999,Edaphobase,81584
81584,Aporrectodea rosea,51.212600000000002,14.983000000000001,Edaphobase,81585
81585,Aporrectodea rosea,51.129300000000001,14.933100000000000,Edaphobase,81586
81586,Aporrectodea rosea,51.065500000000000,14.931699999999999,Edaphobase,81587
81587,Aporrectodea rosea,50.891199999999998,14.688200000000000,Edaphobase,81588
81588,Aporrectodea rosea,51.100700000000003,14.974500000000001,Edaphobase,81589
81589,Aporrectodea rosea,51.212600000000002,14.983000000000001,Edaphobase,81590
81590,Aporrectodea rosea,51.037799999999997,14.893900000000000,Edaphobase,81591
