"MTB";"PERIODE";"Artensumme";"X";"Y";"SMTB";"TKBUNDESLA"
"7219";6938;"2000-2018";10;12.0818588207204;49.0489783529946;"Regensburg";"Bayern"
"7220";6938;"1900-2018";15;12.0818588207204;49.0489783529946;"Regensburg";"Bayern"
"7221";6939;"1900-2018";16;12.2485016068385;49.0489796047998;"Donaustauf";"Bayern"
"7222";6939;"1980-1999";12;12.2485016068385;49.0489796047998;"Donaustauf";"Bayern"
"7223";6939;"2000-2018";14;12.2485016068385;49.0489796047998;"Donaustauf";"Bayern"
"7224";6940;"2000-2018";6;12.4151444012566;49.0489808963715;"Wîrth a.d.Donau";"Bayern"
"7225";6940;"1900-2018";11;12.4151444012566;49.0489808963715;"Wîrth a.d.Donau";"Bayern"
"7226";6940;"1980-1999";11;12.4151444012566;49.0489808963715;"Wîrth a.d.Donau";"Bayern"
"7227";6941;"2000-2018";11;12.5817872045176;49.0489822288673;"Stallwang";"Bayern"
"7228";6941;"1980-1999";11;12.5817872045176;49.0489822288673;"Stallwang";"Bayern"
"7229";6941;"1900-2018";15;12.5817872045176;49.0489822288673;"Stallwang";"Bayern"
"7230";6942;"2000-2018";10;12.7484300172288;49.0489836036289;"Sankt Englmar";"Bayern"
"7231";6942;"1980-1999";6;12.7484300172288;49.0489836036289;"Sankt Englmar";"Bayern"
"7232";6942;"1900-2018";11;12.7484300172288;49.0489836036289;"Sankt Englmar";"Bayern"
"7233";6943;"2000-2018";8;12.915072840139;49.0489850221963;"Viechtach";"Bayern"
"7234";6943;"1980-1999";10;12.915072840139;49.0489850221963;"Viechtach";"Bayern"
"7235";6943;"1900-2018";12;12.915072840139;49.0489850221963;"Viechtach";"Bayern"
"7236";6944;"2000-2018";11;13.0817156739719;49.0489864863552;"Bodenmais";"Bayern"
"7237";6944;"1980-1999";9;13.0817156739719;49.0489864863552;"Bodenmais";"Bayern"
"7238";6944;"1900-2018";11;13.0817156739719;49.0489864863552;"Bodenmais";"Bayern"
"7239";6945;"1980-1999";7;13.2483585196678;49.0489879981;"Zwiesel";"Bayern"
"7240";6945;"1900-2018";8;13.2483585196678;49.0489879981;"Zwiesel";"Bayern"
"7241";6945;"2000-2018";7;13.2483585196678;49.0489879981;"Zwiesel";"Bayern"
"7242";6946;"1980-1999";2;13.4150013782033;49.0489895597092;"Hirschbach";"Bayern"
"7243";6946;"2000-2018";2;13.4150013782033;49.0489895597092;"Hirschbach";"Bayern"
"7244";6946;"1900-2018";3;13.4150013782033;49.0489895597092;"Hirschbach";"Bayern"
"7245";7014;"1980-1999";16;8.08243412979898;48.9489704857814;"Scheibenhardt";"Rheinland-Pfalz"
"7246";7014;"1900-2018";16;8.08243412979898;48.9489704857814;"Scheibenhardt";"Rheinland-Pfalz"
"7247";7014;"2000-2018";16;8.08243412979898;48.9489704857814;"Scheibenhardt";"Rheinland-Pfalz"
"7248";7015;"1980-1999";21;8.24907685444637;48.9489708890057;"Rheinstetten";"Rheinland-Pfalz"
"7249";7015;"2000-2018";23;8.24907685444637;48.9489708890057;"Rheinstetten";"Rheinland-Pfalz"
"7250";7015;"1900-2018";22;8.24907685444637;48.9489708890057;"Rheinstetten";"Rheinland-Pfalz"
"7251";7016;"2000-2018";21;8.41571958113608;48.9489713268692;"Karlsruhe (SÅd)";"Baden-WÅrttemberg"
"7252";7016;"1900-2018";22;8.41571958113608;48.9489713268692;"Karlsruhe (SÅd)";"Baden-WÅrttemberg"
"7253";7016;"1980-1999";20;8.41571958113608;48.9489713268692;"Karlsruhe (SÅd)";"Baden-WÅrttemberg"
"7254";7017;"2000-2018";15;8.58236231006063;48.9489717993186;"Pfinztal";"Baden-WÅrttemberg"
"7255";7017;"1900-2018";14;8.58236231006063;48.9489717993186;"Pfinztal";"Baden-WÅrttemberg"
"7256";7017;"1980-1999";12;8.58236231006063;48.9489717993186;"Pfinztal";"Baden-WÅrttemberg"
"7257";7018;"2000-2018";19;8.74900504143178;48.9489723063784;"Pforzheim (Nord)";"Baden-WÅrttemberg"
"7258";7018;"1900-2018";21;8.74900504143178;48.9489723063784;"Pforzheim (Nord)";"Baden-WÅrttemberg"
"7259";7018;"1980-1999";20;8.74900504143178;48.9489723063784;"Pforzheim (Nord)";"Baden-WÅrttemberg"
"7260";7019;"1980-1999";19;8.91564777543916;48.9489728480244;"MÅhlacker";"Baden-WÅrttemberg"
"7261";7019;"1900-2018";19;8.91564777543916;48.9489728480244;"MÅhlacker";"Baden-WÅrttemberg"
"7262";7019;"2000-2018";19;8.91564777543916;48.9489728480244;"MÅhlacker";"Baden-WÅrttemberg"
"7263";7020;"2000-2018";18;9.08229051231324;48.9489734242522;"Bietigheim-Bissingen";"Baden-WÅrttemberg"
"7264";7020;"1980-1999";17;9.08229051231324;48.9489734242522;"Bietigheim-Bissingen";"Baden-WÅrttemberg"
"7265";7020;"1900-2018";17;9.08229051231324;48.9489734242522;"Bietigheim-Bissingen";"Baden-WÅrttemberg"
"7266";7021;"2000-2018";18;9.24893325222276;48.948974035057;"Marbach am Neckar";"Baden-WÅrttemberg"
"7267";7021;"1900-2018";17;9.24893325222276;48.948974035057;"Marbach am Neckar";"Baden-WÅrttemberg"
"7268";7021;"1980-1999";17;9.24893325222276;48.948974035057;"Marbach am Neckar";"Baden-WÅrttemberg"
"7269";7022;"1900-2018";18;9.41557599539817;48.9489746804334;"Backnang";"Baden-WÅrttemberg"
"7270";7022;"2000-2018";19;9.41557599539817;48.9489746804334;"Backnang";"Baden-WÅrttemberg"
"7271";7022;"1980-1999";16;9.41557599539817;48.9489746804334;"Backnang";"Baden-WÅrttemberg"
"7272";7023;"2000-2018";15;9.58221874202897;48.9489753603958;"Murrhardt";"Baden-WÅrttemberg"
"7273";7023;"1980-1999";13;9.58221874202897;48.9489753603958;"Murrhardt";"Baden-WÅrttemberg"
"7274";7023;"1900-2018";16;9.58221874202897;48.9489753603958;"Murrhardt";"Baden-WÅrttemberg"
"7275";7024;"2000-2018";15;9.74886149232679;48.9489760749099;"Geschwend";"Baden-WÅrttemberg"
"7276";7024;"1980-1999";13;9.74886149232679;48.9489760749099;"Geschwend";"Baden-WÅrttemberg"
"7277";7024;"1900-2018";15;9.74886149232679;48.9489760749099;"Geschwend";"Baden-WÅrttemberg"
"7278";7025;"2000-2018";14;9.91550424648394;48.9489768240196;"Sulzbach-Laufen";"Baden-WÅrttemberg"
"7279";7025;"1900-2018";17;9.91550424648394;48.9489768240196;"Sulzbach-Laufen";"Baden-WÅrttemberg"
"7280";7025;"1980-1999";15;9.91550424648394;48.9489768240196;"Sulzbach-Laufen";"Baden-WÅrttemberg"
"7281";7026;"2000-2018";16;10.0821470047269;48.9489776077058;"Ellwangen (Jagst) West";"Baden-WÅrttemberg"
"7282";7026;"1900-2018";16;10.0821470047269;48.9489776077058;"Ellwangen (Jagst) West";"Baden-WÅrttemberg"
"7283";7026;"1980-1999";16;10.0821470047269;48.9489776077058;"Ellwangen (Jagst) West";"Baden-WÅrttemberg"
"7284";7027;"1900-2018";13;10.2487897672457;48.9489784260075;"Ellwangen (Jagst) Ost";"Baden-WÅrttemberg"
"7285";7027;"1980-1999";12;10.2487897672457;48.9489784260075;"Ellwangen (Jagst) Ost";"Baden-WÅrttemberg"
"7286";7027;"2000-2018";13;10.2487897672457;48.9489784260075;"Ellwangen (Jagst) Ost";"Baden-WÅrttemberg"
"7287";7028;"1980-1999";7;10.415432534253;48.9489792789613;"Unterschneidheim";"Bayern"
"7288";7028;"2000-2018";11;10.415432534253;48.9489792789613;"Unterschneidheim";"Bayern"
"7289";7028;"1900-2018";11;10.415432534253;48.9489792789613;"Unterschneidheim";"Bayern"
"7290";7029;"2000-2018";11;10.5820753059939;48.9489801666441;"Oettingen i.Bay.";"Bayern"
"7291";7029;"1900-2018";13;10.5820753059939;48.9489801666441;"Oettingen i.Bay.";"Bayern"
"7292";7029;"1980-1999";11;10.5820753059939;48.9489801666441;"Oettingen i.Bay.";"Bayern"
"7293";7030;"2000-2018";14;10.7487180826788;48.9489810891637;"Wolferstadt";"Bayern"
"7294";7030;"1900-2018";15;10.7487180826788;48.9489810891637;"Wolferstadt";"Bayern"
"7295";7030;"1980-1999";13;10.7487180826788;48.9489810891637;"Wolferstadt";"Bayern"
"7296";7031;"2000-2018";14;10.9153608645345;48.9489820466441;"Treuchtlingen";"Bayern"
"7297";7031;"1900-2018";15;10.9153608645345;48.9489820466441;"Treuchtlingen";"Bayern"
"7298";7031;"1980-1999";14;10.9153608645345;48.9489820466441;"Treuchtlingen";"Bayern"
"7299";7032;"1980-1999";11;11.0820036518206;48.9489830392727;"Bieswang";"Bayern"
"7300";7032;"1900-2018";12;11.0820036518206;48.9489830392727;"Bieswang";"Bayern"
"7301";7032;"2000-2018";8;11.0820036518206;48.9489830392727;"Bieswang";"Bayern"
"7302";7033;"1900-2018";15;11.2486464447889;48.9489840673111;"Titting";"Bayern"
"7303";7033;"2000-2018";11;11.2486464447889;48.9489840673111;"Titting";"Bayern"
"7304";7033;"1980-1999";12;11.2486464447889;48.9489840673111;"Titting";"Bayern"
"7305";7034;"1980-1999";13;11.415289243735;48.9489851310425;"Kipfenberg";"Bayern"
"7306";7034;"1900-2018";13;11.415289243735;48.9489851310425;"Kipfenberg";"Bayern"
"7307";7034;"2000-2018";9;11.415289243735;48.9489851310425;"Kipfenberg";"Bayern"
"7308";7035;"1900-2018";15;11.5819320489288;48.9489862308834;"Schamhaupten";"Bayern"
"7309";7035;"2000-2018";9;11.5819320489288;48.9489862308834;"Schamhaupten";"Bayern"
"7310";7035;"1980-1999";15;11.5819320489288;48.9489862308834;"Schamhaupten";"Bayern"
"7311";7036;"2000-2018";10;11.7485748607259;48.9489873673141;"Riedenburg";"Bayern"
"7312";7036;"1980-1999";13;11.7485748607259;48.9489873673141;"Riedenburg";"Bayern"
"7313";7036;"1900-2018";13;11.7485748607259;48.9489873673141;"Riedenburg";"Bayern"
"7314";7037;"1900-2018";17;11.9152176794747;48.9489885409119;"Kelheim";"Bayern"
"7315";7037;"2000-2018";12;11.9152176794747;48.9489885409119;"Kelheim";"Bayern"
"7316";7037;"1980-1999";16;11.9152176794747;48.9489885409119;"Kelheim";"Bayern"
"7317";7038;"2000-2018";13;12.0818605055529;48.9489897523919;"Bad Abbach";"Bayern"
"7318";7038;"1980-1999";15;12.0818605055529;48.9489897523919;"Bad Abbach";"Bayern"
"7319";7038;"1900-2018";16;12.0818605055529;48.9489897523919;"Bad Abbach";"Bayern"
"7320";7039;"1900-2018";6;12.2485033394235;48.9489910025955;"Mintraching";"Bayern"
"7321";7039;"1980-1999";6;12.2485033394235;48.9489910025955;"Mintraching";"Bayern"
"7322";7039;"2000-2018";1;12.2485033394235;48.9489910025955;"Mintraching";"Bayern"
"7323";7040;"1900-2018";15;12.4151461815904;48.9489922925166;"Pfatter";"Bayern"
"7324";7040;"2000-2018";10;12.4151461815904;48.9489922925166;"Pfatter";"Bayern"
"7325";7040;"1980-1999";13;12.4151461815904;48.9489922925166;"Pfatter";"Bayern"
"7326";7041;"1900-2018";16;12.5817890325747;48.9489936232933;"MÅnster";"Bayern"
"7327";7041;"2000-2018";17;12.5817890325747;48.9489936232933;"MÅnster";"Bayern"
"7328";7041;"1980-1999";13;12.5817890325747;48.9489936232933;"MÅnster";"Bayern"
"7329";7042;"2000-2018";15;12.7484318929955;48.9489949962861;"Bogen";"Bayern"
"7330";7042;"1980-1999";14;12.7484318929955;48.9489949962861;"Bogen";"Bayern"
"7331";7042;"1900-2018";15;12.7484318929955;48.9489949962861;"Bogen";"Bayern"
"7332";7043;"1980-1999";13;12.9150747635745;48.9489964130289;"Ruhmannsfelden";"Bayern"
"7333";7043;"2000-2018";9;12.9150747635745;48.9489964130289;"Ruhmannsfelden";"Bayern"
"7334";7043;"1900-2018";13;12.9150747635745;48.9489964130289;"Ruhmannsfelden";"Bayern"
"7335";7044;"1900-2018";9;13.0817176450781;48.9489978753073;"Regen";"Bayern"
"7336";7044;"1980-1999";8;13.0817176450781;48.9489978753073;"Regen";"Bayern"
"7337";7044;"2000-2018";9;13.0817176450781;48.9489978753073;"Regen";"Bayern"
"7338";7045;"1900-2018";10;13.2483605384132;48.9489993851116;"Frauenau";"Bayern"
"7339";7045;"2000-2018";8;13.2483605384132;48.9489993851116;"Frauenau";"Bayern"
"7340";7045;"1980-1999";10;13.2483605384132;48.9489993851116;"Frauenau";"Bayern"
"7341";7046;"2000-2018";6;13.4150034445626;48.9490009447118;"Spiegelau";"Bayern"
"7342";7046;"1900-2018";10;13.4150034445626;48.9490009447118;"Spiegelau";"Bayern"
"7343";7046;"1980-1999";9;13.4150034445626;48.9490009447118;"Spiegelau";"Bayern"
"7344";7047;"1980-1999";6;13.5816463646898;48.9490025566936;"Finsterau";"Bayern"
"7345";7047;"2000-2018";5;13.5816463646898;48.9490025566936;"Finsterau";"Bayern"
"7346";7047;"1900-2018";7;13.5816463646898;48.9490025566936;"Finsterau";"Bayern"
"7347";7114;"1900-2018";18;8.0824346623311;48.8489819060464;"Iffezheim";"Baden-WÅrttemberg"
"7348";7114;"1980-1999";17;8.0824346623311;48.8489819060464;"Iffezheim";"Baden-WÅrttemberg"
"7349";7114;"2000-2018";19;8.0824346623311;48.8489819060464;"Iffezheim";"Baden-WÅrttemberg"
"7350";7115;"1900-2018";20;8.24907743470971;48.848982308922;"Rastatt";"Baden-WÅrttemberg"
"7351";7115;"2000-2018";21;8.24907743470971;48.848982308922;"Rastatt";"Baden-WÅrttemberg"
"7352";7115;"1980-1999";18;8.24907743470971;48.848982308922;"Rastatt";"Baden-WÅrttemberg"
"7353";7116;"2000-2018";13;8.41572020913025;48.8489827463719;"Malsch";"Baden-WÅrttemberg"
"7354";7116;"1980-1999";12;8.41572020913025;48.8489827463719;"Malsch";"Baden-WÅrttemberg"
"7355";7116;"1900-2018";14;8.41572020913025;48.8489827463719;"Malsch";"Baden-WÅrttemberg"
"7356";7117;"1980-1999";13;8.58236298576484;48.8489832183693;"Birkenfeld";"Baden-WÅrttemberg"
"7357";7117;"2000-2018";15;8.58236298576484;48.8489832183693;"Birkenfeld";"Baden-WÅrttemberg"
"7358";7117;"1900-2018";14;8.58236298576484;48.8489832183693;"Birkenfeld";"Baden-WÅrttemberg"
"7359";7118;"2000-2018";16;8.74900576485643;48.8489837249092;"Pforzheim (SÅd)";"Baden-WÅrttemberg"
"7360";7118;"1980-1999";14;8.74900576485643;48.8489837249092;"Pforzheim (SÅd)";"Baden-WÅrttemberg"
"7361";7118;"1900-2018";15;8.74900576485643;48.8489837249092;"Pforzheim (SÅd)";"Baden-WÅrttemberg"
"7362";7119;"2000-2018";15;8.91564854658262;48.8489842659989;"Rutesheim";"Baden-WÅrttemberg"
"7363";7119;"1900-2018";17;8.91564854658262;48.8489842659989;"Rutesheim";"Baden-WÅrttemberg"
"7364";7119;"1980-1999";16;8.91564854658262;48.8489842659989;"Rutesheim";"Baden-WÅrttemberg"
"7365";7120;"1900-2018";18;9.0822913311577;48.848984841615;"Suttgart (Nordwest)";"Baden-WÅrttemberg"
"7366";7120;"1980-1999";16;9.0822913311577;48.848984841615;"Suttgart (Nordwest)";"Baden-WÅrttemberg"
"7367";7120;"2000-2018";18;9.0822913311577;48.848984841615;"Suttgart (Nordwest)";"Baden-WÅrttemberg"
"7368";7121;"1980-1999";15;9.2489341187726;48.8489854517524;"Stuttgart (Nordost)";"Baden-WÅrttemberg"
"7369";7121;"2000-2018";16;9.2489341187726;48.8489854517524;"Stuttgart (Nordost)";"Baden-WÅrttemberg"
"7370";7121;"1900-2018";17;9.2489341187726;48.8489854517524;"Stuttgart (Nordost)";"Baden-WÅrttemberg"
"7371";7122;"1980-1999";16;9.41557690964155;48.8489860964251;"Winnenden";"Baden-WÅrttemberg"
"7372";7122;"2000-2018";18;9.41557690964155;48.8489860964251;"Winnenden";"Baden-WÅrttemberg"
"7373";7122;"1900-2018";17;9.41557690964155;48.8489860964251;"Winnenden";"Baden-WÅrttemberg"
"7374";7123;"2000-2018";15;9.58221970394207;48.8489867756158;"Schorndorf";"Baden-WÅrttemberg"
"7375";7123;"1900-2018";15;9.58221970394207;48.8489867756158;"Schorndorf";"Baden-WÅrttemberg"
"7376";7123;"1980-1999";14;9.58221970394207;48.8489867756158;"Schorndorf";"Baden-WÅrttemberg"
"7377";7124;"2000-2018";15;9.7488625019212;48.8489874893201;"SchwÑbisch GmÅnd (Nord)";"Baden-WÅrttemberg"
"7378";7124;"1900-2018";15;9.7488625019212;48.8489874893201;"SchwÑbisch GmÅnd (Nord)";"Baden-WÅrttemberg"
"7379";7124;"1980-1999";13;9.7488625019212;48.8489874893201;"SchwÑbisch GmÅnd (Nord)";"Baden-WÅrttemberg"
"7380";7125;"1900-2018";15;9.91550530373811;48.8489882375548;"Mîgglingen";"Baden-WÅrttemberg"
"7381";7125;"1980-1999";15;9.91550530373811;48.8489882375548;"Mîgglingen";"Baden-WÅrttemberg"
"7382";7125;"2000-2018";14;9.91550530373811;48.8489882375548;"Mîgglingen";"Baden-WÅrttemberg"
"7383";7126;"1980-1999";13;10.0821481096208;48.8489890203049;"Aalen";"Baden-WÅrttemberg"
"7384";7126;"2000-2018";15;10.0821481096208;48.8489890203049;"Aalen";"Baden-WÅrttemberg"
"7385";7126;"1900-2018";14;10.0821481096208;48.8489890203049;"Aalen";"Baden-WÅrttemberg"
"7386";7127;"2000-2018";9;10.2487909197873;48.8489898376346;"Westhausen";"Baden-WÅrttemberg"
"7387";7127;"1900-2018";10;10.2487909197873;48.8489898376346;"Westhausen";"Baden-WÅrttemberg"
"7388";7127;"1980-1999";10;10.2487909197873;48.8489898376346;"Westhausen";"Baden-WÅrttemberg"
"7389";7128;"2000-2018";13;10.4154337344308;48.848990689564;"Nîrdlingen";"Bayern"
"7390";7128;"1900-2018";12;10.4154337344308;48.848990689564;"Nîrdlingen";"Bayern"
"7391";7128;"1980-1999";12;10.4154337344308;48.848990689564;"Nîrdlingen";"Bayern"
"7392";7129;"1900-2018";14;10.582076553795;48.8489915761696;"Deiningen";"Bayern"
"7393";7129;"2000-2018";14;10.582076553795;48.8489915761696;"Deiningen";"Bayern"
"7394";7129;"1980-1999";12;10.582076553795;48.8489915761696;"Deiningen";"Bayern"
"7395";7130;"1980-1999";10;10.7487193780891;48.8489924975585;"Wemding";"Bayern"
"7396";7130;"2000-2018";15;10.7487193780891;48.8489924975585;"Wemding";"Bayern"
"7397";7130;"1900-2018";14;10.7487193780891;48.8489924975585;"Wemding";"Bayern"
"7398";7131;"2000-2018";16;10.9153622075567;48.8489934538588;"Monheim";"Bayern"
"7399";7131;"1900-2018";16;10.9153622075567;48.8489934538588;"Monheim";"Bayern"
"7400";7131;"1980-1999";15;10.9153622075567;48.8489934538588;"Monheim";"Bayern"
"7401";7132;"2000-2018";16;11.0820050424274;48.8489944452514;"Dollnstein";"Bayern"
"7402";7132;"1900-2018";18;11.0820050424274;48.8489944452514;"Dollnstein";"Bayern"
"7403";7132;"1980-1999";18;11.0820050424274;48.8489944452514;"Dollnstein";"Bayern"
"7404";7133;"2000-2018";16;11.2486478829661;48.8489954719871;"EichstÑtt";"Bayern"
"7405";7133;"1900-2018";17;11.2486478829661;48.8489954719871;"EichstÑtt";"Bayern"
"7406";7133;"1980-1999";16;11.2486478829661;48.8489954719871;"EichstÑtt";"Bayern"
"7407";7134;"1980-1999";16;11.4152907294838;48.8489965343773;"Gaimersheim";"Bayern"
"7408";7134;"2000-2018";17;11.4152907294838;48.8489965343773;"Gaimersheim";"Bayern"
"7409";7134;"1900-2018";19;11.4152907294838;48.8489965343773;"Gaimersheim";"Bayern"
"7410";7135;"1980-1999";11;11.5819335822402;48.8489976328413;"Kîsching";"Bayern"
"7411";7135;"2000-2018";10;11.5819335822402;48.8489976328413;"Kîsching";"Bayern"
"7412";7135;"1900-2018";13;11.5819335822402;48.8489976328413;"Kîsching";"Bayern"
"7413";7136;"2000-2018";15;11.7485764415834;48.8489987678172;"Neustadt a.d.Donau";"Bayern"
"7414";7136;"1900-2018";17;11.7485764415834;48.8489987678172;"Neustadt a.d.Donau";"Bayern"
"7415";7136;"1980-1999";16;11.7485764415834;48.8489987678172;"Neustadt a.d.Donau";"Bayern"
"7416";7137;"2000-2018";14;11.9152193078504;48.8489999399178;"Abensberg";"Bayern"
"7417";7137;"1900-2018";18;11.9152193078504;48.8489999399178;"Abensberg";"Bayern"
"7418";7137;"1980-1999";15;11.9152193078504;48.8489999399178;"Abensberg";"Bayern"
"7419";7138;"1900-2018";13;12.0818621814533;48.8490011498476;"Langquaid";"Bayern"
"7420";7138;"1980-1999";11;12.0818621814533;48.8490011498476;"Langquaid";"Bayern"
"7421";7138;"2000-2018";4;12.0818621814533;48.8490011498476;"Langquaid";"Bayern"
"7422";7139;"1980-1999";10;12.2485050628129;48.8490023984361;"Aufhausen";"Bayern"
"7423";7139;"1900-2018";10;12.2485050628129;48.8490023984361;"Aufhausen";"Bayern"
"7424";7139;"2000-2018";2;12.2485050628129;48.8490023984361;"Aufhausen";"Bayern"
"7425";7140;"1900-2018";11;12.4151479524579;48.8490036866909;"Geiselhîring";"Bayern"
"7426";7140;"1980-1999";10;12.4151479524579;48.8490036866909;"Geiselhîring";"Bayern"
"7427";7140;"2000-2018";6;12.4151479524579;48.8490036866909;"Geiselhîring";"Bayern"
"7428";7141;"1980-1999";9;12.5817908509089;48.849005015753;"Straubing";"Bayern"
"7429";7141;"1900-2018";13;12.5817908509089;48.849005015753;"Straubing";"Bayern"
"7430";7141;"2000-2018";12;12.5817908509089;48.849005015753;"Straubing";"Bayern"
"7431";7142;"1900-2018";15;12.7484337587634;48.8490063869716;"Stra·kirchen";"Bayern"
"7432";7142;"2000-2018";16;12.7484337587634;48.8490063869716;"Stra·kirchen";"Bayern"
"7433";7142;"1980-1999";8;12.7484337587634;48.8490063869716;"Stra·kirchen";"Bayern"
"7434";7143;"1980-1999";19;12.9150766767628;48.8490078018988;"Deggendorf";"Bayern"
"7435";7143;"1900-2018";20;12.9150766767628;48.8490078018988;"Deggendorf";"Bayern"
"7436";7143;"2000-2018";20;12.9150766767628;48.8490078018988;"Deggendorf";"Bayern"
"7437";7144;"1900-2018";13;13.0817196056727;48.8490092622763;"Lalling";"Bayern"
"7438";7144;"2000-2018";10;13.0817196056727;48.8490092622763;"Lalling";"Bayern"
"7439";7144;"1980-1999";13;13.0817196056727;48.8490092622763;"Lalling";"Bayern"
"7440";7145;"1980-1999";11;13.2483625463854;48.8490107701322;"Schîfweg";"Bayern"
"7441";7145;"1900-2018";11;13.2483625463854;48.8490107701322;"Schîfweg";"Bayern"
"7442";7145;"2000-2018";8;13.2483625463854;48.8490107701322;"Schîfweg";"Bayern"
"7443";7146;"1900-2018";11;13.415005499888;48.8490123277281;"Grafenau";"Bayern"
"7444";7146;"2000-2018";7;13.415005499888;48.8490123277281;"Grafenau";"Bayern"
"7445";7146;"1980-1999";10;13.415005499888;48.8490123277281;"Grafenau";"Bayern"
"7446";7147;"1900-2018";9;13.5816484673199;48.8490139376475;"Freyung";"Bayern"
"7447";7147;"2000-2018";8;13.5816484673199;48.8490139376475;"Freyung";"Bayern"
"7448";7147;"1980-1999";6;13.5816484673199;48.8490139376475;"Freyung";"Bayern"
"7449";7148;"1900-2018";7;13.7482914499426;48.8490156027394;"Bischofsreut";"Bayern"
"7450";7148;"2000-2018";5;13.7482914499426;48.8490156027394;"Bischofsreut";"Bayern"
"7451";7148;"1980-1999";7;13.7482914499426;48.8490156027394;"Bischofsreut";"Bayern"
"7452";7213;"1980-1999";11;7.91579237426519;48.7489929563641;"Lichtenau-Scherzheim";"Baden-WÅrttemberg"
"7453";7213;"2000-2018";13;7.91579237426519;48.7489929563641;"Lichtenau-Scherzheim";"Baden-WÅrttemberg"
"7454";7213;"1900-2018";15;7.91579237426519;48.7489929563641;"Lichtenau-Scherzheim";"Baden-WÅrttemberg"
"7455";7214;"2000-2018";20;8.08243519230161;48.7489933243623;"Sinzheim";"Baden-WÅrttemberg"
"7456";7214;"1900-2018";20;8.08243519230161;48.7489933243623;"Sinzheim";"Baden-WÅrttemberg"
"7457";7214;"1980-1999";17;8.08243519230161;48.7489933243623;"Sinzheim";"Baden-WÅrttemberg"
"7458";7215;"2000-2018";19;8.24907801214937;48.7489937268882;"Baden-Baden";"Baden-WÅrttemberg"
"7459";7215;"1980-1999";19;8.24907801214937;48.7489937268882;"Baden-Baden";"Baden-WÅrttemberg"
"7460";7215;"1900-2018";20;8.24907801214937;48.7489937268882;"Baden-Baden";"Baden-WÅrttemberg"
"7461";7216;"1980-1999";11;8.41572083402448;48.7489941639321;"Gernsbach";"Baden-WÅrttemberg"
"7462";7216;"2000-2018";12;8.41572083402448;48.7489941639321;"Gernsbach";"Baden-WÅrttemberg"
"7463";7216;"1900-2018";11;8.41572083402448;48.7489941639321;"Gernsbach";"Baden-WÅrttemberg"
"7464";7217;"1900-2018";10;8.58236365812046;48.7489946354775;"Bad Wildbad";"Baden-WÅrttemberg"
"7465";7217;"1980-1999";10;8.58236365812046;48.7489946354775;"Bad Wildbad";"Baden-WÅrttemberg"
"7466";7217;"2000-2018";10;8.58236365812046;48.7489946354775;"Bad Wildbad";"Baden-WÅrttemberg"
"7467";7218;"2000-2018";13;8.7490064846717;48.7489951415064;"Calw";"Baden-WÅrttemberg"
"7468";7218;"1900-2018";13;8.7490064846717;48.7489951415064;"Calw";"Baden-WÅrttemberg"
"7469";7218;"1980-1999";13;8.7490064846717;48.7489951415064;"Calw";"Baden-WÅrttemberg"
"7470";7219;"2000-2018";16;8.91564931383009;48.7489956820325;"Weil der Stadt";"Baden-WÅrttemberg"
"7471";7219;"1980-1999";15;8.91564931383009;48.7489956820325;"Weil der Stadt";"Baden-WÅrttemberg"
"7472";7219;"1900-2018";16;8.91564931383009;48.7489956820325;"Weil der Stadt";"Baden-WÅrttemberg"
"7473";7220;"2000-2018";19;9.08229214583931;48.7489962570354;"Stuttgart (SÅdwest)";"Baden-WÅrttemberg"
"7474";7220;"1980-1999";18;9.08229214583931;48.7489962570354;"Stuttgart (SÅdwest)";"Baden-WÅrttemberg"
"7475";7220;"1900-2018";19;9.08229214583931;48.7489962570354;"Stuttgart (SÅdwest)";"Baden-WÅrttemberg"
"7476";7221;"2000-2018";18;9.24893498087303;48.7489968665104;"Stuttgart (SÅdost)";"Baden-WÅrttemberg"
"7477";7221;"1980-1999";19;9.24893498087303;48.7489968665104;"Stuttgart (SÅdost)";"Baden-WÅrttemberg"
"7478";7221;"1900-2018";19;9.24893498087303;48.7489968665104;"Stuttgart (SÅdost)";"Baden-WÅrttemberg"
"7479";7222;"2000-2018";16;9.41557781917489;48.7489975104679;"Plochingen";"Baden-WÅrttemberg"
"7480";7222;"1980-1999";16;9.41557781917489;48.7489975104679;"Plochingen";"Baden-WÅrttemberg"
"7481";7222;"1900-2018";17;9.41557781917489;48.7489975104679;"Plochingen";"Baden-WÅrttemberg"
"7482";7223;"1980-1999";16;9.58222066089667;48.7489981888846;"Gîppingen";"Baden-WÅrttemberg"
"7483";7223;"1900-2018";16;9.58222066089667;48.7489981888846;"Gîppingen";"Baden-WÅrttemberg"
"7484";7223;"2000-2018";16;9.58222066089667;48.7489981888846;"Gîppingen";"Baden-WÅrttemberg"
"7485";7224;"1980-1999";17;9.74886350627687;48.7489989017687;"SchwÑbisch GmÅnd (SÅd)";"Baden-WÅrttemberg"
"7486";7224;"2000-2018";17;9.74886350627687;48.7489989017687;"SchwÑbisch GmÅnd (SÅd)";"Baden-WÅrttemberg"
"7487";7224;"1900-2018";16;9.74886350627687;48.7489989017687;"SchwÑbisch GmÅnd (SÅd)";"Baden-WÅrttemberg"
"7488";7225;"1980-1999";15;9.91550635549604;48.7489996491272;"Heubach";"Baden-WÅrttemberg"
