"x" "y" "ID" "Art"
6.598080847 50.752172133 2412 "Lumbricus terrestris"
6.598080847 50.752172133 2412 "Octolasion cyaneum"
6.598080847 50.752172133 2412 "Octolasion tyrtaeum"
6.753080847 50.752172133 2413 "Allolobophora chlorotica"
6.753080847 50.752172133 2413 "Aporrectodea caliginosa"
6.753080847 50.752172133 2413 "Aporrectodea longa"
6.753080847 50.752172133 2413 "Aporrectodea rosea"
6.753080847 50.752172133 2413 "Eiseniella tetraedra"
6.753080847 50.752172133 2413 "Lumbricus castaneus"
6.753080847 50.752172133 2413 "Lumbricus rubellus"
6.753080847 50.752172133 2413 "Lumbricus terrestris"
6.753080847 50.752172133 2413 "Octolasion cyaneum"
6.753080847 50.752172133 2413 "Octolasion tyrtaeum"
6.908080847 50.752172133 2414 "Allolobophora chlorotica"
6.908080847 50.752172133 2414 "Aporrectodea caliginosa"
6.908080847 50.752172133 2414 "Aporrectodea longa"
6.908080847 50.752172133 2414 "Aporrectodea rosea"
6.908080847 50.752172133 2414 "Dendrobaena rubidus"
6.908080847 50.752172133 2414 "Eiseniella tetraedra"
6.908080847 50.752172133 2414 "Lumbricus castaneus"
6.908080847 50.752172133 2414 "Lumbricus festivus"
6.908080847 50.752172133 2414 "Lumbricus rubellus"
6.908080847 50.752172133 2414 "Lumbricus terrestris"
6.908080847 50.752172133 2414 "Octolasion cyaneum"
6.908080847 50.752172133 2414 "Octolasion tyrtaeum"
7.094080847 50.752172133 2415 "Allolobophora chlorotica"
7.094080847 50.752172133 2415 "Allolobophoridella eiseni"
7.094080847 50.752172133 2415 "Aporrectodea caliginosa"
7.094080847 50.752172133 2415 "Aporrectodea limicola"
7.094080847 50.752172133 2415 "Aporrectodea longa"
7.094080847 50.752172133 2415 "Aporrectodea rosea"
7.094080847 50.752172133 2415 "Dendrobaena attemsi"
7.094080847 50.752172133 2415 "Dendrobaena octaedra"
7.094080847 50.752172133 2415 "Dendrobaena rubidus"
7.094080847 50.752172133 2415 "Eisenia fetida"
7.094080847 50.752172133 2415 "Eiseniella tetraedra"
7.094080847 50.752172133 2415 "Lumbricus castaneus"
7.094080847 50.752172133 2415 "Lumbricus festivus"
7.094080847 50.752172133 2415 "Lumbricus rubellus"
7.094080847 50.752172133 2415 "Lumbricus terrestris"
7.094080847 50.752172133 2415 "Octolasion cyaneum"
7.094080847 50.752172133 2415 "Octolasion lacteum"
7.094080847 50.752172133 2415 "Octolasion tyrtaeum"
7.249080847 50.752172133 2416 "Allolobophora chlorotica"
7.249080847 50.752172133 2416 "Allolobophoridella eiseni"
7.249080847 50.752172133 2416 "Aporrectodea caliginosa"
7.249080847 50.752172133 2416 "Aporrectodea limicola"
7.249080847 50.752172133 2416 "Aporrectodea longa"
7.249080847 50.752172133 2416 "Aporrectodea rosea"
7.249080847 50.752172133 2416 "Dendrobaena attemsi"
7.249080847 50.752172133 2416 "Dendrobaena octaedra"
7.249080847 50.752172133 2416 "Dendrobaena rubidus"
7.249080847 50.752172133 2416 "Eisenia fetida"
7.249080847 50.752172133 2416 "Eiseniella tetraedra"
7.249080847 50.752172133 2416 "Lumbricus castaneus"
7.249080847 50.752172133 2416 "Lumbricus festivus"
7.249080847 50.752172133 2416 "Lumbricus rubellus"
7.249080847 50.752172133 2416 "Lumbricus terrestris"
7.249080847 50.752172133 2416 "Octolasion cyaneum"
7.249080847 50.752172133 2416 "Octolasion lacteum"
7.249080847 50.752172133 2416 "Octolasion tyrtaeum"
7.590080847 50.752172133 2418 "Allolobophora chlorotica"
7.590080847 50.752172133 2418 "Aporrectodea caliginosa"
7.590080847 50.752172133 2418 "Aporrectodea longa"
7.590080847 50.752172133 2418 "Aporrectodea rosea"
7.590080847 50.752172133 2418 "Dendrobaena attemsi"
7.590080847 50.752172133 2418 "Dendrobaena octaedra"
7.590080847 50.752172133 2418 "Dendrobaena rubidus"
7.590080847 50.752172133 2418 "Eiseniella tetraedra"
7.590080847 50.752172133 2418 "Lumbricus castaneus"
7.590080847 50.752172133 2418 "Lumbricus rubellus"
7.590080847 50.752172133 2418 "Lumbricus terrestris"
7.590080847 50.752172133 2418 "Octolasion cyaneum"
7.590080847 50.752172133 2418 "Octolasion tyrtaeum"
7.745080847 50.752172133 2419 "Aporrectodea caliginosa"
7.745080847 50.752172133 2419 "Aporrectodea longa"
7.745080847 50.752172133 2419 "Aporrectodea rosea"
7.745080847 50.752172133 2419 "Dendrobaena attemsi"
7.745080847 50.752172133 2419 "Dendrobaena octaedra"
7.745080847 50.752172133 2419 "Dendrobaena rubidus"
7.745080847 50.752172133 2419 "Eiseniella tetraedra"
7.745080847 50.752172133 2419 "Lumbricus castaneus"
7.745080847 50.752172133 2419 "Lumbricus rubellus"
7.745080847 50.752172133 2419 "Lumbricus terrestris"
7.745080847 50.752172133 2419 "Octolasion cyaneum"
7.745080847 50.752172133 2419 "Octolasion tyrtaeum"
7.931080847 50.752172133 2420 "Aporrectodea longa"
7.931080847 50.752172133 2420 "Aporrectodea rosea"
7.931080847 50.752172133 2420 "Dendrobaena attemsi"
7.931080847 50.752172133 2420 "Dendrobaena octaedra"
7.931080847 50.752172133 2420 "Dendrobaena rubidus"
7.931080847 50.752172133 2420 "Eiseniella tetraedra"
7.931080847 50.752172133 2420 "Lumbricus castaneus"
7.931080847 50.752172133 2420 "Lumbricus rubellus"
7.931080847 50.752172133 2420 "Lumbricus terrestris"
7.931080847 50.752172133 2420 "Octolasion cyaneum"
7.931080847 50.752172133 2420 "Octolasion tyrtaeum"
8.086080847 50.752172133 2421 "Aporrectodea rosea"
8.086080847 50.752172133 2421 "Dendrobaena attemsi"
8.086080847 50.752172133 2421 "Dendrobaena octaedra"
8.086080847 50.752172133 2421 "Dendrobaena rubidus"
8.086080847 50.752172133 2421 "Eiseniella tetraedra"
8.086080847 50.752172133 2421 "Lumbricus castaneus"
8.086080847 50.752172133 2421 "Lumbricus rubellus"
8.086080847 50.752172133 2421 "Lumbricus terrestris"
8.086080847 50.752172133 2421 "Octolasion cyaneum"
8.086080847 50.752172133 2421 "Octolasion tyrtaeum"
8.241080847 50.752172133 2422 "Aporrectodea caliginosa"
8.241080847 50.752172133 2422 "Aporrectodea longa"
8.241080847 50.752172133 2422 "Aporrectodea rosea"
8.241080847 50.752172133 2422 "Dendrobaena attemsi"
8.241080847 50.752172133 2422 "Dendrobaena octaedra"
8.241080847 50.752172133 2422 "Dendrobaena rubidus"
8.241080847 50.752172133 2422 "Eiseniella tetraedra"
8.241080847 50.752172133 2422 "Lumbricus castaneus"
8.241080847 50.752172133 2422 "Lumbricus rubellus"
8.241080847 50.752172133 2422 "Lumbricus terrestris"
8.241080847 50.752172133 2422 "Octolasion cyaneum"
8.241080847 50.752172133 2422 "Octolasion tyrtaeum"
8.427080847 50.752172133 2423 "Aporrectodea longa"
8.427080847 50.752172133 2423 "Aporrectodea rosea"
8.427080847 50.752172133 2423 "Dendrobaena attemsi"
8.427080847 50.752172133 2423 "Dendrobaena octaedra"
8.427080847 50.752172133 2423 "Dendrobaena rubidus"
8.427080847 50.752172133 2423 "Eiseniella tetraedra"
8.427080847 50.752172133 2423 "Lumbricus castaneus"
8.427080847 50.752172133 2423 "Lumbricus rubellus"
8.427080847 50.752172133 2423 "Lumbricus terrestris"
8.427080847 50.752172133 2423 "Octolasion cyaneum"
8.427080847 50.752172133 2423 "Octolasion tyrtaeum"
8.582080847 50.752172133 2424 "Aporrectodea caliginosa"
8.582080847 50.752172133 2424 "Aporrectodea longa"
8.582080847 50.752172133 2424 "Aporrectodea rosea"
8.582080847 50.752172133 2424 "Dendrobaena octaedra"
8.582080847 50.752172133 2424 "Dendrobaena rubidus"
8.582080847 50.752172133 2424 "Eiseniella tetraedra"
8.582080847 50.752172133 2424 "Lumbricus castaneus"
8.582080847 50.752172133 2424 "Lumbricus rubellus"
8.582080847 50.752172133 2424 "Lumbricus terrestris"
8.582080847 50.752172133 2424 "Octolasion cyaneum"
8.582080847 50.752172133 2424 "Octolasion tyrtaeum"
8.923080847 50.752172133 2426 "Aporrectodea caliginosa"
8.923080847 50.752172133 2426 "Aporrectodea longa"
8.923080847 50.752172133 2426 "Aporrectodea rosea"
8.923080847 50.752172133 2426 "Dendrobaena octaedra"
8.923080847 50.752172133 2426 "Dendrobaena rubidus"
8.923080847 50.752172133 2426 "Eiseniella tetraedra"
8.923080847 50.752172133 2426 "Lumbricus castaneus"
8.923080847 50.752172133 2426 "Lumbricus rubellus"
8.923080847 50.752172133 2426 "Lumbricus terrestris"
8.923080847 50.752172133 2426 "Octolasion cyaneum"
8.923080847 50.752172133 2426 "Octolasion tyrtaeum"
9.078080847 50.752172133 2427 "Aporrectodea caliginosa"
9.078080847 50.752172133 2427 "Aporrectodea longa"
9.078080847 50.752172133 2427 "Aporrectodea rosea"
9.078080847 50.752172133 2427 "Dendrobaena octaedra"
9.078080847 50.752172133 2427 "Dendrobaena rubidus"
9.078080847 50.752172133 2427 "Eiseniella tetraedra"
9.078080847 50.752172133 2427 "Lumbricus castaneus"
9.078080847 50.752172133 2427 "Lumbricus rubellus"
9.078080847 50.752172133 2427 "Lumbricus terrestris"
9.078080847 50.752172133 2427 "Octolasion cyaneum"
9.078080847 50.752172133 2427 "Octolasion tyrtaeum"
9.264080847 50.752172133 2428 "Allolobophora chlorotica"
9.264080847 50.752172133 2428 "Aporrectodea caliginosa"
9.264080847 50.752172133 2428 "Aporrectodea longa"
9.264080847 50.752172133 2428 "Aporrectodea rosea"
9.264080847 50.752172133 2428 "Dendrobaena octaedra"
9.264080847 50.752172133 2428 "Dendrobaena rubidus"
9.264080847 50.752172133 2428 "Eiseniella tetraedra"
9.264080847 50.752172133 2428 "Lumbricus castaneus"
9.264080847 50.752172133 2428 "Lumbricus rubellus"
9.264080847 50.752172133 2428 "Lumbricus terrestris"
9.264080847 50.752172133 2428 "Octolasion cyaneum"
9.264080847 50.752172133 2428 "Octolasion tyrtaeum"
9.419080847 50.752172133 2429 "Aporrectodea caliginosa"
9.419080847 50.752172133 2429 "Aporrectodea longa"
9.419080847 50.752172133 2429 "Aporrectodea rosea"
9.419080847 50.752172133 2429 "Dendrobaena octaedra"
9.419080847 50.752172133 2429 "Dendrobaena rubidus"
9.419080847 50.752172133 2429 "Lumbricus castaneus"
9.419080847 50.752172133 2429 "Lumbricus rubellus"
9.419080847 50.752172133 2429 "Lumbricus terrestris"
9.419080847 50.752172133 2429 "Octolasion cyaneum"
9.419080847 50.752172133 2429 "Octolasion tyrtaeum"
9.574080847 50.752172133 2430 "Allolobophora chlorotica"
9.574080847 50.752172133 2430 "Aporrectodea caliginosa"
9.574080847 50.752172133 2430 "Aporrectodea longa"
9.574080847 50.752172133 2430 "Aporrectodea rosea"
9.574080847 50.752172133 2430 "Dendrobaena octaedra"
9.574080847 50.752172133 2430 "Dendrobaena rubidus"
9.574080847 50.752172133 2430 "Eiseniella tetraedra"
9.574080847 50.752172133 2430 "Lumbricus castaneus"
9.574080847 50.752172133 2430 "Lumbricus rubellus"
9.574080847 50.752172133 2430 "Lumbricus terrestris"
9.574080847 50.752172133 2430 "Octolasion cyaneum"
9.574080847 50.752172133 2430 "Octolasion tyrtaeum"
9.760080847 50.752172133 2431 "Aporrectodea caliginosa"
9.760080847 50.752172133 2431 "Aporrectodea longa"
9.760080847 50.752172133 2431 "Aporrectodea rosea"
9.760080847 50.752172133 2431 "Dendrobaena rubidus"
9.760080847 50.752172133 2431 "Lumbricus castaneus"
9.760080847 50.752172133 2431 "Lumbricus rubellus"
9.760080847 50.752172133 2431 "Lumbricus terrestris"
9.760080847 50.752172133 2431 "Octolasion cyaneum"
9.760080847 50.752172133 2431 "Octolasion tyrtaeum"
9.915080847 50.752172133 2432 "Aporrectodea caliginosa"
9.915080847 50.752172133 2432 "Aporrectodea longa"
9.915080847 50.752172133 2432 "Aporrectodea rosea"
9.915080847 50.752172133 2432 "Dendrobaena rubidus"
9.915080847 50.752172133 2432 "Eiseniella tetraedra"
9.915080847 50.752172133 2432 "Lumbricus castaneus"
9.915080847 50.752172133 2432 "Lumbricus rubellus"
9.915080847 50.752172133 2432 "Lumbricus terrestris"
9.915080847 50.752172133 2432 "Octolasion cyaneum"
9.915080847 50.752172133 2432 "Octolasion tyrtaeum"
10.256080847 50.752172133 2434 "Aporrectodea rosea"
10.256080847 50.752172133 2434 "Dendrobaena attemsi"
10.256080847 50.752172133 2434 "Dendrobaena octaedra"
10.256080847 50.752172133 2434 "Dendrobaena rubidus"
10.256080847 50.752172133 2434 "Lumbricus castaneus"
10.256080847 50.752172133 2434 "Lumbricus rubellus"
10.256080847 50.752172133 2434 "Lumbricus terrestris"
10.256080847 50.752172133 2434 "Octolasion cyaneum"
10.256080847 50.752172133 2434 "Octolasion tyrtaeum"
10.411080847 50.752172133 2435 "Aporrectodea rosea"
10.411080847 50.752172133 2435 "Dendrobaena attemsi"
10.411080847 50.752172133 2435 "Dendrobaena octaedra"
10.411080847 50.752172133 2435 "Dendrobaena rubidus"
10.411080847 50.752172133 2435 "Eiseniella tetraedra"
10.411080847 50.752172133 2435 "Lumbricus castaneus"
10.411080847 50.752172133 2435 "Lumbricus rubellus"
10.411080847 50.752172133 2435 "Lumbricus terrestris"
10.411080847 50.752172133 2435 "Octolasion cyaneum"
10.411080847 50.752172133 2435 "Octolasion tyrtaeum"
10.597080847 50.752172133 2436 "Aporrectodea longa"
10.597080847 50.752172133 2436 "Aporrectodea rosea"
10.597080847 50.752172133 2436 "Dendrobaena attemsi"
10.597080847 50.752172133 2436 "Dendrobaena octaedra"
10.597080847 50.752172133 2436 "Dendrobaena rubidus"
10.597080847 50.752172133 2436 "Lumbricus castaneus"
10.597080847 50.752172133 2436 "Lumbricus rubellus"
10.597080847 50.752172133 2436 "Lumbricus terrestris"
10.597080847 50.752172133 2436 "Octolasion cyaneum"
10.597080847 50.752172133 2436 "Octolasion tyrtaeum"
10.752080847 50.752172133 2437 "Aporrectodea longa"
10.752080847 50.752172133 2437 "Aporrectodea rosea"
10.752080847 50.752172133 2437 "Dendrobaena attemsi"
10.752080847 50.752172133 2437 "Dendrobaena octaedra"
10.752080847 50.752172133 2437 "Dendrobaena rubidus"
10.752080847 50.752172133 2437 "Lumbricus castaneus"
10.752080847 50.752172133 2437 "Lumbricus rubellus"
10.752080847 50.752172133 2437 "Lumbricus terrestris"
10.752080847 50.752172133 2437 "Octolasion cyaneum"
10.752080847 50.752172133 2437 "Octolasion tyrtaeum"
10.907080847 50.752172133 2438 "Aporrectodea caliginosa"
10.907080847 50.752172133 2438 "Aporrectodea longa"
10.907080847 50.752172133 2438 "Aporrectodea rosea"
10.907080847 50.752172133 2438 "Dendrobaena octaedra"
10.907080847 50.752172133 2438 "Dendrobaena rubidus"
10.907080847 50.752172133 2438 "Eiseniella tetraedra"
10.907080847 50.752172133 2438 "Lumbricus castaneus"
10.907080847 50.752172133 2438 "Lumbricus rubellus"
10.907080847 50.752172133 2438 "Lumbricus terrestris"
10.907080847 50.752172133 2438 "Octolasion cyaneum"
10.907080847 50.752172133 2438 "Octolasion lacteum"
10.907080847 50.752172133 2438 "Octolasion tyrtaeum"
11.093080847 50.752172133 2439 "Aporrectodea caliginosa"
11.093080847 50.752172133 2439 "Aporrectodea longa"
11.093080847 50.752172133 2439 "Aporrectodea rosea"
11.093080847 50.752172133 2439 "Dendrobaena rubidus"
11.093080847 50.752172133 2439 "Lumbricus castaneus"
11.093080847 50.752172133 2439 "Lumbricus rubellus"
11.093080847 50.752172133 2439 "Lumbricus terrestris"
11.093080847 50.752172133 2439 "Octolasion cyaneum"
11.093080847 50.752172133 2439 "Octolasion tyrtaeum"
11.248080847 50.752172133 2440 "Aporrectodea caliginosa"
11.248080847 50.752172133 2440 "Aporrectodea longa"
11.248080847 50.752172133 2440 "Aporrectodea rosea"
11.248080847 50.752172133 2440 "Dendrobaena illyrica"
11.248080847 50.752172133 2440 "Dendrobaena octaedra"
11.248080847 50.752172133 2440 "Dendrobaena rubidus"
11.248080847 50.752172133 2440 "Lumbricus castaneus"
11.248080847 50.752172133 2440 "Lumbricus rubellus"
11.248080847 50.752172133 2440 "Lumbricus terrestris"
11.248080847 50.752172133 2440 "Octolasion cyaneum"
11.248080847 50.752172133 2440 "Octolasion tyrtaeum"
11.589080847 50.752172133 2442 "Dendrobaena illyrica"
11.589080847 50.752172133 2442 "Dendrobaena octaedra"
11.589080847 50.752172133 2442 "Dendrobaena rubidus"
11.589080847 50.752172133 2442 "Lumbricus castaneus"
11.589080847 50.752172133 2442 "Lumbricus rubellus"
11.589080847 50.752172133 2442 "Lumbricus terrestris"
11.589080847 50.752172133 2442 "Octolasion tyrtaeum"
11.744080847 50.752172133 2443 "Aporrectodea longa"
11.744080847 50.752172133 2443 "Aporrectodea rosea"
11.744080847 50.752172133 2443 "Dendrobaena illyrica"
11.744080847 50.752172133 2443 "Dendrobaena rubidus"
11.744080847 50.752172133 2443 "Lumbricus castaneus"
11.744080847 50.752172133 2443 "Lumbricus rubellus"
11.744080847 50.752172133 2443 "Lumbricus terrestris"
11.744080847 50.752172133 2443 "Octolasion cyaneum"
11.744080847 50.752172133 2443 "Octolasion tyrtaeum"
11.930080847 50.752172133 2444 "Aporrectodea rosea"
11.930080847 50.752172133 2444 "Dendrobaena illyrica"
11.930080847 50.752172133 2444 "Dendrobaena rubidus"
11.930080847 50.752172133 2444 "Lumbricus castaneus"
11.930080847 50.752172133 2444 "Lumbricus rubellus"
11.930080847 50.752172133 2444 "Lumbricus terrestris"
11.930080847 50.752172133 2444 "Octolasion cyaneum"
11.930080847 50.752172133 2444 "Octolasion tyrtaeum"
12.085080847 50.752172133 2445 "Aporrectodea caliginosa"
12.085080847 50.752172133 2445 "Aporrectodea longa"
12.085080847 50.752172133 2445 "Aporrectodea rosea"
12.085080847 50.752172133 2445 "Dendrobaena illyrica"
12.085080847 50.752172133 2445 "Dendrobaena rubidus"
12.085080847 50.752172133 2445 "Lumbricus castaneus"
12.085080847 50.752172133 2445 "Lumbricus rubellus"
12.085080847 50.752172133 2445 "Lumbricus terrestris"
12.085080847 50.752172133 2445 "Octolasion cyaneum"
12.085080847 50.752172133 2445 "Octolasion tyrtaeum"
12.240080847 50.752172133 2446 "Aporrectodea caliginosa"
12.240080847 50.752172133 2446 "Aporrectodea longa"
12.240080847 50.752172133 2446 "Aporrectodea rosea"
12.240080847 50.752172133 2446 "Dendrobaena illyrica"
12.240080847 50.752172133 2446 "Dendrobaena rubidus"
12.240080847 50.752172133 2446 "Lumbricus castaneus"
12.240080847 50.752172133 2446 "Lumbricus rubellus"
12.240080847 50.752172133 2446 "Lumbricus terrestris"
12.240080847 50.752172133 2446 "Octolasion cyaneum"
12.240080847 50.752172133 2446 "Octolasion tyrtaeum"
12.426080847 50.752172133 2447 "Allolobophora chlorotica"
12.426080847 50.752172133 2447 "Aporrectodea caliginosa"
12.426080847 50.752172133 2447 "Aporrectodea longa"
12.426080847 50.752172133 2447 "Aporrectodea rosea"
12.426080847 50.752172133 2447 "Dendrobaena illyrica"
12.426080847 50.752172133 2447 "Dendrobaena octaedra"
12.426080847 50.752172133 2447 "Dendrobaena rubidus"
12.426080847 50.752172133 2447 "Lumbricus castaneus"
12.426080847 50.752172133 2447 "Lumbricus rubellus"
12.426080847 50.752172133 2447 "Lumbricus terrestris"
12.426080847 50.752172133 2447 "Octolasion cyaneum"
12.426080847 50.752172133 2447 "Octolasion tyrtaeum"
12.581080847 50.752172133 2448 "Allolobophora chlorotica"
12.581080847 50.752172133 2448 "Aporrectodea caliginosa"
12.581080847 50.752172133 2448 "Aporrectodea longa"
12.581080847 50.752172133 2448 "Aporrectodea rosea"
12.581080847 50.752172133 2448 "Dendrobaena illyrica"
12.581080847 50.752172133 2448 "Dendrobaena rubidus"
12.581080847 50.752172133 2448 "Lumbricus castaneus"
12.581080847 50.752172133 2448 "Lumbricus rubellus"
12.581080847 50.752172133 2448 "Lumbricus terrestris"
12.581080847 50.752172133 2448 "Octolasion cyaneum"
12.581080847 50.752172133 2448 "Octolasion tyrtaeum"
12.922080847 50.752172133 2450 "Allolobophora chlorotica"
12.922080847 50.752172133 2450 "Aporrectodea caliginosa"
12.922080847 50.752172133 2450 "Aporrectodea longa"
12.922080847 50.752172133 2450 "Aporrectodea rosea"
12.922080847 50.752172133 2450 "Dendrobaena illyrica"
12.922080847 50.752172133 2450 "Dendrobaena octaedra"
12.922080847 50.752172133 2450 "Dendrobaena rubidus"
12.922080847 50.752172133 2450 "Lumbricus castaneus"
12.922080847 50.752172133 2450 "Lumbricus rubellus"
12.922080847 50.752172133 2450 "Lumbricus terrestris"
12.922080847 50.752172133 2450 "Octolasion cyaneum"
12.922080847 50.752172133 2450 "Octolasion lacteum"
12.922080847 50.752172133 2450 "Octolasion tyrtaeum"
13.077080847 50.752172133 2451 "Allolobophora chlorotica"
13.077080847 50.752172133 2451 "Aporrectodea caliginosa"
13.077080847 50.752172133 2451 "Aporrectodea longa"
13.077080847 50.752172133 2451 "Aporrectodea rosea"
13.077080847 50.752172133 2451 "Dendrobaena illyrica"
13.077080847 50.752172133 2451 "Dendrobaena octaedra"
13.077080847 50.752172133 2451 "Dendrobaena rubidus"
13.077080847 50.752172133 2451 "Lumbricus castaneus"
13.077080847 50.752172133 2451 "Lumbricus rubellus"
13.077080847 50.752172133 2451 "Lumbricus terrestris"
13.077080847 50.752172133 2451 "Octolasion cyaneum"
13.077080847 50.752172133 2451 "Octolasion tyrtaeum"
13.263080847 50.752172133 2452 "Aporrectodea caliginosa"
13.263080847 50.752172133 2452 "Aporrectodea longa"
13.263080847 50.752172133 2452 "Aporrectodea rosea"
13.263080847 50.752172133 2452 "Dendrobaena illyrica"
13.263080847 50.752172133 2452 "Dendrobaena octaedra"
13.263080847 50.752172133 2452 "Dendrobaena rubidus"
13.263080847 50.752172133 2452 "Lumbricus castaneus"
13.263080847 50.752172133 2452 "Lumbricus rubellus"
13.263080847 50.752172133 2452 "Lumbricus terrestris"
13.263080847 50.752172133 2452 "Octolasion cyaneum"
13.263080847 50.752172133 2452 "Octolasion tyrtaeum"
13.418080847 50.752172133 2453 "Dendrobaena illyrica"
13.418080847 50.752172133 2453 "Dendrobaena rubidus"
13.418080847 50.752172133 2453 "Lumbricus castaneus"
13.418080847 50.752172133 2453 "Lumbricus rubellus"
13.418080847 50.752172133 2453 "Lumbricus terrestris"
13.418080847 50.752172133 2453 "Octolasion cyaneum"
13.418080847 50.752172133 2453 "Octolasion tyrtaeum"
13.573080847 50.752172133 2454 "Dendrobaena illyrica"
13.573080847 50.752172133 2454 "Dendrobaena octaedra"
13.573080847 50.752172133 2454 "Dendrobaena rubidus"
13.573080847 50.752172133 2454 "Octolasion tyrtaeum"
13.759080847 50.752172133 2455 "Aporrectodea rosea"
13.759080847 50.752172133 2455 "Dendrobaena illyrica"
13.759080847 50.752172133 2455 "Dendrobaena octaedra"
13.759080847 50.752172133 2455 "Dendrobaena rubidus"
13.759080847 50.752172133 2455 "Lumbricus castaneus"
13.759080847 50.752172133 2455 "Lumbricus rubellus"
13.759080847 50.752172133 2455 "Lumbricus terrestris"
13.759080847 50.752172133 2455 "Octolasion cyaneum"
13.759080847 50.752172133 2455 "Octolasion tyrtaeum"
13.914080847 50.752172133 2456 "Aporrectodea rosea"
13.914080847 50.752172133 2456 "Dendrobaena illyrica"
13.914080847 50.752172133 2456 "Dendrobaena octaedra"
13.914080847 50.752172133 2456 "Dendrobaena rubidus"
13.914080847 50.752172133 2456 "Lumbricus castaneus"
13.914080847 50.752172133 2456 "Lumbricus rubellus"
13.914080847 50.752172133 2456 "Lumbricus terrestris"
13.914080847 50.752172133 2456 "Octolasion cyaneum"
13.914080847 50.752172133 2456 "Octolasion tyrtaeum"
6.257080847 50.659172133 2466 "Allolobophoridella eiseni"
6.257080847 50.659172133 2466 "Aporrectodea longa"
6.257080847 50.659172133 2466 "Aporrectodea rosea"
6.257080847 50.659172133 2466 "Dendrobaena attemsi"
6.257080847 50.659172133 2466 "Dendrobaena octaedra"
6.257080847 50.659172133 2466 "Dendrobaena rubidus"
6.257080847 50.659172133 2466 "Eiseniella tetraedra"
6.257080847 50.659172133 2466 "Lumbricus castaneus"
6.257080847 50.659172133 2466 "Lumbricus rubellus"
6.257080847 50.659172133 2466 "Lumbricus terrestris"
6.257080847 50.659172133 2466 "Octolasion cyaneum"
6.257080847 50.659172133 2466 "Octolasion tyrtaeum"
6.412080847 50.659172133 2467 "Allolobophora chlorotica"
6.412080847 50.659172133 2467 "Allolobophoridella eiseni"
6.412080847 50.659172133 2467 "Aporrectodea caliginosa"
6.412080847 50.659172133 2467 "Aporrectodea longa"
6.412080847 50.659172133 2467 "Aporrectodea rosea"
6.412080847 50.659172133 2467 "Dendrobaena attemsi"
6.412080847 50.659172133 2467 "Dendrobaena octaedra"
6.412080847 50.659172133 2467 "Dendrobaena rubidus"
6.412080847 50.659172133 2467 "Eiseniella tetraedra"
6.412080847 50.659172133 2467 "Lumbricus castaneus"
6.412080847 50.659172133 2467 "Lumbricus rubellus"
6.412080847 50.659172133 2467 "Lumbricus terrestris"
6.412080847 50.659172133 2467 "Octolasion cyaneum"
6.412080847 50.659172133 2467 "Octolasion tyrtaeum"
6.598080847 50.659172133 2468 "Allolobophora chlorotica"
6.598080847 50.659172133 2468 "Aporrectodea caliginosa"
6.598080847 50.659172133 2468 "Aporrectodea longa"
6.598080847 50.659172133 2468 "Aporrectodea rosea"
6.598080847 50.659172133 2468 "Eiseniella tetraedra"
6.598080847 50.659172133 2468 "Lumbricus castaneus"
6.598080847 50.659172133 2468 "Lumbricus rubellus"
6.598080847 50.659172133 2468 "Lumbricus terrestris"
6.598080847 50.659172133 2468 "Octolasion cyaneum"
6.598080847 50.659172133 2468 "Octolasion tyrtaeum"
6.753080847 50.659172133 2469 "Allolobophora chlorotica"
6.753080847 50.659172133 2469 "Aporrectodea caliginosa"
6.753080847 50.659172133 2469 "Aporrectodea longa"
6.753080847 50.659172133 2469 "Aporrectodea rosea"
6.753080847 50.659172133 2469 "Eiseniella tetraedra"
6.753080847 50.659172133 2469 "Lumbricus castaneus"
6.753080847 50.659172133 2469 "Lumbricus rubellus"
6.753080847 50.659172133 2469 "Lumbricus terrestris"
6.753080847 50.659172133 2469 "Octolasion cyaneum"
6.753080847 50.659172133 2469 "Octolasion tyrtaeum"
6.908080847 50.659172133 2470 "Allolobophora chlorotica"
6.908080847 50.659172133 2470 "Aporrectodea caliginosa"
6.908080847 50.659172133 2470 "Aporrectodea longa"
6.908080847 50.659172133 2470 "Aporrectodea rosea"
6.908080847 50.659172133 2470 "Eiseniella tetraedra"
6.908080847 50.659172133 2470 "Lumbricus castaneus"
6.908080847 50.659172133 2470 "Lumbricus rubellus"
6.908080847 50.659172133 2470 "Lumbricus terrestris"
6.908080847 50.659172133 2470 "Octolasion cyaneum"
6.908080847 50.659172133 2470 "Octolasion tyrtaeum"
7.094080847 50.659172133 2471 "Allolobophora chlorotica"
7.094080847 50.659172133 2471 "Allolobophoridella eiseni"
7.094080847 50.659172133 2471 "Aporrectodea caliginosa"
7.094080847 50.659172133 2471 "Aporrectodea limicola"
7.094080847 50.659172133 2471 "Aporrectodea longa"
7.094080847 50.659172133 2471 "Aporrectodea rosea"
7.094080847 50.659172133 2471 "Dendrobaena attemsi"
7.094080847 50.659172133 2471 "Dendrobaena octaedra"
7.094080847 50.659172133 2471 "Dendrobaena rubidus"
7.094080847 50.659172133 2471 "Eisenia fetida"
7.094080847 50.659172133 2471 "Eiseniella tetraedra"
7.094080847 50.659172133 2471 "Lumbricus castaneus"
7.094080847 50.659172133 2471 "Lumbricus rubellus"
7.094080847 50.659172133 2471 "Lumbricus terrestris"
7.094080847 50.659172133 2471 "Octolasion cyaneum"
