"x" "y" "ID" "Artensumme"
10.752080847 52.550172133 1429 NA
10.907080847 52.550172133 1430 NA
11.093080847 52.550172133 1431 NA
11.248080847 52.550172133 1432 NA
11.403080847 52.550172133 1433 NA
11.589080847 52.550172133 1434 NA
11.744080847 52.550172133 1435 NA
11.930080847 52.550172133 1436 NA
12.085080847 52.550172133 1437 NA
12.240080847 52.550172133 1438 NA
12.426080847 52.550172133 1439 NA
12.581080847 52.550172133 1440 NA
12.736080847 52.550172133 1441 NA
12.922080847 52.550172133 1442 NA
13.077080847 52.550172133 1443 NA
13.263080847 52.550172133 1444 NA
13.418080847 52.550172133 1445 NA
13.573080847 52.550172133 1446 NA
13.759080847 52.550172133 1447 NA
13.914080847 52.550172133 1448 NA
14.069080847 52.550172133 1449 NA
14.255080847 52.550172133 1450 NA
14.410080847 52.550172133 1451 NA
14.596080847 52.550172133 1452 NA
6.753080847 52.457172133 1461 3
6.908080847 52.457172133 1462 6
7.094080847 52.457172133 1463 9
7.249080847 52.457172133 1464 4
7.404080847 52.457172133 1465 NA
7.590080847 52.457172133 1466 3
7.745080847 52.457172133 1467 3
7.931080847 52.457172133 1468 11
8.086080847 52.457172133 1469 4
8.241080847 52.457172133 1470 6
8.427080847 52.457172133 1471 17
8.582080847 52.457172133 1472 8
8.737080847 52.457172133 1473 NA
8.923080847 52.457172133 1474 9
9.078080847 52.457172133 1475 10
9.264080847 52.457172133 1476 15
9.419080847 52.457172133 1477 16
9.574080847 52.457172133 1478 15
9.760080847 52.457172133 1479 15
9.915080847 52.457172133 1480 18
10.070080847 52.457172133 1481 NA
10.256080847 52.457172133 1482 8
10.411080847 52.457172133 1483 6
10.597080847 52.457172133 1484 8
10.752080847 52.457172133 1485 14
10.907080847 52.457172133 1486 11
11.093080847 52.457172133 1487 10
11.248080847 52.457172133 1488 6
11.403080847 52.457172133 1489 NA
11.589080847 52.457172133 1490 4
11.744080847 52.457172133 1491 1
11.930080847 52.457172133 1492 2
12.085080847 52.457172133 1493 1
12.240080847 52.457172133 1494 NA
12.426080847 52.457172133 1495 5
12.581080847 52.457172133 1496 4
12.736080847 52.457172133 1497 NA
12.922080847 52.457172133 1498 8
13.077080847 52.457172133 1499 5
13.263080847 52.457172133 1500 13
13.418080847 52.457172133 1501 14
13.573080847 52.457172133 1502 15
13.759080847 52.457172133 1503 10
13.914080847 52.457172133 1504 2
14.069080847 52.457172133 1505 NA
14.255080847 52.457172133 1506 0
14.410080847 52.457172133 1507 0
14.596080847 52.457172133 1508 10
7.094080847 52.333172133 1519 4
7.249080847 52.333172133 1520 8
7.404080847 52.333172133 1521 NA
7.590080847 52.333172133 1522 5
7.745080847 52.333172133 1523 12
7.931080847 52.333172133 1524 12
8.086080847 52.333172133 1525 17
8.241080847 52.333172133 1526 15
8.427080847 52.333172133 1527 13
8.582080847 52.333172133 1528 15
8.737080847 52.333172133 1529 NA
8.923080847 52.333172133 1530 16
9.078080847 52.333172133 1531 15
9.264080847 52.333172133 1532 10
9.419080847 52.333172133 1533 10
9.574080847 52.333172133 1534 11
9.760080847 52.333172133 1535 17
9.915080847 52.333172133 1536 12
10.070080847 52.333172133 1537 NA
10.256080847 52.333172133 1538 13
10.411080847 52.333172133 1539 12
10.597080847 52.333172133 1540 16
10.752080847 52.333172133 1541 10
10.907080847 52.333172133 1542 10
11.093080847 52.333172133 1543 7
11.248080847 52.333172133 1544 6
11.403080847 52.333172133 1545 NA
11.589080847 52.333172133 1546 4
11.744080847 52.333172133 1547 NA
11.930080847 52.333172133 1548 8
12.085080847 52.333172133 1549 6
12.240080847 52.333172133 1550 10
12.426080847 52.333172133 1551 5
12.581080847 52.333172133 1552 3
12.736080847 52.333172133 1553 NA
12.922080847 52.333172133 1554 5
13.077080847 52.333172133 1555 6
13.263080847 52.333172133 1556 8
13.418080847 52.333172133 1557 6
13.573080847 52.333172133 1558 7
13.759080847 52.333172133 1559 5
13.914080847 52.333172133 1560 3
14.069080847 52.333172133 1561 NA
14.255080847 52.333172133 1562 3
14.410080847 52.333172133 1563 4
14.596080847 52.333172133 1564 11
7.094080847 52.240172133 1575 9
7.249080847 52.240172133 1576 5
7.404080847 52.240172133 1577 NA
7.590080847 52.240172133 1578 6
7.745080847 52.240172133 1579 16
7.931080847 52.240172133 1580 13
8.086080847 52.240172133 1581 18
8.241080847 52.240172133 1582 14
8.427080847 52.240172133 1583 12
8.582080847 52.240172133 1584 15
8.737080847 52.240172133 1585 NA
8.923080847 52.240172133 1586 18
9.078080847 52.240172133 1587 17
9.264080847 52.240172133 1588 7
9.419080847 52.240172133 1589 9
9.574080847 52.240172133 1590 14
9.760080847 52.240172133 1591 10
9.915080847 52.240172133 1592 9
10.070080847 52.240172133 1593 NA
10.256080847 52.240172133 1594 10
10.411080847 52.240172133 1595 12
10.597080847 52.240172133 1596 15
10.752080847 52.240172133 1597 9
10.907080847 52.240172133 1598 9
11.093080847 52.240172133 1599 11
11.248080847 52.240172133 1600 8
11.403080847 52.240172133 1601 NA
11.589080847 52.240172133 1602 8
11.744080847 52.240172133 1603 6
11.930080847 52.240172133 1604 4
12.085080847 52.240172133 1605 2
12.240080847 52.240172133 1606 1
12.426080847 52.240172133 1607 2
12.581080847 52.240172133 1608 2
12.736080847 52.240172133 1609 NA
12.922080847 52.240172133 1610 3
13.077080847 52.240172133 1611 9
13.263080847 52.240172133 1612 4
13.418080847 52.240172133 1613 4
13.573080847 52.240172133 1614 3
13.759080847 52.240172133 1615 3
13.914080847 52.240172133 1616 5
14.069080847 52.240172133 1617 NA
14.255080847 52.240172133 1618 2
14.410080847 52.240172133 1619 3
14.596080847 52.240172133 1620 10
14.751080847 52.240172133 1621 0
6.753080847 52.147172133 1629 8
6.908080847 52.147172133 1630 10
7.094080847 52.147172133 1631 6
7.249080847 52.147172133 1632 4
7.404080847 52.147172133 1633 NA
7.590080847 52.147172133 1634 10
7.745080847 52.147172133 1635 4
7.931080847 52.147172133 1636 15
8.086080847 52.147172133 1637 16
8.241080847 52.147172133 1638 12
8.427080847 52.147172133 1639 11
8.582080847 52.147172133 1640 15
8.737080847 52.147172133 1641 NA
8.923080847 52.147172133 1642 11
9.078080847 52.147172133 1643 13
9.264080847 52.147172133 1644 12
9.419080847 52.147172133 1645 12
9.574080847 52.147172133 1646 13
9.760080847 52.147172133 1647 11
9.915080847 52.147172133 1648 16
10.070080847 52.147172133 1649 NA
10.256080847 52.147172133 1650 9
10.411080847 52.147172133 1651 15
10.597080847 52.147172133 1652 11
10.752080847 52.147172133 1653 5
10.907080847 52.147172133 1654 7
11.093080847 52.147172133 1655 9
11.248080847 52.147172133 1656 5
11.403080847 52.147172133 1657 NA
11.589080847 52.147172133 1658 15
11.744080847 52.147172133 1659 8
11.930080847 52.147172133 1660 1
12.085080847 52.147172133 1661 1
12.240080847 52.147172133 1662 5
12.426080847 52.147172133 1663 1
12.581080847 52.147172133 1664 3
12.736080847 52.147172133 1665 NA
12.922080847 52.147172133 1666 3
13.077080847 52.147172133 1667 3
13.263080847 52.147172133 1668 2
13.418080847 52.147172133 1669 5
13.573080847 52.147172133 1670 4
13.759080847 52.147172133 1671 2
13.914080847 52.147172133 1672 2
14.069080847 52.147172133 1673 NA
14.255080847 52.147172133 1674 3
14.410080847 52.147172133 1675 2
14.596080847 52.147172133 1676 5
14.751080847 52.147172133 1677 2
6.753080847 52.054172133 1685 NA
6.908080847 52.054172133 1686 NA
7.094080847 52.054172133 1687 NA
7.249080847 52.054172133 1688 NA
7.404080847 52.054172133 1689 NA
7.590080847 52.054172133 1690 NA
7.745080847 52.054172133 1691 NA
7.931080847 52.054172133 1692 NA
8.086080847 52.054172133 1693 NA
8.241080847 52.054172133 1694 NA
8.427080847 52.054172133 1695 NA
8.582080847 52.054172133 1696 NA
8.737080847 52.054172133 1697 NA
8.923080847 52.054172133 1698 NA
9.078080847 52.054172133 1699 NA
9.264080847 52.054172133 1700 NA
9.419080847 52.054172133 1701 NA
9.574080847 52.054172133 1702 NA
9.760080847 52.054172133 1703 NA
9.915080847 52.054172133 1704 NA
10.070080847 52.054172133 1705 NA
10.256080847 52.054172133 1706 NA
10.411080847 52.054172133 1707 NA
10.597080847 52.054172133 1708 NA
10.752080847 52.054172133 1709 NA
10.907080847 52.054172133 1710 NA
11.093080847 52.054172133 1711 NA
11.248080847 52.054172133 1712 NA
11.403080847 52.054172133 1713 NA
11.589080847 52.054172133 1714 NA
11.744080847 52.054172133 1715 NA
11.930080847 52.054172133 1716 NA
12.085080847 52.054172133 1717 NA
12.240080847 52.054172133 1718 NA
12.426080847 52.054172133 1719 NA
12.581080847 52.054172133 1720 NA
12.736080847 52.054172133 1721 NA
12.922080847 52.054172133 1722 NA
13.077080847 52.054172133 1723 NA
13.263080847 52.054172133 1724 NA
13.418080847 52.054172133 1725 NA
13.573080847 52.054172133 1726 NA
13.759080847 52.054172133 1727 NA
13.914080847 52.054172133 1728 NA
14.069080847 52.054172133 1729 NA
14.255080847 52.054172133 1730 NA
14.410080847 52.054172133 1731 NA
14.596080847 52.054172133 1732 NA
14.751080847 52.054172133 1733 NA
6.753080847 51.961172133 1741 12
6.908080847 51.961172133 1742 8
7.094080847 51.961172133 1743 10
7.249080847 51.961172133 1744 11
7.404080847 51.961172133 1745 NA
7.590080847 51.961172133 1746 16
7.745080847 51.961172133 1747 11
7.931080847 51.961172133 1748 10
8.086080847 51.961172133 1749 10
8.241080847 51.961172133 1750 11
8.427080847 51.961172133 1751 14
8.582080847 51.961172133 1752 18
8.737080847 51.961172133 1753 NA
8.923080847 51.961172133 1754 9
9.078080847 51.961172133 1755 10
9.264080847 51.961172133 1756 12
9.419080847 51.961172133 1757 9
9.574080847 51.961172133 1758 11
9.760080847 51.961172133 1759 12
9.915080847 51.961172133 1760 9
10.070080847 51.961172133 1761 NA
10.256080847 51.961172133 1762 10
10.411080847 51.961172133 1763 11
10.597080847 51.961172133 1764 9
10.752080847 51.961172133 1765 7
10.907080847 51.961172133 1766 7
11.093080847 51.961172133 1767 5
11.248080847 51.961172133 1768 4
11.403080847 51.961172133 1769 NA
11.589080847 51.961172133 1770 4
11.744080847 51.961172133 1771 4
11.930080847 51.961172133 1772 10
12.085080847 51.961172133 1773 NA
12.240080847 51.961172133 1774 4
12.426080847 51.961172133 1775 6
12.581080847 51.961172133 1776 6
12.736080847 51.961172133 1777 NA
12.922080847 51.961172133 1778 NA
13.077080847 51.961172133 1779 NA
13.263080847 51.961172133 1780 0
13.418080847 51.961172133 1781 1
13.573080847 51.961172133 1782 2
13.759080847 51.961172133 1783 6
13.914080847 51.961172133 1784 5
14.069080847 51.961172133 1785 NA
14.255080847 51.961172133 1786 2
14.410080847 51.961172133 1787 2
14.596080847 51.961172133 1788 0
14.751080847 51.961172133 1789 7
6.071080847 51.837172133 1793 NA
6.257080847 51.837172133 1794 16
6.412080847 51.837172133 1795 16
6.598080847 51.837172133 1796 16
6.753080847 51.837172133 1797 9
6.908080847 51.837172133 1798 5
7.094080847 51.837172133 1799 10
7.249080847 51.837172133 1800 12
7.404080847 51.837172133 1801 NA
7.590080847 51.837172133 1802 13
7.745080847 51.837172133 1803 12
7.931080847 51.837172133 1804 14
8.086080847 51.837172133 1805 12
8.241080847 51.837172133 1806 14
8.427080847 51.837172133 1807 15
8.582080847 51.837172133 1808 12
8.737080847 51.837172133 1809 NA
8.923080847 51.837172133 1810 13
9.078080847 51.837172133 1811 8
9.264080847 51.837172133 1812 9
9.419080847 51.837172133 1813 13
9.574080847 51.837172133 1814 9
9.760080847 51.837172133 1815 8
9.915080847 51.837172133 1816 11
10.070080847 51.837172133 1817 NA
10.256080847 51.837172133 1818 8
10.411080847 51.837172133 1819 8
10.597080847 51.837172133 1820 11
10.752080847 51.837172133 1821 12
10.907080847 51.837172133 1822 11
11.093080847 51.837172133 1823 7
11.248080847 51.837172133 1824 4
11.403080847 51.837172133 1825 NA
11.589080847 51.837172133 1826 9
11.744080847 51.837172133 1827 10
11.930080847 51.837172133 1828 7
12.085080847 51.837172133 1829 9
12.240080847 51.837172133 1830 11
12.426080847 51.837172133 1831 9
12.581080847 51.837172133 1832 9
12.736080847 51.837172133 1833 NA
12.922080847 51.837172133 1834 4
13.077080847 51.837172133 1835 6
13.263080847 51.837172133 1836 3
13.418080847 51.837172133 1837 1
13.573080847 51.837172133 1838 1
13.759080847 51.837172133 1839 NA
13.914080847 51.837172133 1840 4
14.069080847 51.837172133 1841 NA
14.255080847 51.837172133 1842 1
14.410080847 51.837172133 1843 5
14.596080847 51.837172133 1844 10
6.071080847 51.744172133 1849 NA
6.257080847 51.744172133 1850 15
6.412080847 51.744172133 1851 16
6.598080847 51.744172133 1852 15
6.753080847 51.744172133 1853 12
6.908080847 51.744172133 1854 12
7.094080847 51.744172133 1855 10
7.249080847 51.744172133 1856 13
7.404080847 51.744172133 1857 NA
7.590080847 51.744172133 1858 12
7.745080847 51.744172133 1859 11
7.931080847 51.744172133 1860 13
8.086080847 51.744172133 1861 11
8.241080847 51.744172133 1862 11
8.427080847 51.744172133 1863 12
8.582080847 51.744172133 1864 14
8.737080847 51.744172133 1865 NA
8.923080847 51.744172133 1866 9
9.078080847 51.744172133 1867 9
9.264080847 51.744172133 1868 9
9.419080847 51.744172133 1869 12
9.574080847 51.744172133 1870 8
9.760080847 51.744172133 1871 12
9.915080847 51.744172133 1872 10
10.070080847 51.744172133 1873 NA
10.256080847 51.744172133 1874 12
10.411080847 51.744172133 1875 8
10.597080847 51.744172133 1876 8
10.752080847 51.744172133 1877 10
10.907080847 51.744172133 1878 11
11.093080847 51.744172133 1879 10
11.248080847 51.744172133 1880 5
11.403080847 51.744172133 1881 NA
11.589080847 51.744172133 1882 3
11.744080847 51.744172133 1883 8
11.930080847 51.744172133 1884 6
12.085080847 51.744172133 1885 4
12.240080847 51.744172133 1886 7
12.426080847 51.744172133 1887 10
12.581080847 51.744172133 1888 3
12.736080847 51.744172133 1889 NA
12.922080847 51.744172133 1890 4
13.077080847 51.744172133 1891 3
13.263080847 51.744172133 1892 4
13.418080847 51.744172133 1893 2
13.573080847 51.744172133 1894 2
13.759080847 51.744172133 1895 3
13.914080847 51.744172133 1896 2
14.069080847 51.744172133 1897 NA
14.255080847 51.744172133 1898 4
14.410080847 51.744172133 1899 4
14.596080847 51.744172133 1900 5
6.071080847 51.651172133 1905 NA
6.257080847 51.651172133 1906 14
6.412080847 51.651172133 1907 16
6.598080847 51.651172133 1908 16
6.753080847 51.651172133 1909 15
6.908080847 51.651172133 1910 16
7.094080847 51.651172133 1911 17
7.249080847 51.651172133 1912 17
7.404080847 51.651172133 1913 NA
7.590080847 51.651172133 1914 17
7.745080847 51.651172133 1915 17
7.931080847 51.651172133 1916 17
8.086080847 51.651172133 1917 13
8.241080847 51.651172133 1918 14
8.427080847 51.651172133 1919 11
8.582080847 51.651172133 1920 13
8.737080847 51.651172133 1921 NA
8.923080847 51.651172133 1922 7
9.078080847 51.651172133 1923 8
9.264080847 51.651172133 1924 6
9.419080847 51.651172133 1925 12
9.574080847 51.651172133 1926 12
9.760080847 51.651172133 1927 12
9.915080847 51.651172133 1928 11
10.070080847 51.651172133 1929 NA
10.256080847 51.651172133 1930 10
10.411080847 51.651172133 1931 8
10.597080847 51.651172133 1932 8
10.752080847 51.651172133 1933 7
10.907080847 51.651172133 1934 8
11.093080847 51.651172133 1935 9
11.248080847 51.651172133 1936 8
11.403080847 51.651172133 1937 NA
11.589080847 51.651172133 1938 5
11.744080847 51.651172133 1939 7
11.930080847 51.651172133 1940 4
12.085080847 51.651172133 1941 9
12.240080847 51.651172133 1942 14
12.426080847 51.651172133 1943 5
12.581080847 51.651172133 1944 5
12.736080847 51.651172133 1945 NA
12.922080847 51.651172133 1946 8
13.077080847 51.651172133 1947 3
13.263080847 51.651172133 1948 1
13.418080847 51.651172133 1949 1
13.573080847 51.651172133 1950 NA
13.759080847 51.651172133 1951 3
13.914080847 51.651172133 1952 1
14.069080847 51.651172133 1953 NA
14.255080847 51.651172133 1954 2
14.410080847 51.651172133 1955 2
14.596080847 51.651172133 1956 0
14.751080847 51.651172133 1957 4
6.257080847 51.558172133 1962 NA
6.412080847 51.558172133 1963 NA
6.598080847 51.558172133 1964 NA
6.753080847 51.558172133 1965 NA
6.908080847 51.558172133 1966 NA
7.094080847 51.558172133 1967 NA
7.249080847 51.558172133 1968 NA
7.404080847 51.558172133 1969 NA
7.590080847 51.558172133 1970 NA
7.745080847 51.558172133 1971 NA
7.931080847 51.558172133 1972 NA
8.086080847 51.558172133 1973 NA
8.241080847 51.558172133 1974 NA
8.427080847 51.558172133 1975 NA
8.582080847 51.558172133 1976 NA
8.737080847 51.558172133 1977 NA
8.923080847 51.558172133 1978 NA
9.078080847 51.558172133 1979 NA
9.264080847 51.558172133 1980 NA
9.419080847 51.558172133 1981 NA
9.574080847 51.558172133 1982 NA
9.760080847 51.558172133 1983 NA
9.915080847 51.558172133 1984 NA
10.070080847 51.558172133 1985 NA
10.256080847 51.558172133 1986 NA
10.411080847 51.558172133 1987 NA
10.597080847 51.558172133 1988 NA
10.752080847 51.558172133 1989 NA
10.907080847 51.558172133 1990 NA
11.093080847 51.558172133 1991 NA
11.248080847 51.558172133 1992 NA
11.403080847 51.558172133 1993 NA
11.589080847 51.558172133 1994 NA
11.744080847 51.558172133 1995 NA
11.930080847 51.558172133 1996 NA
12.085080847 51.558172133 1997 NA
12.240080847 51.558172133 1998 NA
12.426080847 51.558172133 1999 NA
12.581080847 51.558172133 2000 NA
12.736080847 51.558172133 2001 NA
12.922080847 51.558172133 2002 NA
13.077080847 51.558172133 2003 NA
13.263080847 51.558172133 2004 NA
13.418080847 51.558172133 2005 NA
13.573080847 51.558172133 2006 NA
13.759080847 51.558172133 2007 NA
13.914080847 51.558172133 2008 NA
14.069080847 51.558172133 2009 NA
14.255080847 51.558172133 2010 NA
14.410080847 51.558172133 2011 NA
14.596080847 51.558172133 2012 NA
14.751080847 51.558172133 2013 NA
6.257080847 51.434172133 2018 NA
6.412080847 51.434172133 2019 NA
6.598080847 51.434172133 2020 NA
6.753080847 51.434172133 2021 NA
6.908080847 51.434172133 2022 NA
7.094080847 51.434172133 2023 NA
7.249080847 51.434172133 2024 NA
7.404080847 51.434172133 2025 NA
7.590080847 51.434172133 2026 NA
7.745080847 51.434172133 2027 NA
7.931080847 51.434172133 2028 NA
8.086080847 51.434172133 2029 NA
8.241080847 51.434172133 2030 NA
8.427080847 51.434172133 2031 NA
8.582080847 51.434172133 2032 NA
8.737080847 51.434172133 2033 NA
8.923080847 51.434172133 2034 NA
9.078080847 51.434172133 2035 NA
9.264080847 51.434172133 2036 NA
9.419080847 51.434172133 2037 NA
9.574080847 51.434172133 2038 NA
9.760080847 51.434172133 2039 NA
9.915080847 51.434172133 2040 NA
10.070080847 51.434172133 2041 NA
10.256080847 51.434172133 2042 NA
10.411080847 51.434172133 2043 NA
10.597080847 51.434172133 2044 NA
10.752080847 51.434172133 2045 NA
10.907080847 51.434172133 2046 NA
11.093080847 51.434172133 2047 NA
11.248080847 51.434172133 2048 NA
11.403080847 51.434172133 2049 NA
11.589080847 51.434172133 2050 NA
11.744080847 51.434172133 2051 NA
11.930080847 51.434172133 2052 NA
12.085080847 51.434172133 2053 NA
12.240080847 51.434172133 2054 NA
12.426080847 51.434172133 2055 NA
12.581080847 51.434172133 2056 NA
12.736080847 51.434172133 2057 NA
12.922080847 51.434172133 2058 NA
13.077080847 51.434172133 2059 NA
13.263080847 51.434172133 2060 NA
13.418080847 51.434172133 2061 NA
13.573080847 51.434172133 2062 NA
13.759080847 51.434172133 2063 NA
13.914080847 51.434172133 2064 NA
14.069080847 51.434172133 2065 NA
14.255080847 51.434172133 2066 NA
14.410080847 51.434172133 2067 NA
14.596080847 51.434172133 2068 NA
14.751080847 51.434172133 2069 NA
14.906080847 51.434172133 2070 NA
6.257080847 51.341172133 2074 18
6.412080847 51.341172133 2075 16
6.598080847 51.341172133 2076 18
6.753080847 51.341172133 2077 18
6.908080847 51.341172133 2078 18
7.094080847 51.341172133 2079 17
7.249080847 51.341172133 2080 14
7.404080847 51.341172133 2081 NA
7.590080847 51.341172133 2082 16
7.745080847 51.341172133 2083 12
7.931080847 51.341172133 2084 9
8.086080847 51.341172133 2085 12
8.241080847 51.341172133 2086 12
8.427080847 51.341172133 2087 12
8.582080847 51.341172133 2088 10
8.737080847 51.341172133 2089 NA
8.923080847 51.341172133 2090 9
9.078080847 51.341172133 2091 11
9.264080847 51.341172133 2092 9
9.419080847 51.341172133 2093 15
9.574080847 51.341172133 2094 12
9.760080847 51.341172133 2095 9
9.915080847 51.341172133 2096 10
10.070080847 51.341172133 2097 NA
10.256080847 51.341172133 2098 7
10.411080847 51.341172133 2099 6
10.597080847 51.341172133 2100 7
10.752080847 51.341172133 2101 5
10.907080847 51.341172133 2102 9
11.093080847 51.341172133 2103 9
11.248080847 51.341172133 2104 7
11.403080847 51.341172133 2105 NA
11.589080847 51.341172133 2106 6
11.744080847 51.341172133 2107 3
11.930080847 51.341172133 2108 10
12.085080847 51.341172133 2109 9
12.240080847 51.341172133 2110 14
12.426080847 51.341172133 2111 17
12.581080847 51.341172133 2112 12
12.736080847 51.341172133 2113 NA
12.922080847 51.341172133 2114 9
13.077080847 51.341172133 2115 10
13.263080847 51.341172133 2116 11
13.418080847 51.341172133 2117 NA
13.573080847 51.341172133 2118 6
13.759080847 51.341172133 2119 5
13.914080847 51.341172133 2120 6
14.069080847 51.341172133 2121 NA
14.255080847 51.341172133 2122 2
14.410080847 51.341172133 2123 1
14.596080847 51.341172133 2124 2
14.751080847 51.341172133 2125 2
14.906080847 51.341172133 2126 NA
15.092080847 51.341172133 2127 3
6.071080847 51.248172133 2129 NA
6.257080847 51.248172133 2130 14
6.412080847 51.248172133 2131 17
6.598080847 51.248172133 2132 16
6.753080847 51.248172133 2133 18
6.908080847 51.248172133 2134 18
7.094080847 51.248172133 2135 18
7.249080847 51.248172133 2136 16
7.404080847 51.248172133 2137 NA
7.590080847 51.248172133 2138 13
7.745080847 51.248172133 2139 15
7.931080847 51.248172133 2140 12
8.086080847 51.248172133 2141 12
8.241080847 51.248172133 2142 12
8.427080847 51.248172133 2143 12
8.582080847 51.248172133 2144 9
8.737080847 51.248172133 2145 NA
8.923080847 51.248172133 2146 8
9.078080847 51.248172133 2147 10
9.264080847 51.248172133 2148 10
9.419080847 51.248172133 2149 13
9.574080847 51.248172133 2150 9
9.760080847 51.248172133 2151 11
9.915080847 51.248172133 2152 9
10.070080847 51.248172133 2153 NA
10.256080847 51.248172133 2154 9
10.411080847 51.248172133 2155 8
10.597080847 51.248172133 2156 6
10.752080847 51.248172133 2157 5
10.907080847 51.248172133 2158 5
11.093080847 51.248172133 2159 5
11.248080847 51.248172133 2160 8
11.403080847 51.248172133 2161 NA
11.589080847 51.248172133 2162 5
11.744080847 51.248172133 2163 6
11.930080847 51.248172133 2164 8
12.085080847 51.248172133 2165 7
12.240080847 51.248172133 2166 12
12.426080847 51.248172133 2167 14
12.581080847 51.248172133 2168 11
12.736080847 51.248172133 2169 NA
12.922080847 51.248172133 2170 8
13.077080847 51.248172133 2171 8
13.263080847 51.248172133 2172 5
13.418080847 51.248172133 2173 10
13.573080847 51.248172133 2174 6
13.759080847 51.248172133 2175 2
13.914080847 51.248172133 2176 11
14.069080847 51.248172133 2177 NA
14.255080847 51.248172133 2178 9
14.410080847 51.248172133 2179 8
14.596080847 51.248172133 2180 10
14.751080847 51.248172133 2181 8
14.906080847 51.248172133 2182 NA
15.092080847 51.248172133 2183 10
6.071080847 51.155172133 2185 NA
6.257080847 51.155172133 2186 15
6.412080847 51.155172133 2187 18
6.598080847 51.155172133 2188 14
6.753080847 51.155172133 2189 16
6.908080847 51.155172133 2190 18
7.094080847 51.155172133 2191 18
7.249080847 51.155172133 2192 14
7.404080847 51.155172133 2193 NA
7.590080847 51.155172133 2194 11
7.745080847 51.155172133 2195 11
7.931080847 51.155172133 2196 12
8.086080847 51.155172133 2197 12
8.241080847 51.155172133 2198 10
8.427080847 51.155172133 2199 9
8.582080847 51.155172133 2200 9
8.737080847 51.155172133 2201 NA
8.923080847 51.155172133 2202 12
9.078080847 51.155172133 2203 11
9.264080847 51.155172133 2204 9
9.419080847 51.155172133 2205 10
9.574080847 51.155172133 2206 11
9.760080847 51.155172133 2207 12
9.915080847 51.155172133 2208 10
10.070080847 51.155172133 2209 NA
10.256080847 51.155172133 2210 10
10.411080847 51.155172133 2211 9
10.597080847 51.155172133 2212 6
10.752080847 51.155172133 2213 4
10.907080847 51.155172133 2214 7
11.093080847 51.155172133 2215 9
11.248080847 51.155172133 2216 5
11.403080847 51.155172133 2217 NA
11.589080847 51.155172133 2218 3
11.744080847 51.155172133 2219 8
11.930080847 51.155172133 2220 5
12.085080847 51.155172133 2221 10
12.240080847 51.155172133 2222 10
12.426080847 51.155172133 2223 12
12.581080847 51.155172133 2224 10
12.736080847 51.155172133 2225 NA
12.922080847 51.155172133 2226 12
13.077080847 51.155172133 2227 6
13.263080847 51.155172133 2228 5
13.418080847 51.155172133 2229 9
13.573080847 51.155172133 2230 13
13.759080847 51.155172133 2231 12
13.914080847 51.155172133 2232 9
14.069080847 51.155172133 2233 NA
14.255080847 51.155172133 2234 7
14.410080847 51.155172133 2235 10
14.596080847 51.155172133 2236 8
14.751080847 51.155172133 2237 9
14.906080847 51.155172133 2238 NA
15.092080847 51.155172133 2239 7
5.916080847 51.062172133 2240 16
6.071080847 51.062172133 2241 NA
6.257080847 51.062172133 2242 11
6.412080847 51.062172133 2243 11
6.598080847 51.062172133 2244 17
6.753080847 51.062172133 2245 16
6.908080847 51.062172133 2246 18
7.094080847 51.062172133 2247 18
7.249080847 51.062172133 2248 12
7.404080847 51.062172133 2249 NA
7.590080847 51.062172133 2250 10
7.745080847 51.062172133 2251 11
7.931080847 51.062172133 2252 10
8.086080847 51.062172133 2253 9
8.241080847 51.062172133 2254 9
8.427080847 51.062172133 2255 9
8.582080847 51.062172133 2256 9
8.737080847 51.062172133 2257 NA
8.923080847 51.062172133 2258 10
9.078080847 51.062172133 2259 8
9.264080847 51.062172133 2260 11
9.419080847 51.062172133 2261 9
9.574080847 51.062172133 2262 12
9.760080847 51.062172133 2263 10
9.915080847 51.062172133 2264 10
10.070080847 51.062172133 2265 NA
10.256080847 51.062172133 2266 9
10.411080847 51.062172133 2267 8
10.597080847 51.062172133 2268 6
10.752080847 51.062172133 2269 5
10.907080847 51.062172133 2270 6
11.093080847 51.062172133 2271 9
11.248080847 51.062172133 2272 5
11.403080847 51.062172133 2273 NA
11.589080847 51.062172133 2274 8
11.744080847 51.062172133 2275 3
11.930080847 51.062172133 2276 4
12.085080847 51.062172133 2277 9
12.240080847 51.062172133 2278 9
12.426080847 51.062172133 2279 12
12.581080847 51.062172133 2280 9
12.736080847 51.062172133 2281 NA
12.922080847 51.062172133 2282 10
13.077080847 51.062172133 2283 8
13.263080847 51.062172133 2284 10
13.418080847 51.062172133 2285 8
13.573080847 51.062172133 2286 11
13.759080847 51.062172133 2287 13
13.914080847 51.062172133 2288 12
14.069080847 51.062172133 2289 NA
14.255080847 51.062172133 2290 11
14.410080847 51.062172133 2291 11
14.596080847 51.062172133 2292 9
14.751080847 51.062172133 2293 6
14.906080847 51.062172133 2294 NA
6.071080847 50.938172133 2297 NA
6.257080847 50.938172133 2298 10
6.412080847 50.938172133 2299 10
6.598080847 50.938172133 2300 14
6.753080847 50.938172133 2301 15
6.908080847 50.938172133 2302 18
7.094080847 50.938172133 2303 18
7.249080847 50.938172133 2304 16
7.404080847 50.938172133 2305 NA
7.590080847 50.938172133 2306 12
7.745080847 50.938172133 2307 10
7.931080847 50.938172133 2308 10
8.086080847 50.938172133 2309 10
