"Group_name","Species","SpeciesID","Fct_group","Comment","Ecogroup_Phillips","Acc_name","Species_Briones","Ecogroup_Briones","Species_final","Genus","Percent_Epigeic","Percent_Anecic","Percent_Endogeic","Ecogroup_Bottinelli","Ecogroup","kingdom","subkingdom","infrakingdom","superphylum","phylum","class","superorder","order","suborder","superfamily","family","Records","NumCells_2km"
"Earthworms","Kritodrilus tetryae","Krito_tetr",NA,NA,NA,"Kritodrilus tetryae",NA,NA,"Kritodrilus tetryae","Kritodrilus",NA,NA,NA,NA,NA,"Animalia","Bilateria","Protostomia","Lophozoa","Annelida","Clitellata","Metagynophora","Opisthopora","Crassiclitellata","Lumbricoidea","Lumbricidae",0,0
"Earthworms","Lampito mauritti","Lampi_maur",NA,NA,"Anecic","Lampito mauritti",NA,NA,"Lampito mauritti","Lampito",NA,NA,NA,NA,"Anecic","Animalia","Bilateria","Protostomia","Lophozoa","Annelida","Clitellata","Metagynophora","Opisthopora","Crassiclitellata","Megascolecoidea","Megascolecidae",0,0
"Earthworms","Larsonidrilus orbiculatus","Larso_orbi",NA,NA,"Endogeic","Larsonidrilus orbiculatus",NA,NA,"Larsonidrilus orbiculatus","Larsonidrilus",NA,NA,NA,NA,"Endogeic","Animalia","Bilateria","Protostomia","Lophozoa","Annelida","Clitellata","Metagynophora","Opisthopora","Crassiclitellata","Megascolecoidea","Acanthodrilidae",0,0
"Earthworms","Lavellodrilus bonampakensis","Lavel_bona",NA,NA,"Endogeic","Lavellodrilus bonampakensis",NA,NA,"Lavellodrilus bonampakensis","Lavellodrilus",NA,NA,NA,NA,"Endogeic","Animalia","Bilateria","Protostomia","Lophozoa","Annelida","Clitellata","Metagynophora","Opisthopora","Crassiclitellata","Megascolecoidea","Acanthodrilidae",0,0
"Earthworms","Lennogaster pusilla","Lenno_pusi",NA,NA,"Epigeic","Leptogaster pusilla",NA,NA,"Lennogaster pusilla","Lennogaster",NA,NA,NA,NA,"Epigeic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Octochaetidae",0,0
"Earthworms","Lumbricus badensis","Lumbr_bade",NA,NA,NA,"Lumbricus badensis","Lumbricus badensis","Anecic","Lumbricus badensis","Lumbricus",NA,NA,NA,NA,"Anecic","Animalia","Bilateria","Protostomia","Lophozoa","Annelida","Clitellata","Metagynophora","Opisthopora","Crassiclitellata","Lumbricoidea","Lumbricidae",5,5
"Earthworms","Lumbricus baicalensis","Lumbr_baic",NA,NA,NA,"Lumbricus baicalensis","Lumbricus baicalensis","Epigeic","Lumbricus baicalensis","Lumbricus",NA,NA,NA,NA,"Epigeic","Animalia","Bilateria","Protostomia","Lophozoa","Annelida","Clitellata","Metagynophora","Opisthopora","Crassiclitellata","Lumbricoidea","Lumbricidae",0,0
"Earthworms","Lumbricus castaneus","Lumbr_cast",NA,NA,"Epigeic","Lumbricus castaneus","Lumbricus castaneus","Epigeic","Lumbricus castaneus","Lumbricus",90,10,0,"Epigeic","Epigeic","Animalia","Bilateria","Protostomia","Lophozoa","Annelida","Clitellata","Metagynophora","Opisthopora","Crassiclitellata","Lumbricoidea","Lumbricidae",4318,1589
"Earthworms","Lumbricus centralis","Lumbr_cent",NA,NA,NA,"Lumbricus centralis","Lumbricus centralis","Epi-anecic","Lumbricus centralis","Lumbricus",34,66,0,"Epi-anecic","Epi-anecic","Animalia","Bilateria","Protostomia","Lophozoa","Annelida","Clitellata","Metagynophora","Opisthopora","Crassiclitellata","Lumbricoidea","Lumbricidae",7,2
"Earthworms","Lumbricus festivus","Lumbr_fest",NA,NA,"Anecic","Lumbricus festivus","Lumbricus festivus","Epi-anecic","Lumbricus festivus","Lumbricus",66,34,0,"Epi-anecic","Epi-anecic","Animalia","Bilateria","Protostomia","Lophozoa","Annelida","Clitellata","Metagynophora","Opisthopora","Crassiclitellata","Lumbricoidea","Lumbricidae",554,235
"Earthworms","Enterion festivum","Lumbr_fest",NA,NA,NA,"Enterion festivum","Lumbricus festivus",NA,"Lumbricus festivus","Lumbricus",66,34,0,"Epi-anecic","Epi-anecic","Animalia","Bilateria","Protostomia","Lophozoa","Annelida","Clitellata","Metagynophora","Opisthopora","Crassiclitellata","Lumbricoidea","Lumbricidae",554,235
"Earthworms","Lumbricus friendi","Lumbr_frie",NA,NA,"Anecic","Lumbricus friendi","Lumbricus friendi","Anecic","Lumbricus friendi","Lumbricus",34,66,0,"Epi-anecic","Anecic","Animalia","Bilateria","Protostomia","Lophozoa","Annelida","Clitellata","Metagynophora","Opisthopora","Crassiclitellata","Lumbricoidea","Lumbricidae",62,36
"Earthworms","Lumbricus gigas","Lumbr_giga",NA,NA,NA,"Lumbricus gigas",NA,NA,"Lumbricus gigas","Lumbricus",NA,NA,NA,NA,NA,"Animalia","Bilateria","Protostomia","Lophozoa","Annelida","Clitellata","Metagynophora","Opisthopora","Crassiclitellata","Lumbricoidea","Lumbricidae",0,0
"Earthworms","Lumbricus herculeus","Lumbr_herc",NA,NA,NA,"Lumbricus herculeus","Lumbricus herculeus","Anecic","Lumbricus herculeus","Lumbricus",34,66,0,"Epi-anecic","Anecic","Animalia","Bilateria","Protostomia","Lophozoa","Annelida","Clitellata","Metagynophora","Opisthopora","Crassiclitellata","Lumbricoidea","Lumbricidae",57,15
"Earthworms","Lumbricus klarae","Lumbr_klar",NA,NA,NA,"Lumbricus klarae","Lumbricus klarae","Epigeic","Lumbricus klarae","Lumbricus",NA,NA,NA,NA,"Epigeic","Animalia","Bilateria","Protostomia","Lophozoa","Annelida","Clitellata","Metagynophora","Opisthopora","Crassiclitellata","Lumbricoidea","Lumbricidae",1,1
"Earthworms","Lumbricus meliboeus","Lumbr_meli",NA,NA,"Anecic","Lumbricus meliboeus","Lumbricus meliboeus","Epi-anecic","Lumbricus meliboeus","Lumbricus",64,36,0,"Epi-anecic","Epi-anecic","Animalia","Bilateria","Protostomia","Lophozoa","Annelida","Clitellata","Metagynophora","Opisthopora","Crassiclitellata","Lumbricoidea","Lumbricidae",8,8
"Earthworms","Lumbricus polyphemus","Lumbr_poly",NA,NA,"Anecic","Lumbricus polyphemus","Lumbricus polyphemus","Anecic","Lumbricus polyphemus","Lumbricus",NA,NA,NA,NA,"Anecic","Animalia","Bilateria","Protostomia","Lophozoa","Annelida","Clitellata","Metagynophora","Opisthopora","Crassiclitellata","Lumbricoidea","Lumbricidae",45,19
"Earthworms","Enterion polyphemus","Lumbr_poly",NA,NA,NA,"Enterion polyphemus","Lumbricus polyphemus",NA,"Lumbricus polyphemus","Lumbricus",NA,NA,NA,NA,NA,"Animalia","Bilateria","Protostomia","Lophozoa","Annelida","Clitellata","Metagynophora","Opisthopora","Crassiclitellata","Lumbricoidea","Lumbricidae",45,19
"Earthworms","Lumbricus rubellus","Lumbr_rube",NA,NA,"Epigeic","Lumbricus rubellus","Lumbricus rubellus","Epigeic","Lumbricus rubellus","Lumbricus",85,15,0,"Epigeic","Epigeic","Animalia","Bilateria","Protostomia","Lophozoa","Annelida","Clitellata","Metagynophora","Opisthopora","Crassiclitellata","Lumbricoidea","Lumbricidae",11365,2473
"Earthworms","Lumbricus tubellus","Lumbr_rube",NA,NA,NA,"Lumbricus rubellus",NA,NA,"Lumbricus rubellus","Lumbricus",85,15,0,"Epigeic","Epigeic","Animalia","Bilateria","Protostomia","Lophozoa","Annelida","Clitellata","Metagynophora","Opisthopora","Crassiclitellata","Lumbricoidea","Lumbricidae",11365,2473
"Earthworms","Lumbricus terrestris","Lumbr_terr",NA,NA,"Anecic","Lumbricus terrestris","Lumbricus terrestris","Anecic","Lumbricus terrestris","Lumbricus",NA,NA,NA,NA,"Anecic","Animalia","Bilateria","Protostomia","Lophozoa","Annelida","Clitellata","Metagynophora","Opisthopora","Crassiclitellata","Lumbricoidea","Lumbricidae",8626,2496
"Earthworms","Malodrilus buarensis","Malod_buar",NA,NA,"Epigeic","Malodrilus buarensis",NA,NA,"Malodrilus buarensis","Malodrilus",NA,NA,NA,NA,"Epigeic","Animalia","Bilateria","Protostomia","Lophozoa","Annelida","Clitellata","Metagynophora","Opisthopora","Crassiclitellata",NA,"Eudrilidae",0,0
"Earthworms","Mayadrilus calakmulensis","Mayad_cala",NA,NA,NA,"Mayadrilus calakmulensis",NA,NA,"Mayadrilus calakmulensis","Mayadrilus",NA,NA,NA,NA,NA,"Animalia","Bilateria","Protostomia","Lophozoa","Annelida","Clitellata","Metagynophora","Opisthopora","Crassiclitellata","Megascolecoidea","Acanthodrilidae",0,0
"Earthworms","Metaphire cai","Metap_cai",NA,NA,NA,"Metaphire cai",NA,NA,"Metaphire cai","Metaphire",NA,NA,NA,NA,NA,"Animalia","Bilateria","Protostomia","Lophozoa","Annelida","Clitellata","Metagynophora","Opisthopora","Crassiclitellata","Megascolecoidea","Megascolecidae",0,0
"Earthworms","Metaphire californica","Metap_cali",NA,NA,"Epi-Endogeic","Metaphire californica",NA,NA,"Metaphire californica","Metaphire",NA,NA,NA,NA,"Epi-Endogeic","Animalia","Bilateria","Protostomia","Lophozoa","Annelida","Clitellata","Metagynophora","Opisthopora","Crassiclitellata","Megascolecoidea","Megascolecidae",0,0
"Earthworms","Metaphire guillelmi","Metap_guil",NA,NA,"Anecic","Metaphire guillelmi",NA,NA,"Metaphire guillelmi","Metaphire",NA,NA,NA,NA,"Anecic","Animalia","Bilateria","Protostomia","Lophozoa","Annelida","Clitellata","Metagynophora","Opisthopora","Crassiclitellata","Megascolecoidea","Megascolecidae",0,0
"Earthworms","Metaphire houlleti","Metap_houl",NA,NA,"Epi-Endogeic","Metaphire houlleti",NA,NA,"Metaphire houlleti","Metaphire",NA,NA,NA,NA,"Epi-Endogeic","Animalia","Bilateria","Protostomia","Lophozoa","Annelida","Clitellata","Metagynophora","Opisthopora","Crassiclitellata","Megascolecoidea","Megascolecidae",0,0
"Earthworms","Metaphire kiengiangensis","Metap_kien",NA,NA,NA,"Metaphire kiengiangensis","Metaphire kiengiangensis","Endogeic","Metaphire kiengiangensis","Metaphire",NA,NA,NA,NA,"Endogeic","Animalia","Bilateria","Protostomia","Lophozoa","Annelida","Clitellata","Metagynophora","Opisthopora","Crassiclitellata","Megascolecoidea","Megascolecidae",1,0
"Earthworms","Metaphire megascolidioides","Metap_mega",NA,NA,"Anecic","Metaphire megascolidioides",NA,NA,"Metaphire megascolidioides","Metaphire",NA,NA,NA,NA,"Anecic","Animalia","Bilateria","Protostomia","Lophozoa","Annelida","Clitellata","Metagynophora","Opisthopora","Crassiclitellata","Megascolecoidea","Megascolecidae",0,0
"Earthworms","Metaphire posthuma","Metap_post",NA,NA,"Endogeic","Metaphire posthuma",NA,NA,"Metaphire posthuma","Metaphire",NA,NA,NA,NA,"Endogeic","Animalia","Bilateria","Protostomia","Lophozoa","Annelida","Clitellata","Metagynophora","Opisthopora","Crassiclitellata","Megascolecoidea","Megascolecidae",0,0
"Earthworms","Metaphire tschiliensis","Metap_tsch",NA,NA,"Endogeic","Metaphire tschiliensis",NA,NA,"Metaphire tschiliensis","Metaphire",NA,NA,NA,NA,"Endogeic","Animalia","Bilateria","Protostomia","Lophozoa","Annelida","Clitellata","Metagynophora","Opisthopora","Crassiclitellata","Megascolecoidea","Megascolecidae",0,0
"Earthworms","Microscolex dubius","Micro_dubi",NA,NA,"Epi-Endogeic","Microscolex dubius","Microscolex dubius","Epi-Endogeic","Microscolex dubius","Microscolex",30,0,70,"Epi-endogeic","Epi-Endogeic","Animalia","Bilateria","Protostomia","Lophozoa","Annelida","Clitellata","Metagynophora","Opisthopora","Crassiclitellata","Megascolecoidea","Acanthodrilidae",64,42
"Earthworms","Microscolex phosphoreus","Micro_phos",NA,NA,"Endogeic","Microscolex phosphoreus","Microscolex phosphoreus","Endogeic","Microscolex phosphoreus","Microscolex",29,0,71,"Epi-endogeic","Endogeic","Animalia","Bilateria","Protostomia","Lophozoa","Annelida","Clitellata","Metagynophora","Opisthopora","Crassiclitellata","Megascolecoidea","Acanthodrilidae",125,93
"Earthworms","Millsonia guttata","Mills_gutt",NA,NA,"Endogeic","Millsonia guttata",NA,NA,"Millsonia guttata","Millsonia",NA,NA,NA,NA,"Endogeic","Animalia","Bilateria","Protostomia","Lophozoa","Annelida","Clitellata","Metagynophora","Opisthopora","Crassiclitellata","Megascolecoidea","Acanthodrilidae",0,0
"Earthworms","Millsonia inermis","Mills_iner",NA,NA,"Endogeic","Millsonia inermis",NA,NA,"Millsonia inermis","Millsonia",NA,NA,NA,NA,"Endogeic","Animalia","Bilateria","Protostomia","Lophozoa","Annelida","Clitellata","Metagynophora","Opisthopora","Crassiclitellata","Megascolecoidea","Acanthodrilidae",0,0
"Earthworms","Millsonia lamtoiana","Mills_lamt",NA,NA,"Endogeic","Millsonia lamtoiana",NA,NA,"Millsonia lamtoiana","Millsonia",NA,NA,NA,NA,"Endogeic","Animalia","Bilateria","Protostomia","Lophozoa","Annelida","Clitellata","Metagynophora","Opisthopora","Crassiclitellata","Megascolecoidea","Acanthodrilidae",0,0
"Earthworms","Millsonia schlegeli","Mills_schl",NA,NA,"Endogeic","Millsonia schlegeli",NA,NA,"Millsonia schlegeli","Millsonia",NA,NA,NA,NA,"Endogeic","Animalia","Bilateria","Protostomia","Lophozoa","Annelida","Clitellata","Metagynophora","Opisthopora","Crassiclitellata","Megascolecoidea","Acanthodrilidae",0,0
"Earthworms","Allolobophora minuscula","Murch_minu",NA,NA,NA,"Allolobophora minuscula","Murcheiona minuscula","Endogeic","Murcheiona minuscula","Murcheiona",NA,NA,NA,NA,"Endogeic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,10
"Earthworms","Allolobophora muldali","Murch_muld",NA,NA,NA,"Allolobophora muldali","Murcheiona muldali","Endogeic","Murcheiona muldali","Murcheiona",NA,NA,NA,NA,"Endogeic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145,59
"Earthworms","Murchieona minuscula","Murch_minu",NA,NA,NA,"Murchieona minuscula","Murchieona minuscula","Endogeic","Murchieona minuscula","Murchieona",NA,NA,NA,NA,"Endogeic","Animalia","Bilateria","Protostomia","Lophozoa","Annelida","Clitellata","Metagynophora","Opisthopora","Crassiclitellata","Lumbricoidea","Lumbricidae",28,10
"Earthworms","Murchieona muldali","Murch_muld",NA,NA,"Endogeic","Murchieona muldali","Murchieona muldali","Endogeic","Murchieona muldali","Murchieona",NA,NA,NA,NA,"Endogeic","Animalia","Bilateria","Protostomia","Lophozoa","Annelida","Clitellata","Metagynophora","Opisthopora","Crassiclitellata","Lumbricoidea","Lumbricidae",145,59
"Earthworms","Nematogenia lacuum","Nemat_lacu",NA,NA,NA,"Nematogenia lacuum",NA,NA,"Nematogenia lacuum","Nematogenia",NA,NA,NA,NA,NA,"Animalia","Bilateria","Protostomia","Lophozoa","Annelida","Clitellata","Metagynophora","Opisthopora","Crassiclitellata","Megascolecoidea","Ocnerodrilidae",0,0
"Earthworms","Neotrigaster rufa","Neotr_rufa",NA,NA,"Epigeic","Neotrigaster rufa",NA,NA,"Neotrigaster rufa","Neotrigaster",NA,NA,NA,NA,"Epigeic","Animalia","Bilateria","Protostomia","Lophozoa","Annelida","Clitellata","Metagynophora","Opisthopora","Crassiclitellata","Megascolecoidea","Acanthodrilidae",0,0
"Earthworms","Nicodrilus caliginosus","Nicod_cali",NA,NA,NA,"Nicodrilus caliginosus",NA,NA,"Nicodrilus caliginosus","Nicodrilus",16,4,80,"Endogeic","Endogeic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lumbricidae",14,14
"Earthworms","Nicodrilus rubicundus","Nicod_rubi",NA,NA,NA,"Nicodrilus rubicundus",NA,NA,"Nicodrilus rubicundus","Nicodrilus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lumbricidae",0,0
"Earthworms","Ocnerodrilus eiseni","Ocner_eise",NA,NA,NA,"Ocnerodrilus eiseni",NA,NA,"Ocnerodrilus eiseni","Ocnerodrilus",NA,NA,NA,NA,NA,"Animalia","Bilateria","Protostomia","Lophozoa","Annelida","Clitellata","Metagynophora","Opisthopora","Crassiclitellata","Megascolecoidea","Ocnerodrilidae",0,0
"Earthworms","Ocnerodrilus occidentalis","Ocner_occi",NA,NA,"Endogeic","Ocnerodrilus occidentalis","Ocnerodrilus occidentalis","Endogeic","Ocnerodrilus occidentalis","Ocnerodrilus",NA,NA,NA,NA,"Endogeic","Animalia","Bilateria","Protostomia","Lophozoa","Annelida","Clitellata","Metagynophora","Opisthopora","Crassiclitellata","Megascolecoidea","Ocnerodrilidae",1,0
"Earthworms","Octochaetona beatrix","Octoc_beat",NA,NA,"Endogeic","Octochaetona beatrix",NA,NA,"Octochaetona beatrix","Octochaetona",NA,NA,NA,NA,"Endogeic","Animalia","Bilateria","Protostomia","Lophozoa","Annelida","Clitellata","Metagynophora","Opisthopora","Crassiclitellata","Megascolecoidea","Acanthodrilidae",0,0
"Earthworms","Octodriloides boninoi","Octod_boni",NA,NA,NA,"Octodriloides boninoi",NA,NA,"Octodriloides boninoi","Octodriloides",NA,NA,NA,NA,NA,"Animalia","Bilateria","Protostomia","Lophozoa","Annelida","Clitellata","Metagynophora","Opisthopora","Crassiclitellata","Lumbricoidea","Lumbricidae",0,0
"Earthworms","Octodriloides damianii","Octod_dami",NA,NA,"Endogeic","Octodriloides damianii","Octodriloides damianii","Endogeic","Octodriloides damianii","Octodriloides",NA,NA,NA,NA,"Endogeic","Animalia","Bilateria","Protostomia","Lophozoa","Annelida","Clitellata","Metagynophora","Opisthopora","Crassiclitellata","Lumbricoidea","Lumbricidae",2,2
"Earthworms","Octodriloides karawankensis","Octod_kara",NA,NA,NA,"Octodriloides karawankensis",NA,NA,"Octodriloides karawankensis","Octodriloides",NA,NA,NA,NA,NA,"Animalia","Bilateria","Protostomia","Lophozoa","Annelida","Clitellata","Metagynophora","Opisthopora","Crassiclitellata","Lumbricoidea","Lumbricidae",1,1
"Earthworms","Octodriloides kovacevici","Octod_kova",NA,NA,"Endogeic","Octodriloides kovacevici",NA,NA,"Octodriloides kovacevici","Octodriloides",NA,NA,NA,NA,"Endogeic","Animalia","Bilateria","Protostomia","Lophozoa","Annelida","Clitellata","Metagynophora","Opisthopora","Crassiclitellata","Lumbricoidea","Lumbricidae",0,0
"Earthworms","Octodrilus argoviensis","Octod_argo",NA,NA,"Epigeic","Octodrilus argoviensis","Octodrilus argoviensis","Epigeic","Octodrilus argoviensis","Octodrilus",NA,NA,NA,NA,"Epigeic","Animalia","Bilateria","Protostomia","Lophozoa","Annelida","Clitellata","Metagynophora","Opisthopora","Crassiclitellata","Lumbricoidea","Lumbricidae",4,3
"Earthworms","Octodrilus bretscheri","Octod_bret",NA,NA,NA,"Octodrilus bretscheri","Octodrilus bretscheri","Endogeic","Octodrilus bretscheri","Octodrilus",NA,NA,NA,NA,"Endogeic","Animalia","Bilateria","Protostomia","Lophozoa","Annelida","Clitellata","Metagynophora","Opisthopora","Crassiclitellata","Lumbricoidea","Lumbricidae",2,2
"Earthworms","Octodrilus complanatus","Octod_comp",NA,NA,"Anecic","Octodrilus complanatus","Octodrilus complanatus","Anecic","Octodrilus complanatus","Octodrilus",4,75,21,"Anecic","Anecic","Animalia","Bilateria","Protostomia","Lophozoa","Annelida","Clitellata","Metagynophora","Opisthopora","Crassiclitellata","Lumbricoidea","Lumbricidae",25,15
"Earthworms","Octodrilus compromissus","Octod_comp",NA,NA,NA,"Octodrilus compromissus","Octodrilus compromissus","Endogeic","Octodrilus compromissus","Octodrilus",4,75,21,"Anecic","Endogeic","Animalia","Bilateria","Protostomia","Lophozoa","Annelida","Clitellata","Metagynophora","Opisthopora","Crassiclitellata","Lumbricoidea","Lumbricidae",25,15
"Earthworms","Octodrilus croaticus","Octod_croa",NA,NA,NA,"Octodrilus croaticus",NA,NA,"Octodrilus croaticus","Octodrilus",NA,NA,NA,NA,NA,"Animalia","Bilateria","Protostomia","Lophozoa","Annelida","Clitellata","Metagynophora","Opisthopora","Crassiclitellata","Lumbricoidea","Lumbricidae",1,1
"Earthworms","Octodrilus exacystis","Octod_exac",NA,NA,NA,"Octodrilus exacystis","Octodrilus exacystis","Endogeic","Octodrilus exacystis","Octodrilus",NA,NA,NA,NA,"Endogeic","Animalia","Bilateria","Protostomia","Lophozoa","Annelida","Clitellata","Metagynophora","Opisthopora","Crassiclitellata","Lumbricoidea","Lumbricidae",1,1
"Earthworms","Octodrilus gradinescui","Octod_grad",NA,NA,NA,"Octodrilus gradinescui",NA,NA,"Octodrilus gradinescui","Octodrilus",NA,NA,NA,NA,NA,"Animalia","Bilateria","Protostomia","Lophozoa","Annelida","Clitellata","Metagynophora","Opisthopora","Crassiclitellata","Lumbricoidea","Lumbricidae",0,0
"Earthworms","Octodrilus hemiandrus","Octod_hemi",NA,NA,NA,"Octodrilus hemiandrus",NA,NA,"Octodrilus hemiandrus","Octodrilus",NA,NA,NA,NA,NA,"Animalia","Bilateria","Protostomia","Lophozoa","Annelida","Clitellata","Metagynophora","Opisthopora","Crassiclitellata","Lumbricoidea","Lumbricidae",0,0
"Earthworms","Octodrilus juvyi","Octod_juvy",NA,NA,NA,"Octodrilus juvyi","Octodrilus juvyi","Epigeic","Octodrilus juvyi","Octodrilus",NA,NA,NA,NA,"Epigeic","Animalia","Bilateria","Protostomia","Lophozoa","Annelida","Clitellata","Metagynophora","Opisthopora","Crassiclitellata","Lumbricoidea","Lumbricidae",4,2
"Earthworms","Octodrilus kvarnerus","Octod_kvar",NA,NA,"Endogeic","Octodrilus kvarnerus",NA,NA,"Octodrilus kvarnerus","Octodrilus",NA,NA,NA,NA,"Endogeic","Animalia","Bilateria","Protostomia","Lophozoa","Annelida","Clitellata","Metagynophora","Opisthopora","Crassiclitellata","Lumbricoidea","Lumbricidae",0,0
"Earthworms","Octodrilus lissaensis","Octod_liss",NA,NA,"Endogeic","Octodrilus lissaensis","Octodrilus lissaensis","Endogeic","Octodrilus lissaensis","Octodrilus",NA,NA,NA,NA,"Endogeic","Animalia","Bilateria","Protostomia","Lophozoa","Annelida","Clitellata","Metagynophora","Opisthopora","Crassiclitellata","Lumbricoidea","Lumbricidae",9,2
"Earthworms","Octodrilus mimus","Octod_mimu",NA,NA,NA,"Octodrilus mimus","Octodrilus mimus","Anecic","Octodrilus mimus","Octodrilus",NA,NA,NA,NA,"Anecic","Animalia","Bilateria","Protostomia","Lophozoa","Annelida","Clitellata","Metagynophora","Opisthopora","Crassiclitellata","Lumbricoidea","Lumbricidae",0,0
"Earthworms","Octodrilus pseudocomplanatus","Octod_pseu",NA,NA,NA,"Octodrilus pseudocomplanatus",NA,NA,"Octodrilus pseudocomplanatus","Octodrilus",NA,NA,NA,NA,NA,"Animalia","Bilateria","Protostomia","Lophozoa","Annelida","Clitellata","Metagynophora","Opisthopora","Crassiclitellata","Lumbricoidea","Lumbricidae",7,1
"Earthworms","Octodrilus pseudotranspadanus","Octod_pseu",NA,NA,NA,"Octodrilus pseudotranspadanus",NA,NA,"Octodrilus pseudotranspadanus","Octodrilus",NA,NA,NA,NA,NA,"Animalia","Bilateria","Protostomia","Lophozoa","Annelida","Clitellata","Metagynophora","Opisthopora","Crassiclitellata","Lumbricoidea","Lumbricidae",7,1
"Earthworms","Octodrilus slovenicus","Octod_slov",NA,NA,"Anecic","Octodrilus slovenicus",NA,NA,"Octodrilus slovenicus","Octodrilus",NA,NA,NA,NA,"Anecic","Animalia","Bilateria","Protostomia","Lophozoa","Annelida","Clitellata","Metagynophora","Opisthopora","Crassiclitellata","Lumbricoidea","Lumbricidae",0,0
"Earthworms","Octodrilus tergestinus","Octod_terg",NA,NA,NA,"Octodrilus tergestinus",NA,NA,"Octodrilus tergestinus","Octodrilus",NA,NA,NA,NA,NA,"Animalia","Bilateria","Protostomia","Lophozoa","Annelida","Clitellata","Metagynophora","Opisthopora","Crassiclitellata","Lumbricoidea","Lumbricidae",0,0
"Earthworms","Octodrilus transpadanus","Octod_tran",NA,NA,"Endogeic","Octodrilus transpadanus","Octodrilus transpadanus","Endogeic","Octodrilus transpadanus","Octodrilus",NA,NA,NA,NA,"Endogeic","Animalia","Bilateria","Protostomia","Lophozoa","Annelida","Clitellata","Metagynophora","Opisthopora","Crassiclitellata","Lumbricoidea","Lumbricidae",20,13
"Earthworms","Octolasion cyaneum","Octol_cyan",NA,NA,"Endogeic","Octolasion cyaneum","Octolasion cyaneum","Endogeic","Octolasion cyaneum","Octolasion",21,24,55,"Intermediate","Endogeic","Animalia","Bilateria","Protostomia","Lophozoa","Annelida","Clitellata","Metagynophora","Opisthopora","Crassiclitellata","Lumbricoidea","Lumbricidae",1665,894
"Earthworms","Enterion cyaneum","Octol_cyan",NA,NA,NA,"Enterion cyaneum","Octolasion cyaneum",NA,"Octolasion cyaneum","Octolasion",21,24,55,"Intermediate","Intermediate","Animalia","Bilateria","Protostomia","Lophozoa","Annelida","Clitellata","Metagynophora","Opisthopora","Crassiclitellata","Lumbricoidea","Lumbricidae",1665,894
"Earthworms","Octolasion gracile","Octol_grac",NA,NA,NA,"Octolasion gracile",NA,NA,"Octolasion gracile","Octolasion",14,20,66,"Endo-anecic","Endo-anecic","Animalia","Bilateria","Protostomia","Lophozoa","Annelida","Clitellata","Metagynophora","Opisthopora","Crassiclitellata","Lumbricoidea","Lumbricidae",0,0
"Earthworms","Octolasion lacteum","Octol_lact",NA,NA,"Endogeic","Octolasion lacteum","Octolasion lacteum","Endogeic","Octolasion lacteum","Octolasion",14,20,66,"Endo-anecic","Endogeic","Animalia","Bilateria","Protostomia","Lophozoa","Annelida","Clitellata","Metagynophora","Opisthopora","Crassiclitellata","Lumbricoidea","Lumbricidae",2856,285
"Earthworms","Octolasion tyrtaeum","Octol_tyrt",NA,NA,"Epi-Endogeic","Octolasion tyrtaeum","Octolasion tyrtaeum","Epi-Endogeic","Octolasion tyrtaeum","Octolasion",NA,NA,NA,NA,"Epi-Endogeic","Animalia","Bilateria","Protostomia","Lophozoa","Annelida","Clitellata","Metagynophora","Opisthopora","Crassiclitellata","Lumbricoidea","Lumbricidae",1707,480
"Earthworms","Octolasion tyrtaeum ","Octol_tyrt",NA,NA,"Epi-Endogeic","Octolasion tyrtaeum",NA,NA,"Octolasion tyrtaeum","Octolasion",NA,NA,NA,NA,"Epi-Endogeic","Animalia","Bilateria","Protostomia","Lophozoa","Annelida","Clitellata","Metagynophora","Opisthopora","Crassiclitellata","Lumbricoidea","Lumbricidae",1707,480
"Earthworms","Enterion tyrtaeum","Octol_tyrt",NA,NA,NA,"Enterion tyrtaeum","Octolasion tyrtaeum",NA,"Octolasion tyrtaeum","Octolasion",NA,NA,NA,NA,NA,"Animalia","Bilateria","Protostomia","Lophozoa","Annelida","Clitellata","Metagynophora","Opisthopora","Crassiclitellata","Lumbricoidea","Lumbricidae",1707,480
"Earthworms","Octolasium complanatum","Octol_comp",NA,NA,NA,"Octolasium complanatum",NA,NA,"Octolasium complanatum","Octolasium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lumbricidae",0,0
"Earthworms","Octolasium croaticum","Octol_croa",NA,NA,NA,"Octolasium croaticum",NA,NA,"Octolasium croaticum","Octolasium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lumbricidae",0,0
"Earthworms","Octolasium hemiandrum","Octol_hemi",NA,NA,NA,"Octolasium hemiandrum",NA,NA,"Octolasium hemiandrum","Octolasium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lumbricidae",0,0
